user_sequence,challenge
90080_13,CI25438
90081_13,CI24521
90082_13,CI24228
90083_13,CI25507
90085_13,CI24440
90087_13,CI25149
90089_13,CI23975
90090_13,CI24228
90091_13,CI23875
90092_13,CI24139
90096_13,CI23791
90097_13,CI24727
90100_13,CI23644
90101_13,CI25762
90106_13,CI24421
90107_13,CI25125
90110_13,CI25033
90111_13,CI24245
90113_13,CI25107
90114_13,CI24788
90115_13,CI25106
90117_13,CI23769
90118_13,CI25507
90120_13,CI25106
90121_13,CI24440
90122_13,CI25074
90126_13,CI23771
90127_13,CI26621
90130_13,CI24902
90131_13,CI24440
90133_13,CI23848
90134_13,CI24421
90138_13,CI24671
90141_13,CI25107
90142_13,CI23848
90148_13,CI23933
90150_13,CI23999
90151_13,CI23831
90152_13,CI24400
90154_13,CI24109
90158_13,CI25106
90160_13,CI24868
90163_13,CI25132
90169_13,CI23691
90170_13,CI26051
90171_13,CI24917
90172_13,CI23663
90181_13,CI24359
90184_13,CI25449
90186_13,CI24312
90189_13,CI24138
90190_13,CI25135
90191_13,CI23714
90192_13,CI24968
90195_13,CI26000
90199_13,CI24942
90202_13,CI24277
90205_13,CI25101
90206_13,CI23848
90207_13,CI24438
90208_13,CI23921
90209_13,CI25141
90211_13,CI24532
90212_13,CI25057
90213_13,CI25466
90215_13,CI23519
90217_13,CI24525
90220_13,CI23654
90224_13,CI24851
90226_13,CI25993
90227_13,CI25108
90229_13,CI24965
90235_13,CI23696
90237_13,CI26750
90243_13,CI25175
90244_13,CI24888
90248_13,CI25124
90253_13,CI24530
90255_13,CI24868
90262_13,CI24016
90264_13,CI24690
90265_13,CI23727
90268_13,CI24986
90270_13,CI24888
90276_13,CI25024
90277_13,CI24866
90279_13,CI24604
90284_13,CI26052
90285_13,CI26556
90286_13,CI23855
90292_13,CI24930
90298_13,CI24935
90299_13,CI25029
90300_13,CI25126
90301_13,CI24875
90302_13,CI24435
90303_13,CI25437
90305_13,CI23990
90306_13,CI25068
90315_13,CI24421
90316_13,CI25149
90320_13,CI24902
90327_13,CI23769
90330_13,CI25295
90331_13,CI24532
90334_13,CI25135
90335_13,CI24868
90337_13,CI24968
90340_13,CI23770
90343_13,CI24081
90345_13,CI24968
90348_13,CI26621
90350_13,CI25492
90353_13,CI25139
90356_13,CI24437
90357_13,CI25093
90358_13,CI25098
90363_13,CI24873
90367_13,CI24876
90369_13,CI25135
90370_13,CI24188
90373_13,CI24950
90374_13,CI24939
90378_13,CI24448
90380_13,CI25062
90385_13,CI24958
90386_13,CI24138
90393_13,CI24001
90395_13,CI25074
90398_13,CI23660
90404_13,CI25501
90406_13,CI24239
90407_13,CI24081
90420_13,CI23510
90424_13,CI24530
90426_13,CI24024
90432_13,CI24418
90434_13,CI23691
90435_13,CI24184
90436_13,CI24872
90439_13,CI24421
90440_13,CI24872
90443_13,CI26050
90445_13,CI23666
90449_13,CI23933
90459_13,CI25108
90460_13,CI23702
90461_13,CI25177
90467_13,CI24447
90469_13,CI24876
90472_13,CI24876
90473_13,CI24876
90474_13,CI23913
90476_13,CI23831
90477_13,CI24871
90478_13,CI24891
90479_13,CI24446
90480_13,CI25454
90488_13,CI24529
90490_13,CI24883
90495_13,CI24138
90496_13,CI25132
90497_13,CI24439
90500_13,CI25443
90501_13,CI24679
90504_13,CI24363
90511_13,CI23780
90512_13,CI24446
90518_13,CI24521
90521_13,CI23691
90522_13,CI24447
90523_13,CI24679
90524_13,CI24349
90525_13,CI24447
90527_13,CI24439
90528_13,CI24490
90529_13,CI24490
90530_13,CI24363
90535_13,CI24447
90536_13,CI24362
90538_13,CI24529
90541_13,CI24439
90542_13,CI24644
90543_13,CI24359
90547_13,CI25815
90548_13,CI23663
90553_13,CI24876
90555_13,CI24447
90556_13,CI24984
90557_13,CI24493
90558_13,CI24359
90560_13,CI24600
90561_13,CI24435
90563_13,CI24362
90565_13,CI24362
90566_13,CI24373
90571_13,CI24349
90572_13,CI23830
90573_13,CI24445
90574_13,CI23662
90578_13,CI24349
90585_13,CI25132
90586_13,CI24438
90588_13,CI25454
90591_13,CI24349
90592_13,CI24447
90596_13,CI24252
90599_13,CI24446
90600_13,CI24421
90601_13,CI24440
90605_13,CI24359
90608_13,CI25107
90609_13,CI25108
90619_13,CI25115
90621_13,CI25083
90622_13,CI24374
90626_13,CI24439
90630_13,CI25075
90632_13,CI24956
90633_13,CI23691
90636_13,CI24359
90637_13,CI24440
90638_13,CI24420
90642_13,CI24445
90643_13,CI24436
90645_13,CI24436
90650_13,CI25454
90651_13,CI24493
90654_13,CI24439
90655_13,CI24522
90656_13,CI24447
90659_13,CI24363
90663_13,CI24228
90664_13,CI24530
90668_13,CI24447
90670_13,CI24437
90672_13,CI25074
90676_13,CI24447
90680_13,CI24420
90682_13,CI25454
90683_13,CI24493
90685_13,CI24439
90686_13,CI23636
90690_13,CI23770
90691_13,CI24255
90706_13,CI24895
90707_13,CI24931
90708_13,CI24440
90709_13,CI24868
90713_13,CI25051
90715_13,CI23780
90716_13,CI24533
90717_13,CI25135
90719_13,CI24957
90723_13,CI25177
90730_13,CI24362
90731_13,CI24008
90733_13,CI25115
90736_13,CI24875
90739_13,CI24490
90740_13,CI26314
90745_13,CI24421
90750_13,CI24490
90757_13,CI25108
90759_13,CI25442
90762_13,CI24871
90764_13,CI24533
90768_13,CI25125
90775_13,CI25304
90776_13,CI25175
90781_13,CI24187
90782_13,CI25177
90789_13,CI24187
90795_13,CI24532
90799_13,CI24765
90804_13,CI25769
90810_13,CI24362
90815_13,CI25076
90816_13,CI25114
90818_13,CI24521
90821_13,CI23708
90825_13,CI24363
90826_13,CI25114
90827_13,CI24373
90828_13,CI24876
90834_13,CI25114
90836_13,CI24533
90844_13,CI25114
90849_13,CI24447
90850_13,CI25115
90851_13,CI24446
90854_13,CI24679
90856_13,CI24362
90858_13,CI24785
90865_13,CI23760
90871_13,CI25077
90873_13,CI25436
90874_13,CI24008
90876_13,CI25040
90877_13,CI24420
90878_13,CI24446
90879_13,CI25125
90881_13,CI24447
90883_13,CI24786
90889_13,CI25454
90892_13,CI24915
90893_13,CI24930
90903_13,CI24349
90904_13,CI24935
90908_13,CI24895
90910_13,CI25053
90911_13,CI24493
90914_13,CI23498
90915_13,CI24376
90916_13,CI24871
90917_13,CI24440
90918_13,CI24457
90920_13,CI24871
90922_13,CI23510
90923_13,CI24871
90929_13,CI24429
90936_13,CI24965
90937_13,CI23724
90938_13,CI24888
90939_13,CI23663
90941_13,CI24037
90947_13,CI25039
90949_13,CI24741
90955_13,CI24431
90956_13,CI23498
90958_13,CI24534
90960_13,CI24888
90969_13,CI26058
90970_13,CI24425
90973_13,CI24530
90974_13,CI26382
90975_13,CI24727
90977_13,CI23694
90978_13,CI23691
90979_13,CI25466
90980_13,CI26240
90983_13,CI23663
90984_13,CI25216
90987_13,CI26282
90988_13,CI26241
90989_13,CI26234
90994_13,CI23498
90995_13,CI24530
90996_13,CI24891
91002_13,CI24257
91003_13,CI25216
91006_13,CI26390
91007_13,CI26390
91023_13,CI24525
91024_13,CI25180
91033_13,CI25075
91036_13,CI24228
91037_13,CI24440
91038_13,CI24344
91042_13,CI24138
91045_13,CI24670
91047_13,CI24953
91048_13,CI23691
91051_13,CI24273
91055_13,CI23975
91059_13,CI24024
91060_13,CI24231
91063_13,CI24892
91065_13,CI26234
91066_13,CI24771
91068_13,CI26082
91069_13,CI25093
91073_13,CI23989
91075_13,CI26050
91076_13,CI24010
91077_13,CI24418
91082_13,CI23691
91086_13,CI25194
91088_13,CI23975
91089_13,CI24372
91090_13,CI25149
91093_13,CI25105
91094_13,CI24531
91099_13,CI23702
91101_13,CI25103
91103_13,CI24004
91104_13,CI25056
91109_13,CI25143
91111_13,CI23846
91119_13,CI25051
91120_13,CI24888
91124_13,CI23781
91126_13,CI25080
91127_13,CI23653
91128_13,CI24895
91130_13,CI24533
91133_13,CI24633
91135_13,CI24030
91140_13,CI26620
91143_13,CI23769
91147_13,CI24793
91149_13,CI24252
91150_13,CI23771
91151_13,CI23663
91152_13,CI24636
91155_13,CI23771
91159_13,CI25247
91160_13,CI24158
91164_13,CI24275
91167_13,CI24930
91169_13,CI23903
91171_13,CI24261
91175_13,CI23887
91177_13,CI24271
91182_13,CI24927
91183_13,CI23855
91186_13,CI23855
91190_13,CI23612
91191_13,CI23975
91197_13,CI24866
91199_13,CI25103
91200_13,CI25040
91201_13,CI25667
91203_13,CI25043
91207_13,CI24276
91208_13,CI25106
91210_13,CI25121
91216_13,CI24440
91221_13,CI25126
91223_13,CI25056
91227_13,CI25053
91232_13,CI24196
91233_13,CI24932
91242_13,CI24875
91245_13,CI25985
91252_13,CI25034
91256_13,CI24277
91258_13,CI25149
91262_13,CI24690
91264_13,CI24530
91266_13,CI24277
91267_13,CI24139
91269_13,CI24210
91273_13,CI25157
91276_13,CI23916
91280_13,CI24529
91281_13,CI25143
91284_13,CI24421
91286_13,CI24214
91289_13,CI26422
91290_13,CI25042
91292_13,CI24675
91295_13,CI24675
91301_13,CI25135
91302_13,CI24030
91303_13,CI24029
91304_13,CI24252
91306_13,CI24786
91307_13,CI23989
91308_13,CI25124
91310_13,CI25075
91311_13,CI24121
91313_13,CI23714
91316_13,CI25132
91317_13,CI25446
91318_13,CI24111
91320_13,CI24530
91322_13,CI24426
91323_13,CI24604
91324_13,CI24672
91325_13,CI24603
91326_13,CI24169
91330_13,CI23632
91333_13,CI24891
91335_13,CI24692
91336_13,CI23887
91343_13,CI23831
91344_13,CI24915
91347_13,CI25126
91350_13,CI24031
91351_13,CI24081
91352_13,CI24876
91353_13,CI25124
91354_13,CI25247
91359_13,CI23887
91360_13,CI24875
91362_13,CI24534
91364_13,CI25442
91369_13,CI25257
91370_13,CI24642
91371_13,CI25084
91372_13,CI25241
91379_13,CI25121
91381_13,CI25509
91382_13,CI25057
91384_13,CI25727
91386_13,CI24917
91387_13,CI24239
91391_13,CI23660
91395_13,CI24187
91396_13,CI23612
91399_13,CI23855
91400_13,CI24144
91402_13,CI24150
91404_13,CI25057
91405_13,CI24435
91406_13,CI23770
91407_13,CI25149
91412_13,CI23663
91414_13,CI24871
91421_13,CI24939
91422_13,CI23888
91424_13,CI25110
91425_13,CI23608
91436_13,CI24093
91442_13,CI23612
91443_13,CI24867
91446_13,CI23796
91447_13,CI25449
91448_13,CI23929
91450_13,CI24531
91452_13,CI24252
91454_13,CI24534
91455_13,CI25126
91457_13,CI24374
91461_13,CI25289
91462_13,CI25123
91463_13,CI24521
91467_13,CI24086
91469_13,CI26621
91472_13,CI25126
91478_13,CI25105
91483_13,CI26938
91484_13,CI23769
91486_13,CI24651
91487_13,CI24524
91491_13,CI24532
91492_13,CI24956
91493_13,CI24968
91495_13,CI25123
91496_13,CI24531
91504_13,CI25123
91506_13,CI25075
91511_13,CI23970
91512_13,CI23789
91513_13,CI25140
91514_13,CI25107
91515_13,CI24944
91516_13,CI25634
91517_13,CI24531
91520_13,CI24103
91522_13,CI25139
91524_13,CI24524
91526_13,CI26250
91527_13,CI24692
91530_13,CI25106
91531_13,CI24921
91532_13,CI24100
91534_13,CI24359
91537_13,CI26525
91540_13,CI25302
91546_13,CI23612
91547_13,CI24603
91551_13,CI24638
91555_13,CI25083
91556_13,CI25135
91557_13,CI25074
91564_13,CI25302
91565_13,CI25135
91566_13,CI24958
91567_13,CI23688
91571_13,CI24603
91574_13,CI24534
91588_13,CI24348
91589_13,CI25136
91593_13,CI24888
91596_13,CI26501
91597_13,CI26501
91598_13,CI23933
91599_13,CI23498
91610_13,CI25117
91611_13,CI25055
91612_13,CI24895
91617_13,CI25124
91618_13,CI23791
91620_13,CI25135
91622_13,CI25289
91624_13,CI23691
91625_13,CI24527
91626_13,CI25104
91632_13,CI25150
91637_13,CI25136
91638_13,CI25634
91639_13,CI23855
91640_13,CI25136
91642_13,CI24892
91646_13,CI25104
91649_13,CI25143
91654_13,CI24958
91655_13,CI23888
91657_13,CI24793
91661_13,CI24940
91664_13,CI24440
91665_13,CI24866
91667_13,CI25132
91668_13,CI25501
91672_13,CI25140
91673_13,CI24138
91679_13,CI25062
91685_13,CI24206
91686_13,CI24210
91692_13,CI24906
91695_13,CI24529
91700_13,CI23979
91703_13,CI24447
91705_13,CI24915
91711_13,CI24870
91713_13,CI23899
91715_13,CI23899
91720_13,CI24880
91722_13,CI26216
91723_13,CI24117
91724_13,CI25141
91729_13,CI24421
91731_13,CI23688
91732_13,CI25727
91733_13,CI25075
91742_13,CI25987
91743_13,CI24026
91744_13,CI24650
91745_13,CI25104
91748_13,CI24419
91751_13,CI24206
91752_13,CI25501
91754_13,CI25107
91755_13,CI24787
91758_13,CI25490
91760_13,CI24212
91764_13,CI23829
91767_13,CI23654
91770_13,CI25107
91778_13,CI24888
91786_13,CI25200
91789_13,CI24446
91790_13,CI24418
91792_13,CI24529
91796_13,CI24426
91798_13,CI24421
91801_13,CI25297
91804_13,CI25492
91808_13,CI23546
91810_13,CI24440
91812_13,CI25132
91817_13,CI24438
91818_13,CI25438
91824_13,CI24228
91830_13,CI25074
91832_13,CI25126
91833_13,CI25492
91837_13,CI25111
91839_13,CI24439
91844_13,CI24493
91847_13,CI25123
91850_13,CI24138
91851_13,CI25507
91857_13,CI25216
91858_13,CI25110
91859_13,CI24362
91861_13,CI24426
91862_13,CI24870
91863_13,CI25108
91864_13,CI23856
91867_13,CI25143
91868_13,CI24876
91870_13,CI25106
91872_13,CI24418
91876_13,CI25106
91886_13,CI24868
91890_13,CI23663
91891_13,CI23812
91902_13,CI24866
91904_13,CI23979
91905_13,CI24446
91907_13,CI24437
91908_13,CI24788
91910_13,CI23769
91914_13,CI26621
91918_13,CI25180
91924_13,CI24888
91931_13,CI26412
91933_13,CI24532
91935_13,CI24371
91943_13,CI26410
91951_13,CI23933
91952_13,CI24493
91955_13,CI24634
91961_13,CI23880
91970_13,CI24111
91971_13,CI24610
91972_13,CI24527
91974_13,CI24968
91976_13,CI23770
91980_13,CI24446
91985_13,CI24252
91986_13,CI25107
91987_13,CI24692
91988_13,CI25141
91990_13,CI25492
91991_13,CI23791
91995_13,CI24081
91999_13,CI24138
92003_13,CI24649
92006_13,CI25149
92012_13,CI25200
92018_13,CI24278
92019_13,CI24650
92022_13,CI25437
92028_13,CI24493
92030_13,CI24228
92031_13,CI25073
92032_13,CI24418
92036_13,CI24348
92037_13,CI25057
92038_13,CI24436
92039_13,CI24421
92042_13,CI24786
92046_13,CI25135
92049_13,CI24437
92054_13,CI25110
92057_13,CI25490
92059_13,CI25132
92060_13,CI25490
92062_13,CI24600
92063_13,CI23769
92064_13,CI23830
92067_13,CI24421
92070_13,CI24257
92073_13,CI26681
92076_13,CI24421
92081_13,CI24930
92082_13,CI25149
92083_13,CI24252
92084_13,CI23705
92086_13,CI24437
92087_13,CI24031
92088_13,CI23887
92089_13,CI25295
92093_13,CI24866
92096_13,CI24535
92097_13,CI24956
92103_13,CI25142
92105_13,CI24239
92106_13,CI24418
92108_13,CI24604
92109_13,CI25123
92112_13,CI24876
92119_13,CI25445
92120_13,CI24785
92122_13,CI25126
92124_13,CI23691
92125_13,CI24532
92126_13,CI24958
92134_13,CI24876
92135_13,CI25031
92138_13,CI23933
92141_13,CI23913
92143_13,CI24418
92144_13,CI23648
92147_13,CI24868
92150_13,CI23938
92154_13,CI24531
92159_13,CI25062
92161_13,CI25983
92162_13,CI24418
92164_13,CI25175
92168_13,CI23691
92171_13,CI24081
92174_13,CI24426
92175_13,CI23648
92176_13,CI23663
92179_13,CI23789
92185_13,CI25141
92187_13,CI24177
92193_13,CI23848
92197_13,CI25492
92199_13,CI23697
92202_13,CI25507
92205_13,CI24533
92207_13,CI25289
92209_13,CI23789
92213_13,CI23663
92216_13,CI25106
92217_13,CI25437
92218_13,CI24603
92219_13,CI24435
92220_13,CI24117
92224_13,CI24421
92228_13,CI25509
92229_13,CI23691
92233_13,CI24785
92236_13,CI24139
92239_13,CI24956
92241_13,CI24534
92244_13,CI25074
92246_13,CI26681
92251_13,CI24122
92254_13,CI25105
92255_13,CI25075
92259_13,CI25125
92262_13,CI24418
92267_13,CI24206
92269_13,CI24534
92270_13,CI24440
92271_13,CI24642
92275_13,CI24535
92277_13,CI25126
92279_13,CI23880
92282_13,CI24866
92283_13,CI24968
92285_13,CI24875
92286_13,CI24866
92287_13,CI25449
92291_13,CI24598
92293_13,CI24875
92294_13,CI23598
92295_13,CI25108
92296_13,CI25057
92297_13,CI24873
92298_13,CI23546
92299_13,CI24359
92300_13,CI25106
92302_13,CI25104
92306_13,CI25110
92309_13,CI24636
92312_13,CI25361
92315_13,CI25108
92316_13,CI25126
92318_13,CI24521
92319_13,CI25062
92320_13,CI25509
92321_13,CI25149
92323_13,CI24866
92324_13,CI24348
92325_13,CI25135
92328_13,CI23922
92329_13,CI24252
92331_13,CI24649
92332_13,CI26381
92333_13,CI23769
92335_13,CI24445
92336_13,CI24031
92340_13,CI25933
92342_13,CI24876
92347_13,CI24037
92351_13,CI24461
92361_13,CI25843
92367_13,CI25123
92373_13,CI23887
92374_13,CI24917
92375_13,CI24958
92379_13,CI25132
92380_13,CI24534
92383_13,CI25454
92385_13,CI23663
92398_13,CI24592
92403_13,CI24435
92404_13,CI24252
92407_13,CI25149
92408_13,CI24228
92413_13,CI25117
92416_13,CI24274
92422_13,CI25122
92424_13,CI24437
92425_13,CI24437
92426_13,CI25074
92428_13,CI25509
92434_13,CI25438
92435_13,CI24184
92442_13,CI24531
92447_13,CI25126
92449_13,CI24139
92451_13,CI23871
92453_13,CI24675
92454_13,CI25062
92460_13,CI23938
92462_13,CI24872
92465_13,CI25117
92466_13,CI25454
92475_13,CI24690
92478_13,CI25108
92479_13,CI24418
92481_13,CI24439
92483_13,CI25438
92484_13,CI25139
92485_13,CI25099
92487_13,CI24418
92488_13,CI25136
92491_13,CI24871
92495_13,CI25057
92501_13,CI25792
92502_13,CI23612
92504_13,CI23922
92507_13,CI24872
92508_13,CI23974
92512_13,CI24230
92513_13,CI25112
92518_13,CI24437
92519_13,CI24446
92520_13,CI24603
92522_13,CI24942
92525_13,CI25056
92529_13,CI23697
92531_13,CI24671
92534_13,CI25492
92538_13,CI24206
92541_13,CI25126
92542_13,CI25074
92544_13,CI25103
92546_13,CI23765
92548_13,CI23975
92549_13,CI23648
92554_13,CI25667
92556_13,CI24184
92559_13,CI24891
92562_13,CI24138
92573_13,CI24530
92574_13,CI24873
92577_13,CI25778
92583_13,CI24437
92586_13,CI24447
92588_13,CI25221
92590_13,CI24271
92591_13,CI25107
92592_13,CI24252
92597_13,CI24868
92599_13,CI24915
92606_13,CI23913
92607_13,CI24868
92610_13,CI24187
92612_13,CI25292
92618_13,CI25115
92619_13,CI24418
92620_13,CI25114
92622_13,CI23869
92635_13,CI24866
92648_13,CI24437
92654_13,CI24447
92656_13,CI24362
92657_13,CI23702
92658_13,CI24670
92663_13,CI24953
92664_13,CI24138
92667_13,CI26473
92668_13,CI25105
92669_13,CI25143
92673_13,CI24875
92676_13,CI23663
92680_13,CI24634
92684_13,CI25075
92688_13,CI24523
92689_13,CI24715
92690_13,CI24871
92693_13,CI23637
92695_13,CI25361
92696_13,CI25029
92704_13,CI24461
92710_13,CI23924
92713_13,CI24532
92715_13,CI25199
92721_13,CI23769
92725_13,CI23769
92726_13,CI24588
92732_13,CI23975
92736_13,CI26445
92739_13,CI25053
92740_13,CI25031
92742_13,CI26410
92743_13,CI24958
92744_13,CI23769
92746_13,CI24348
92748_13,CI23927
92751_13,CI25291
92752_13,CI24888
92753_13,CI24649
92757_13,CI23546
92769_13,CI24875
92773_13,CI24440
92774_13,CI24349
92775_13,CI24437
92778_13,CI24438
92782_13,CI25083
92787_13,CI23789
92788_13,CI25140
92789_13,CI25118
92792_13,CI23574
92794_13,CI24373
92795_13,CI24362
92796_13,CI25115
92798_13,CI25148
92799_13,CI25057
92802_13,CI24418
92803_13,CI24362
92806_13,CI25108
92809_13,CI24915
92811_13,CI24214
92812_13,CI24435
92814_13,CI24374
92815_13,CI24438
92817_13,CI25114
92818_13,CI25075
92819_13,CI25492
92822_13,CI25501
92823_13,CI23691
92824_13,CI25150
92827_13,CI25501
92828_13,CI24436
92830_13,CI25454
92835_13,CI23714
92838_13,CI24273
92840_13,CI24521
92841_13,CI24436
92844_13,CI24363
92851_13,CI25672
92852_13,CI24138
92856_13,CI24250
92857_13,CI24363
92872_13,CI24435
92873_13,CI23942
92874_13,CI24373
92876_13,CI24793
92877_13,CI26164
92880_13,CI23639
92881_13,CI24374
92884_13,CI24446
92887_13,CI24870
92889_13,CI23735
92890_13,CI24426
92893_13,CI24421
92894_13,CI24531
92895_13,CI23913
92896_13,CI23691
92897_13,CI24436
92898_13,CI24446
92900_13,CI24436
92901_13,CI24436
92905_13,CI24373
92906_13,CI24362
92912_13,CI24529
92917_13,CI25436
92918_13,CI23697
92919_13,CI24437
92920_13,CI23714
92921_13,CI25248
92922_13,CI25115
92925_13,CI23781
92926_13,CI25114
92928_13,CI24490
92930_13,CI24362
92931_13,CI24362
92933_13,CI23990
92934_13,CI24362
92938_13,CI24252
92939_13,CI24230
92940_13,CI25118
92941_13,CI24003
92943_13,CI24362
92946_13,CI23619
92949_13,CI25114
92950_13,CI25135
92952_13,CI24867
92953_13,CI23938
92960_13,CI24418
92961_13,CI23726
92967_13,CI24117
92968_13,CI23975
92969_13,CI24422
92972_13,CI24957
92973_13,CI25132
92976_13,CI23839
92977_13,CI25444
92978_13,CI23839
92979_13,CI25057
92980_13,CI23924
92982_13,CI24081
92985_13,CI25247
92986_13,CI24958
92989_13,CI24359
92991_13,CI24031
92992_13,CI24440
92993_13,CI24962
92997_13,CI24081
92999_13,CI24252
93004_13,CI25110
93006_13,CI25634
93010_13,CI24953
93011_13,CI24362
93012_13,CI25110
93016_13,CI24534
93017_13,CI25292
93022_13,CI25067
93027_13,CI25114
93028_13,CI25126
93029_13,CI24440
93030_13,CI25126
93033_13,CI25105
93034_13,CI24877
93037_13,CI24692
93038_13,CI24273
93039_13,CI24902
93040_13,CI24957
93041_13,CI24866
93045_13,CI24257
93046_13,CI24418
93051_13,CI23924
93055_13,CI23648
93058_13,CI24214
93059_13,CI24529
93060_13,CI25105
93067_13,CI25124
93068_13,CI23770
93071_13,CI24915
93074_13,CI25149
93077_13,CI24528
93078_13,CI24902
93090_13,CI24187
93095_13,CI25126
93097_13,CI24876
93098_13,CI24447
93100_13,CI24206
93101_13,CI24111
93103_13,CI24957
93115_13,CI24421
93120_13,CI24421
93121_13,CI24421
93127_13,CI25200
93130_13,CI25124
93136_13,CI25034
93137_13,CI23702
93139_13,CI24876
93141_13,CI24435
93144_13,CI23546
93148_13,CI24117
93150_13,CI25449
93156_13,CI24692
93160_13,CI24868
93161_13,CI24228
93164_13,CI24245
93171_13,CI24236
93172_13,CI24179
93175_13,CI24228
93178_13,CI24103
93179_13,CI24650
93180_13,CI23663
93181_13,CI24103
93184_13,CI24179
93185_13,CI24642
93186_13,CI23657
93187_13,CI25492
93188_13,CI23714
93193_13,CI24870
93196_13,CI23922
93197_13,CI24031
93199_13,CI25099
93202_13,CI24917
93207_13,CI25200
93208_13,CI24786
93211_13,CI23907
93213_13,CI24003
93220_13,CI25042
93221_13,CI23946
93222_13,CI25191
93223_13,CI24968
93224_13,CI24440
93225_13,CI24421
93226_13,CI24120
93228_13,CI24621
93232_13,CI23653
93235_13,CI23674
93236_13,CI24644
93244_13,CI24876
93245_13,CI24832
93250_13,CI23876
93255_13,CI24786
93261_13,CI24895
93263_13,CI24876
93264_13,CI23691
93265_13,CI24111
93272_13,CI25074
93274_13,CI25136
93275_13,CI24438
93276_13,CI24440
93277_13,CI25140
93278_13,CI25103
93280_13,CI23726
93283_13,CI24919
93285_13,CI25136
93287_13,CI25436
93288_13,CI24214
93289_13,CI25289
93294_13,CI25454
93297_13,CI25336
93300_13,CI25442
93301_13,CI25106
93302_13,CI24257
93304_13,CI25446
93305_13,CI23833
93306_13,CI24206
93310_13,CI25141
93311_13,CI24866
93313_13,CI25141
93314_13,CI25058
93315_13,CI25292
93316_13,CI25083
93319_13,CI24917
93322_13,CI23791
93329_13,CI23903
93332_13,CI24488
93337_13,CI25057
93341_13,CI25149
93345_13,CI24188
93346_13,CI25142
93347_13,CI23648
93349_13,CI23938
93355_13,CI24875
93357_13,CI24690
93358_13,CI25101
93359_13,CI24521
93366_13,CI24010
93368_13,CI23688
93371_13,CI24003
93372_13,CI24944
93375_13,CI25126
93382_13,CI24188
93383_13,CI26859
93386_13,CI24867
93390_13,CI24448
93391_13,CI24274
93392_13,CI26278
93396_13,CI27414
93403_13,CI24231
93406_13,CI28578
93407_13,CI25302
93410_13,CI26929
93411_13,CI26922
93416_13,CI26866
93419_13,CI26927
93421_13,CI25039
93422_13,CI23836
93423_13,CI26051
