TITLE,RESTAURANT_ID,CUISINES,TIME,CITY,LOCALITY,RATING,VOTES,COST,,,,,,,,,,,,,,,,,,,
QUICK,8807,North,,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,7252,Rajasthani,,,12:30pm,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
None,14796,South,,,7am,–,"10:30am,",12:30pm,,,,,,,,,,,,,,,,,,,
CASUAL,11476,South,–,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,14244,Chinese,,,12noon,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,14346,Continental,,,12noon,–,"3:30pm,",7pm,,,,,,,,,,,,,,,,,,,
CAFÉ,14167,Cafe,–,,12noon,–,10:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,15409,Chinese,,,8am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,1675,South,,,10am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
None,12183,North,,,12noon,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,4659,Chinese,,,12noon,–,"3:30pm,",8pm,,,,,,,,,,,,,,,,,,,
CASUAL,11067,North,–,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
None,13151,North,,,11am,–,10:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,12918,Desserts,,,1pm,–,1am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CAFÉ,2057,Cafe,,,9:30am,–,10:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
PUB,13007,Mediterranean,,,11am,–,10pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,14973,North,,,12noon,–,11:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,1433,North,,,9:30am,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,4237,North,,,12noon,–,12midnight,"(Mon-Thu),12noon",,,,,,,,,,,,,,,,,,,
None,6896,North,–,,11am,–,8:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
None,3987,Chinese,,,5:30am,–,10pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,8229,Fast,,,7:30am,–,10pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
None,1740,Fast,,,8am,–,"2:30pm,",3:30pm,,,,,,,,,,,,,,,,,,,
None,14333,North,–,,10am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,4654,Asian,,,3pm,–,1:30am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,2713,Continental,,,5pm,–,10pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,1125,Biryani,,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,5364,Chinese,,,8:30am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,6315,Momos,,,8am,–,10pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,5903,South,,,12noon,–,"4pm,",6:30pm,,,,,,,,,,,,,,,,,,,
QUICK,2110,Chinese,–,,7am,–,9:30pm,"(Mon-Sat),7:30am",,,,,,,,,,,,,,,,,,,
CASUAL,4216,North,–,,11:30am,–,12:30AM,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CAFÉ,5719,Ice,,,10am,–,10pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
BEVERAGE,4950,Beverages,,,10am,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CAFÉ,1760,Cafe,,,12noon,–,"3:30pm,",7pm,,,,,,,,,,,,,,,,,,,
CASUAL,10345,Pizza,–,,1pm,–,1am,"(Mon-Fri),12:30pm",,,,,,,,,,,,,,,,,,,
MICROBREWERY,13746,Continental,–,,8am,–,10pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,4660,North,,,8am,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,4422,Mughlai,,,9am,–,11:45pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,5839,Chinese,,,12noon,–,10:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,13089,North,,,9am,–,6pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
BAKERY,2715,Bakery,,,11am,–,"4pm,",7pm,,,,,,,,,,,,,,,,,,,
CASUAL,11374,South,–,,11am,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,7577,North,,,6am,–,10pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,12564,South,,,12noon,–,2am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,14001,Continental,,,10am,–,10pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,6523,Continental,,,7am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,1404,North,,,12noon,–,"3:30pm,",7pm,,,,,,,,,,,,,,,,,,,
CASUAL,3667,North,–,,12noon,–,1am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,139,Continental,,,12noon,–,11:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
None,11098,North,,,6:30am,–,"12noon,",3:30pm,,,,,,,,,,,,,,,,,,,
BAR,14591,Finger,–,,10am,–,10pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,3559,Tamil,,,12noon,–,"3:30pm,",7pm,,,,,,,,,,,,,,,,,,,
QUICK,13436,South,–,,12noon,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,6447,South,,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,5519,Asian,,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,11453,North,,,Closed,"(Mon),10am",–,10pm,,,,,,,,,,,,,,,,,,,
CASUAL,10524,Chinese,"(Tue-Fri),9",,6am,–,10pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,13785,Beverages,,,10:30am,–,11:30pm,"(Mon-Thu),10:30am",,,,,,,,,,,,,,,,,,,
CASUAL,12782,South,–,,12noon,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,12427,Continental,,,9am,–,10pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,3101,Chinese,,,10:45am,–,10:45pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
PUB,11789,Chinese,,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,11250,Hyderabadi,,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
BAR,2073,Chinese,,,10am,–,10pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,5194,Kerala,,,1:30pm,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,9151,North,,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CAFÉ,4447,Cafe,,,8am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,6091,Fast,,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CAFÉ,2469,Cafe,,,10am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,5766,Mexican,,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,972,Arabian,,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,14979,Chinese,,,8:30am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
BAKERY,13377,Bakery,,,12noon,–,"3pm,",7pm,,,,,,,,,,,,,,,,,,,
FINE,14086,Chinese,–,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
BAR,12398,Finger,,,12noon,–,3am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
None,7229,Chinese,,,24,Hours,(Mon-Sun),,,,,,,,,,,,,,,,,,,,
CASUAL,5198,North,,,12noon,–,11pm,"(Mon,",,,,,,,,,,,,,,,,,,,
None,11362,North,"Wed,",,11am,–,11pm,"(Mon-Sat),5pm",,,,,,,,,,,,,,,,,,,
QUICK,13934,Biryani,–,,12noon,–,"3:30pm,",7pm,,,,,,,,,,,,,,,,,,,
CASUAL,13431,Seafood,–,,12:30pm,–,"2:45pm,",6:30pm,,,,,,,,,,,,,,,,,,,
None,12954,North,–,,11am,–,11:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,11585,South,,,5pm,–,10pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,9987,Mughlai,,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CAFÉ,2549,Cafe,,,9am,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,13892,Seafood,,,7pm,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
DESSERT,10038,Desserts,,,11am,–,2:30am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
None,5749,North,,,11am,–,6am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,8077,Asian,,,12noon,–,12:30AM,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,1573,Chinese,,,24,Hours,(Mon-Sun),,,,,,,,,,,,,,,,,,,,
CAFÉ,13880,Cafe,,,12noon,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,7212,North,,,4pm,–,11pm,"(Mon-Tue),4pm",,,,,,,,,,,,,,,,,,,
FINE,3599,European,–,,10am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,5935,South,,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CAFÉ,13583,Cafe,,,9am,–,10pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
FINE,4726,North,,,6am,–,11:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,3222,Ice,,,8am,–,11:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
FINE,12475,South,,,8:15am,–,9:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,13281,North,,,8am,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,6036,South,,,12noon,–,3am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,2436,Continental,,,12:30pm,–,"6pm,",7:30pm,,,,,,,,,,,,,,,,,,,
CASUAL,8642,Kerala,–,,7am,–,11:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,2575,Arabian,,,8am,–,"11am,",11:30am,,,,,,,,,,,,,,,,,,,
BAR,9904,Finger,–,,11:30am,–,11:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
None,10546,North,,,11:30am,–,3:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,5516,Korean,,,7am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,10732,Fast,,,8pm,–,4am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CAFÉ,2440,Cafe,,,10am,–,10pm,"(Mon-Sat),Closed",,,,,,,,,,,,,,,,,,,
QUICK,10631,North,(Su,,8am,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,11444,Street,,,11am,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,7030,Andhra,,,5pm,–,1am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
None,707,Mughlai,,,10:30am,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,7672,North,,,10am,–,10pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CAFÉ,4001,Italian,,,11am,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
BEVERAGE,5279,Juices,,,8am,–,12:30AM,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,11689,North,,,10am,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
DESSERT,15472,Bakery,,,10am,–,10pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,12458,South,,,12noon,–,10:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,10205,North,,,7am,–,"11am,",12noon,,,,,,,,,,,,,,,,,,,
CASUAL,14859,Italian,–,,11am,–,1am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
FOOD,3111,Chinese,,,12noon,–,"3:30pm,",7pm,,,,,,,,,,,,,,,,,,,
CASUAL,15490,Mughlai,–,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,964,Arabian,,,1pm,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
None,12432,Italian,,,12noon,–,"5pm,",7pm,,,,,,,,,,,,,,,,,,,
CAFÉ,3583,Cafe,–,,7am,–,10pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,3106,Chinese,,,12:14pm,–,10:1pm,"(Mon),11am",,,,,,,,,,,,,,,,,,,
CASUAL,14101,North,–,,7am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,8171,South,,,10am,–,11:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
BAR,3892,Finger,,,11am,–,11pm,"(Mon-Thu),11am",,,,,,,,,,,,,,,,,,,
DHABA,10533,North,–,,12:30pm,–,"4pm,",7pm,,,,,,,,,,,,,,,,,,,
CASUAL,8190,South,–,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CAFÉ,11831,Cafe,,,1pm,–,11:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
DESSERT,5664,Desserts,,,7am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,512,Arabian,,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,11675,South,,,8am,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,1447,Chinese,,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
BAR,1729,Continental,,,12noon,–,"4pm,",7pm,,,,,,,,,,,,,,,,,,,
COCKTAIL,3732,Finger,–,,7am,–,10pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,3477,Mexican,,,7pm,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,1737,Fast,,,10am,–,11pm,"(Mon-Sat),1pm",,,,,,,,,,,,,,,,,,,
SWEET,1725,Mithai,–,,7pm,–,11:30pm,"(Mon-Fri),12noon",,,,,,,,,,,,,,,,,,,
CASUAL,7514,South,–,,11:45am,–,"3:30pm,",6:30pm,,,,,,,,,,,,,,,,,,,
None,10532,Chinese,–,,12noon,–,10pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,3504,Pizza,,,12noon,–,"3:30pm,",7pm,,,,,,,,,,,,,,,,,,,
QUICK,6206,North,–,,24,Hours,(Mon-Sun),,,,,,,,,,,,,,,,,,,,
QUICK,809,North,,,12noon,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,7658,North,,,12noon,–,"4pm,",7pm,,,,,,,,,,,,,,,,,,,
QUICK,5361,North,–,,7:30am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,1511,North,,,12noon,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,652,Street,,,Closed,"(Mon-Tue),9pm",–,12midnight,,,,,,,,,,,,,,,,,,,
QUICK,6397,Fast,"(Wed),12mid",,10am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,12199,Mughlai,,,11am,–,11:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,11211,North,,,11:30am,–,11:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,15372,Andhra,,,12:30pm,–,"2:45pm,",7pm,,,,,,,,,,,,,,,,,,,
None,8024,Mughlai,–,,12noon,–,10pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
PUB,10212,Chinese,,,8am,–,9pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
BAKERY,14857,Bakery,,,12:30pm,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,1691,South,,,6am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
None,3630,Biryani,,,10:30am,–,10pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
BAKERY,15401,Bakery,,,11am,–,11:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
BAR,1217,North,,,11:30am,–,10pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
None,2083,South,,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
FINE,8965,Continental,,,11:30am,–,"3:30pm,",7pm,,,,,,,,,,,,,,,,,,,
CASUAL,1310,Biryani,–,,11:30am,–,"3:30pm,",7:30pm,,,,,,,,,,,,,,,,,,,
CASUAL,10231,Mughlai,–,,12noon,–,"4pm,",6:30pm,,,,,,,,,,,,,,,,,,,
QUICK,10503,South,–,,12noon,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,4616,Seafood,,,9am,–,10pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
BEVERAGE,1378,Beverages,,,12noon,–,11:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,15192,American,,,8am,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,8169,Chinese,,,7am,–,10:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,7363,Chinese,,,12noon,–,10pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,7175,Fast,,,9:30am,–,"4pm,",7pm,,,,,,,,,,,,,,,,,,,
QUICK,7594,Kerala,–,,12:30pm,–,12midnight,"(Mon,",,,,,,,,,,,,,,,,,,,
QUICK,8154,South,"Tue,",,8:30am,–,10pm,"(Mon-Sat),Closed",,,,,,,,,,,,,,,,,,,
DESSERT,11781,Desserts,(Su,,7am,–,10:45pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,10922,North,,,11am,–,2am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
FOOD,4589,North,,,5pm,–,10:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,1847,North,,,Closed,"(Mon),5pm",–,11pm,,,,,,,,,,,,,,,,,,,
BAKERY,11562,Bakery,(Tue-Su,,8am,–,"10:30am,",12noon,,,,,,,,,,,,,,,,,,,
None,8907,Chinese,–,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,9649,North,,,11am,–,9:30pm,"(Mon-Sat),Closed",,,,,,,,,,,,,,,,,,,
FINE,90,Finger,(Su,,10am,–,10pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
BAR,7962,North,,,9am,–,1am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,9429,North,,,1pm,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
None,15430,North,,,11:30am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
SWEET,10461,Mithai,,,12:30pm,–,"3:30pm,",7:30pm,,,,,,,,,,,,,,,,,,,
QUICK,10336,Pizza,–,,12noon,–,"3:30pm,",7pm,,,,,,,,,,,,,,,,,,,
BEVERAGE,2654,Juices,–,,10:55am,–,12midnight,"(Mon),10:34am",,,,,,,,,,,,,,,,,,,
FINE,11135,Chinese,–,,8am,–,2am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
BAKERY,2602,Bakery,,,10:30am,–,10:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
None,14780,Biryani,,,9:30am,–,8pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,269,North,,,11am,–,7am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,4782,Chinese,,,10:30am,–,11:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
KIOSK,5162,Beverages,,,6:30am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
FINE,1994,Kerala,,,11:30am,–,1:30am,"(Mon,",,,,,,,,,,,,,,,,,,,
BEVERAGE,7056,Cafe,"Tue,",,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,12005,Arabian,,,10am,–,2am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
BAR,13203,Finger,,,6:30am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
None,1571,Biryani,,,12noon,–,1am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
None,9099,North,,,10am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,400,Healthy,,,10am,–,10:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,8807,North,,,12midnight,–,"12:30AM,",11am,,,,,,,,,,,,,,,,,,,
QUICK,11177,Continental,–,,9am,–,1am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CAFÉ,14911,Cafe,,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
None,8911,Tibetan,,,12:30pm,–,"3:30pm,",7pm,,,,,,,,,,,,,,,,,,,
QUICK,796,Biryani,–,,9am,–,1am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,12666,South,,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,2847,North,,,6:30am,–,9pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
None,1361,Bakery,,,10am,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,14016,North,,,12midnight,–,11:45pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,5490,Kebab,,,11am,–,1am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
FINE,5213,Chinese,,,11:45am,–,11:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,538,Arabian,,,1pm,–,5am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
None,14671,Chinese,,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,6089,North,,,9am,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,5270,North,,,7:30am,–,10pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
DESSERT,6466,Ice,,,9am,–,10:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,12448,Chinese,,,7am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
DESSERT,9072,Ice,,,12:30pm,–,"3:30pm,",7:30pm,,,,,,,,,,,,,,,,,,,
CASUAL,9252,North,–,,24,Hours,(Mon-Sun),,,,,,,,,,,,,,,,,,,,
DESSERT,8959,Desserts,,,11am,–,12midnight,"(Mon,",,,,,,,,,,,,,,,,,,,
CAFÉ,13584,Cafe,"Tue,",,12noon,–,"5:30pm,",7pm,,,,,,,,,,,,,,,,,,,
CAFÉ,2399,Cafe,–,,7pm,–,11:45pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,8136,North,,,12noon,–,1am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,1793,North,,,10:30am,–,10:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,8549,Arabian,,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
KIOSK,13257,Turkish,,,12:30pm,–,"3pm,",7pm,,,,,,,,,,,,,,,,,,,
FINE,1518,Continental,–,,12noon,–,10pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,3935,Biryani,,,12noon,–,"3:30pm,",6pm,,,,,,,,,,,,,,,,,,,
CASUAL,3113,Chinese,–,,11am,–,3am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,10751,North,,,2pm,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,11536,Biryani,,,9am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
BAKERY,2704,Bakery,,,12noon,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,2483,South,,,11:30am,–,"4pm,",6:30pm,,,,,,,,,,,,,,,,,,,
QUICK,10789,South,–,,11am,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
BEVERAGE,11926,Juices,,,11:30am,–,10:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,12792,Burmese,,,9am,–,2am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
None,9490,North,,,10:30am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,3866,North,,,12noon,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,7171,North,,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,265,Bengali,,,7am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,8717,Middle,,,9am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
PUB,9132,Finger,,,8am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,12795,Fast,,,12noon,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,10927,Biryani,,,11:30am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
BEVERAGE,13999,Beverages,,,24,Hours,(Mon-Sun),,,,,,,,,,,,,,,,,,,,
QUICK,11543,Kerala,,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
BAR,14513,North,,,12noon,–,1am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
None,13123,North,,,12noon,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
BEVERAGE,13999,Beverages,,,9am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,3681,North,,,11am,–,"3pm,",6pm,,,,,,,,,,,,,,,,,,,
None,1305,Italian,–,,10am,–,10pm,"(Mon-Fri),8:30am",,,,,,,,,,,,,,,,,,,
FOOD,5487,South,–,,1:30pm,–,"4pm,",6pm,,,,,,,,,,,,,,,,,,,
CASUAL,6068,South,–,,12noon,–,10pm,"(Mon,",,,,,,,,,,,,,,,,,,,
QUICK,13066,North,"Wed,",,11:30am,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,10982,North,,,11am,–,2am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,1977,Chinese,,,6am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,14158,South,,,11am,–,10pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,1022,North,,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,4853,Chinese,,,11am,–,5am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,14948,Seafood,,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,12457,South,,,12midnight,–,"1am,",11am,,,,,,,,,,,,,,,,,,,
CASUAL,2346,South,–,,12noon,–,4pm,"(Mon),12noon",,,,,,,,,,,,,,,,,,,
QUICK,14814,Burger,–,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,4324,Fast,,,12noon,–,11pm,"(Mon-Thu),12noon",,,,,,,,,,,,,,,,,,,
