predict,0to3,10to15,15to25,25to50,3to6,6to10
15to25,0.019653177,0.301802124,0.535896839,0.07104831,0.01536784,0.05623171
6to10,0.027813041,0.225277778,0.075884193,0.029792416,0.19415096,0.447081612
10to15,0.146415816,0.305894966,0.102957529,0.047971823,0.153747224,0.243012643
15to25,0.068851256,0.317585147,0.33616197,0.091566955,0.068510674,0.117323998
6to10,0.029528627,0.205677673,0.104552117,0.039421148,0.284847737,0.335972697
25to50,0.013771777,0.210747791,0.33054582,0.379410801,0.010145775,0.055378036
15to25,0.011720146,0.214421906,0.575581799,0.059597896,0.0149282,0.123750053
15to25,0.028519085,0.365846944,0.368304976,0.078758636,0.042155931,0.116414428
10to15,0.116386151,0.319587148,0.185798808,0.030943286,0.069154295,0.278130312
15to25,0.043053024,0.228284522,0.349580937,0.281561673,0.040693141,0.056826704
0to3,0.410455919,0.193060259,0.163569629,0.044730161,0.094925264,0.093258768
10to15,0.036737349,0.476375282,0.069319049,0.035008746,0.057776832,0.324782742
10to15,0.081548598,0.275549863,0.200279409,0.040430956,0.1457649,0.256426276
15to25,0.010527108,0.194799495,0.372513648,0.030150023,0.04738443,0.344625296
3to6,0.049924502,0.276723408,0.103078744,0.037433214,0.279475459,0.253364673
6to10,0.14747475,0.268076389,0.093113285,0.038336888,0.090344943,0.362653746
10to15,0.242718831,0.263599635,0.190168724,0.075901837,0.093977601,0.133633372
6to10,0.065196223,0.143065332,0.224926719,0.055455482,0.23192461,0.279431634
10to15,0.053484952,0.429197434,0.100036176,0.028996795,0.056123217,0.332161427
10to15,0.042779354,0.426735912,0.295478956,0.062180374,0.039599171,0.133226232
10to15,0.019079165,0.442084371,0.311674111,0.039230343,0.040920393,0.147011617
10to15,0.252194875,0.282035866,0.161620434,0.038332301,0.115075139,0.150741385
10to15,0.072510931,0.364523537,0.098155007,0.037352074,0.140975467,0.286482984
15to25,0.01988715,0.243802777,0.474441277,0.190382946,0.013786807,0.057699043
10to15,0.028584257,0.461394945,0.113763214,0.036562622,0.050906925,0.308788037
10to15,0.039308639,0.395511129,0.140901928,0.033147153,0.105294682,0.285836468
10to15,0.016988613,0.50191662,0.2977166,0.033494009,0.024262074,0.125622085
6to10,0.13715688,0.278943832,0.086164124,0.039773979,0.059526067,0.398435118
0to3,0.593240645,0.073244432,0.034386798,0.019522943,0.204246363,0.075358819
10to15,0.065278287,0.388706531,0.229260603,0.037776798,0.063104907,0.215872874
6to10,0.076233354,0.160855139,0.079318111,0.040448429,0.140088351,0.503056616
10to15,0.018508973,0.401396194,0.32065167,0.027875737,0.042191753,0.189375673
6to10,0.054963965,0.233025903,0.088571471,0.075947836,0.065677576,0.481813249
0to3,0.410351547,0.171872463,0.171947943,0.04222507,0.088747856,0.11485512
15to25,0.06121189,0.270287223,0.355307683,0.167981555,0.061919556,0.083292093
10to15,0.027258631,0.316788139,0.214712714,0.079657615,0.057541988,0.304040912
0to3,0.437667481,0.10717792,0.060058291,0.02581266,0.238523124,0.130760524
10to15,0.018896976,0.34151357,0.28457865,0.039528513,0.019561675,0.295920616
15to25,0.048266798,0.23326157,0.419823702,0.04474315,0.068190128,0.185714653
3to6,0.087375094,0.096962698,0.15618009,0.025136417,0.432445246,0.201900455
25to50,0.022325227,0.119699994,0.23190794,0.539542623,0.014786462,0.071737755
10to15,0.048694587,0.351108666,0.193172357,0.021750314,0.138939673,0.246334402
10to15,0.053155724,0.369685675,0.147268475,0.053273705,0.1290212,0.247595222
0to3,0.389258745,0.102954513,0.048076083,0.015817796,0.223691706,0.220201156
15to25,0.040888697,0.221835378,0.351047975,0.265643302,0.053982594,0.066602053
15to25,0.050548973,0.258800742,0.417708201,0.043853985,0.065506742,0.163581357
10to15,0.05409619,0.434109651,0.336327927,0.050199079,0.053066734,0.072200419
6to10,0.02875126,0.382441884,0.111128181,0.021745894,0.051532405,0.404400376
15to25,0.027305252,0.219734014,0.377161339,0.276811674,0.035036439,0.063951281
15to25,0.012693569,0.363788357,0.453602981,0.046404302,0.02079713,0.102713661
6to10,0.032595006,0.293061096,0.085550214,0.037111122,0.110887775,0.440794787
15to25,0.01573989,0.247997347,0.391706757,0.252634129,0.013641758,0.078280119
10to15,0.073035549,0.439562017,0.175612956,0.040494962,0.08139994,0.189894576
10to15,0.029235129,0.447867896,0.091063938,0.036406819,0.036004072,0.359422145
6to10,0.055374301,0.253696994,0.049704804,0.02813003,0.137416744,0.475677127
10to15,0.023375892,0.482706359,0.074296784,0.029717742,0.046729577,0.343173646
10to15,0.017841968,0.398233324,0.186229172,0.07239929,0.061840125,0.263456121
15to25,0.02434728,0.306451158,0.49248456,0.034701435,0.032447121,0.109568448
3to6,0.04397854,0.203242089,0.083566598,0.039489944,0.397975133,0.231747697
3to6,0.09784393,0.206858557,0.133637959,0.063832223,0.260955822,0.236871509
25to50,0.017907491,0.231635094,0.251413006,0.422041081,0.013674594,0.063328734
15to25,0.018574657,0.251493721,0.401730185,0.258476031,0.016780706,0.0529447
6to10,0.036941229,0.270027847,0.279935696,0.045225668,0.066985357,0.300884204
15to25,0.020121156,0.260561898,0.474381743,0.067692136,0.029061258,0.148181808
6to10,0.048592199,0.292439395,0.111643153,0.03236943,0.161656864,0.35329896
15to25,0.013417471,0.206118052,0.430642753,0.287899841,0.011347707,0.050574175
0to3,0.438186522,0.089272663,0.063688617,0.02095405,0.169358926,0.218539223
15to25,0.011826756,0.283973308,0.420950936,0.035552058,0.024544651,0.223152292
25to50,0.005612796,0.091130603,0.303737104,0.555610778,0.006153071,0.037755649
15to25,0.015006089,0.360715031,0.44428362,0.045636984,0.02228866,0.112069617
3to6,0.02753517,0.106142192,0.060653648,0.031663521,0.41833005,0.35567542
6to10,0.067637917,0.188093949,0.072002861,0.043642794,0.11527531,0.513347168
6to10,0.060424207,0.282697508,0.102350914,0.068245879,0.108712696,0.377568796
15to25,0.013890543,0.11508033,0.415009651,0.37596608,0.012530637,0.067522758
15to25,0.017728793,0.364956574,0.491354609,0.038474234,0.01621897,0.071266819
10to15,0.084106369,0.417044976,0.078423092,0.041793131,0.043113096,0.335519337
3to6,0.236322974,0.186643109,0.06523237,0.020981167,0.277832941,0.212987439
10to15,0.016762014,0.444853594,0.359406775,0.04055795,0.02001381,0.118405856
10to15,0.047956795,0.300360672,0.066662511,0.020295001,0.284301784,0.280423238
3to6,0.177035466,0.230614878,0.030878655,0.020553405,0.275921874,0.264995723
10to15,0.128435155,0.395468009,0.080169776,0.040089419,0.04922207,0.306615571
6to10,0.036011139,0.288248228,0.097457197,0.074074309,0.086059594,0.418149534
10to15,0.020609582,0.357220858,0.262914319,0.030078938,0.021939346,0.307236957
15to25,0.008581208,0.083386909,0.517419035,0.321934714,0.012197965,0.056480169
6to10,0.075833828,0.244930907,0.093146135,0.082657776,0.05657163,0.446859724
15to25,0.013405354,0.208268024,0.457703957,0.23165209,0.022172502,0.066798073
15to25,0.011763322,0.249978527,0.551127398,0.119242688,0.012557708,0.055330357
25to50,0.003535078,0.031491771,0.078827261,0.852576587,0.00538603,0.028183273
6to10,0.109762806,0.275892018,0.049359342,0.017688904,0.204247894,0.343049036
10to15,0.182640343,0.318386535,0.191255197,0.060023893,0.117530542,0.13016349
10to15,0.064030658,0.426374438,0.224340661,0.06043122,0.056741089,0.168081934
6to10,0.161086006,0.144287756,0.066328364,0.019146596,0.241846271,0.367305008
15to25,0.039317089,0.235851217,0.305142464,0.20975923,0.065247467,0.144682533
15to25,0.027768669,0.160134525,0.370881819,0.317359439,0.023985775,0.099869774
10to15,0.018368356,0.446791027,0.387156606,0.035744647,0.026956374,0.08498299
10to15,0.037007462,0.346288597,0.083129699,0.076855818,0.134891555,0.321826869
0to3,0.461029972,0.092430777,0.056511293,0.019814059,0.282872151,0.087341747
0to3,0.384896999,0.112135188,0.06934899,0.01929782,0.187293931,0.22702707
25to50,0.009297243,0.170154574,0.309293823,0.41015882,0.016161205,0.084934335
10to15,0.026357761,0.478417056,0.201572589,0.175593767,0.022393099,0.095665729
15to25,0.021094101,0.149306428,0.463917803,0.255436999,0.019764668,0.09048
10to15,0.055561698,0.417111279,0.260562235,0.063851696,0.063628976,0.139284117
15to25,0.030825891,0.149884906,0.367450264,0.357704971,0.049845033,0.044288935
6to10,0.083580924,0.231618703,0.082373303,0.042772199,0.273233,0.28642187
0to3,0.466098111,0.09259981,0.04417829,0.022047784,0.248136754,0.126939251
6to10,0.026913669,0.239506328,0.114105964,0.043369563,0.077025434,0.499079041
6to10,0.06855289,0.286220399,0.063188427,0.018239261,0.188495651,0.375303373
6to10,0.028769543,0.316738811,0.114818362,0.029617328,0.155337506,0.35471845
0to3,0.386700849,0.123566769,0.154732827,0.043363618,0.195475042,0.096160895
0to3,0.642230915,0.064422807,0.029213662,0.018253471,0.172633041,0.073246104
6to10,0.107730545,0.292338795,0.094403428,0.026807315,0.094254741,0.384465175
0to3,0.439907367,0.096700432,0.048115139,0.015818819,0.196942833,0.20251541
25to50,0.007993407,0.055147477,0.135700082,0.770073275,0.007530583,0.023555177
10to15,0.074737838,0.412357203,0.217676346,0.053722101,0.068069174,0.173437339
10to15,0.033214227,0.394540657,0.070100593,0.025714179,0.1013462,0.375084144
6to10,0.021317336,0.256110295,0.119194575,0.052134981,0.18110185,0.370140962
6to10,0.06116021,0.36921711,0.071671513,0.037571912,0.073875548,0.386503706
15to25,0.030237402,0.220726668,0.589864646,0.077061572,0.016340343,0.065769369
10to15,0.027937054,0.504861701,0.096824744,0.025897891,0.074690147,0.269788463
3to6,0.027346079,0.229040082,0.087208936,0.031056937,0.322774697,0.302573268
25to50,0.040405545,0.150277792,0.27770939,0.418557984,0.045043515,0.068005774
3to6,0.159850121,0.180707171,0.066774294,0.026519503,0.316638506,0.249510405
15to25,0.017839137,0.125646024,0.64804159,0.138726346,0.0169547,0.052792202
0to3,0.254038214,0.237156229,0.077636159,0.056664789,0.130891564,0.243613045
15to25,0.036572828,0.130928508,0.452075488,0.332724182,0.012646292,0.035052701
0to3,0.258666107,0.195243028,0.189854429,0.038741767,0.140775721,0.176718949
10to15,0.06981219,0.373990732,0.302049552,0.079115006,0.061848804,0.113183716
10to15,0.018632845,0.336740095,0.280600977,0.041532594,0.019288253,0.303205236
6to10,0.040567281,0.346457231,0.184981461,0.017752997,0.059808736,0.350432295
15to25,0.028953805,0.234529941,0.501896438,0.047449449,0.039277489,0.147892878
15to25,0.023475355,0.312435053,0.464711488,0.022568496,0.022841003,0.153968605
6to10,0.22504999,0.206273454,0.122631927,0.038051557,0.086280816,0.321712256
6to10,0.117338264,0.195736371,0.168063006,0.039361408,0.193934707,0.285566244
10to15,0.016658277,0.374067708,0.373020612,0.126823213,0.01429455,0.09513564
10to15,0.010030438,0.389838944,0.317917511,0.147550797,0.013501372,0.121160938
15to25,0.016080489,0.165896126,0.466900354,0.295109894,0.016410473,0.039602664
10to15,0.043603284,0.330342084,0.269616661,0.040555935,0.050361145,0.265520891
6to10,0.084006855,0.260513348,0.084082725,0.0301127,0.120105071,0.421179301
15to25,0.035151947,0.243089364,0.519166799,0.128769237,0.016867442,0.05695521
6to10,0.040413169,0.269712409,0.220048912,0.032561362,0.055507899,0.381756249
6to10,0.074860058,0.273367235,0.150645996,0.035327476,0.157061752,0.308737484
10to15,0.044667604,0.415679381,0.06779078,0.045685752,0.086409759,0.339766724
15to25,0.04292059,0.308158334,0.338652817,0.030624266,0.117155266,0.162488726
6to10,0.083435316,0.338221687,0.090016323,0.042127434,0.077727199,0.36847204
15to25,0.065227288,0.317484065,0.399542648,0.060455752,0.049362987,0.10792726
15to25,0.190010268,0.18203432,0.205140751,0.041483651,0.184093378,0.197237632
10to15,0.026725513,0.326454297,0.108891345,0.037657168,0.228614983,0.271656694
0to3,0.287120418,0.141169149,0.206361258,0.04247963,0.261061413,0.061808133
6to10,0.170341744,0.264356996,0.122554269,0.051731093,0.073541961,0.317473937
10to15,0.047556671,0.411358294,0.234901004,0.034313405,0.073914017,0.197956609
6to10,0.044382644,0.339103228,0.187930021,0.016248803,0.06093677,0.351398535
6to10,0.038331584,0.26310309,0.119024619,0.057426368,0.154480177,0.367634162
15to25,0.010244185,0.17827569,0.440351061,0.295242888,0.011724506,0.064161669
10to15,0.025970023,0.47895689,0.295482021,0.043029135,0.027559819,0.129002113
15to25,0.014176015,0.402585496,0.437654921,0.033904468,0.019945739,0.09173336
10to15,0.026095404,0.304139125,0.265320508,0.047200657,0.070429087,0.28681522
6to10,0.230022817,0.135569625,0.057759283,0.026495849,0.20593184,0.344220586
10to15,0.070966502,0.37156461,0.269679479,0.037240442,0.093492869,0.157056097
10to15,0.045713242,0.43608505,0.08915767,0.043205259,0.057850772,0.327988007
0to3,0.339115798,0.180007843,0.173631323,0.07743618,0.085803706,0.144005151
0to3,0.383829929,0.111913488,0.068460556,0.016555075,0.186774686,0.232466267
10to15,0.066881475,0.439906148,0.126722923,0.033769374,0.09316331,0.239556771
0to3,0.463714026,0.184016762,0.102277269,0.034250613,0.093961905,0.121779425
15to25,0.01363457,0.364712413,0.50942598,0.043381406,0.013307273,0.055538358
6to10,0.046032731,0.237464088,0.087773902,0.039033919,0.257536348,0.332159012
0to3,0.451339108,0.104194298,0.075869332,0.026509215,0.24707948,0.095008568
10to15,0.049129227,0.428933018,0.239806221,0.10159629,0.045627115,0.134908129
10to15,0.014033161,0.373165569,0.348253419,0.032302286,0.021557581,0.210687984
0to3,0.576410694,0.142124502,0.083385048,0.034215882,0.06214349,0.101720384
10to15,0.127993286,0.300832324,0.294941879,0.047195057,0.06031538,0.168722074
15to25,0.010588727,0.206643614,0.548949134,0.163653963,0.013113855,0.057050707
15to25,0.010825855,0.332875913,0.456775909,0.050711212,0.019047004,0.129764108
15to25,0.09321425,0.202783914,0.356191382,0.135959925,0.078571597,0.133278931
6to10,0.061942673,0.367147329,0.084240459,0.043894283,0.044558625,0.398216632
10to15,0.028070414,0.320628325,0.198262679,0.25438044,0.064750361,0.133907781
10to15,0.079967162,0.355946161,0.205771219,0.043687412,0.052584074,0.262043972
0to3,0.557121215,0.095509902,0.053069066,0.016985479,0.196777251,0.080537088
25to50,0.014071859,0.2095335,0.222656896,0.49789159,0.009984924,0.045861231
6to10,0.083406519,0.133927014,0.050370206,0.041460347,0.341124101,0.349711813
10to15,0.02096661,0.442218841,0.086690977,0.023775137,0.040131707,0.386216728
6to10,0.022060512,0.287458866,0.147489925,0.039202755,0.116331354,0.387456589
0to3,0.415217461,0.227877076,0.106142908,0.033449359,0.092869637,0.124443558
0to3,0.424844856,0.172071069,0.165128203,0.043661814,0.087451991,0.106842066
10to15,0.066021391,0.457626141,0.12634289,0.04206678,0.068611103,0.239331696
0to3,0.495103184,0.135535834,0.155239625,0.039463657,0.096878499,0.077779201
10to15,0.019168117,0.535215858,0.262932884,0.032391095,0.025138978,0.125153068
6to10,0.097376032,0.199747701,0.10562461,0.025899607,0.238269948,0.333082102
6to10,0.223216996,0.209844041,0.188285524,0.03720529,0.082519852,0.258928297
0to3,0.370579118,0.12065315,0.033324517,0.014955676,0.213533223,0.246954316
3to6,0.191340532,0.128456309,0.126759367,0.029781586,0.321798583,0.201863623
15to25,0.048620791,0.277233013,0.518748831,0.04948147,0.036685186,0.069230708
10to15,0.05160255,0.324004305,0.236281928,0.027633195,0.143997065,0.216480956
15to25,0.017183219,0.409264643,0.436858438,0.037364984,0.021867653,0.077461062
3to6,0.16048798,0.174760594,0.138075804,0.038830092,0.29790261,0.18994292
15to25,0.044718185,0.221069679,0.440285012,0.154312482,0.054003937,0.085610706
10to15,0.205114169,0.237933463,0.198250999,0.042034558,0.099771463,0.216895347
3to6,0.048408048,0.11128678,0.068768545,0.032259402,0.480476431,0.258800794
15to25,0.018971642,0.374070371,0.502290843,0.053486179,0.012778143,0.03840282
6to10,0.092581201,0.274197435,0.091989627,0.027737298,0.100166992,0.413327447
10to15,0.040135016,0.294303801,0.266488288,0.104584393,0.077635266,0.216853236
0to3,0.389258745,0.102954513,0.048076083,0.015817796,0.223691706,0.220201156
10to15,0.022728999,0.48309311,0.289628854,0.032504212,0.036780754,0.13526407
3to6,0.069907017,0.27510679,0.072642555,0.02281489,0.291655503,0.267873246
6to10,0.05912878,0.30315456,0.111424214,0.019578487,0.114639331,0.392074627
15to25,0.009900331,0.182104822,0.527898528,0.050575819,0.018519406,0.211001094
10to15,0.020118245,0.529248003,0.300261588,0.06091843,0.016891395,0.072562339
6to10,0.214776693,0.203286374,0.045498125,0.016909601,0.234980815,0.284548391
10to15,0.066848029,0.393773989,0.090669683,0.047254973,0.044010205,0.357443121
0to3,0.468722591,0.18015762,0.09682216,0.040466369,0.088154758,0.125676502
0to3,0.43722734,0.224378192,0.109937021,0.048905298,0.066044889,0.11350726
10to15,0.151388509,0.315088959,0.151737026,0.044011245,0.110767588,0.227006672
15to25,0.031015767,0.263748541,0.362059463,0.143629782,0.040652473,0.158893974
10to15,0.070473359,0.428947043,0.07422038,0.035067005,0.04529057,0.346001643
10to15,0.06890153,0.424005528,0.122804639,0.03798069,0.05533421,0.290973403
10to15,0.038454993,0.464710346,0.076424856,0.033992035,0.062099482,0.324318288
10to15,0.021302864,0.497155139,0.29057816,0.034950561,0.027456771,0.128556504
25to50,0.00959046,0.091385971,0.103170887,0.713979672,0.012360861,0.06951215
15to25,0.029494914,0.261180394,0.30919029,0.080694642,0.049008443,0.270431316
25to50,0.050059253,0.314423459,0.17696102,0.319375623,0.043105265,0.096075381
0to3,0.312329926,0.262930577,0.105480947,0.039191816,0.112904908,0.167161825
10to15,0.016464556,0.393776713,0.159941961,0.091617856,0.050083819,0.288115094
15to25,0.102137291,0.186834779,0.358773206,0.072089052,0.142765549,0.137400123
