Allied_Nations,Diplomatic_Meetings_Set,Percent_Of_Forces_Mobilized,Hostile_Nations,Active_Threats,Inactive_Threats,Citizen_Fear_Index,Closest_Threat_Distance(km),Aircraft_Carriers_Responding,Troops_Mobilized(thousands),DEFCON_Level,ID
7,0,0.31,2,15,42,0.52349486,349.8,1,809600,C,394
5,1,0.19,8,36,121,0.273861968,378.42,1,994400,C,5357
8,1,0.23,2,9,23,0.486784141,345.56,1,818400,B,759
7,0,0.1,2,12,24,0.441997063,349.8,1,871200,C,7169
8,0,0.36,2,5,12,0.34287812,349.8,1,1047200,D,3639
9,0,0.44,2,32,85,0.52349486,347.68,1,853600,B,2139
9,1,0.14,3,11,32,0.646842878,359.34,0,906400,B,4874
8,0,0.19,2,24,122,0.494126285,341.32,1,836000,B,4112
7,1,0,2,34,54,0.574889868,373.12,1,897600,B,10952
6,1,0.14,2,15,27,0.260646109,383.72,1,1152800,C,11142
8,0,0.23,2,13,26,0.339941263,328.6,1,862400,C,2512
7,0,0.2,2,16,24,0.179882526,358.28,1,1073600,C,12147
7,1,0.05,2,18,44,0.398678414,374.18,1,915200,B,2783
10,0,0.54,2,5,10,0.414831131,341.32,1,1020800,C,12286
10,1,0.49,3,22,56,0.611600587,351.92,1,836000,B,2309
10,0,0.63,4,5,13,0.552863436,323.3,1,1056000,D,8800
9,1,0.34,2,7,38,0.655653451,358.28,1,950400,B,2066
7,1,0,4,25,55,0.74743025,367.82,1,862400,B,3612
9,1,0.11,2,12,42,0.501468429,352.98,1,853600,B,9675
11,0,0.41,2,7,12,0.526431718,337.08,1,950400,C,5612
9,1,0.22,2,10,21,0.502936858,332.84,0,800800,B,11935
8,1,0,2,6,14,0.464757709,351.92,1,906400,C,11452
7,1,0,2,12,40,0.490455213,366.76,1,800800,C,11538
8,1,0.29,2,26,88,0.453744493,355.1,1,871200,A,7288
9,1,0.39,1,5,19,0.494126285,350.86,1,827200,C,6613
11,0,0.49,3,10,37,0.574889868,341.32,1,1056000,C,3516
7,1,0,2,39,55,0.406020558,380.54,1,950400,C,6414
9,1,0.05,2,24,35,0.552863436,343.44,1,853600,B,4379
8,1,0.12,2,15,113,0.406020558,346.62,0,836000,B,8175
7,1,0.01,2,17,26,0.372246696,355.1,1,950400,D,3063
10,0,0.44,2,5,17,0.563142438,340.26,1,862400,D,1084
12,0,0.51,2,10,37,0.582232012,329.66,1,871200,C,287
8,1,0,3,11,35,0.464757709,345.56,1,827200,C,3891
8,1,0.21,2,7,28,0.332599119,328.6,0,809600,B,10696
7,0,0.24,2,28,58,0.406020558,355.1,1,888800,B,1637
7,1,0.06,2,15,20,0.332599119,359.34,1,906400,B,10175
6,0,0.78,5,5,19,0.469162996,377.36,1,1126400,C,2413
8,1,0.27,2,12,20,0.494126285,349.8,1,836000,B,11844
7,1,0.09,3,4,12,0.457415565,352.98,1,941600,A,8417
7,1,0.02,2,19,43,0.50660793,366.76,1,862400,C,5165
7,1,0.17,2,15,60,0.516152717,366.76,1,809600,B,2542
7,1,0,2,40,54,0.394273128,359.34,0,973866.6667,C,3927
9,0,0.4,4,7,20,0.552863436,339.2,1,1108800,C,8430
7,1,0.26,5,7,22,0.633627019,366.76,1,968000,A,5677
8,1,0.26,2,16,86,0.486784141,345.56,1,809600,A,1300
7,1,0,2,5,13,0.407488987,365.7,1,836000,B,8534
8,1,0.25,3,21,38,0.545521292,354.04,1,836000,C,10041
6,1,0,2,6,14,0.182819383,379.48,1,1152800,C,81
7,0,0.48,2,7,20,0.392804699,348.74,1,1003200,C,10439
7,1,0.26,3,23,147,0.465491924,354.04,1,1012000,C,6919
7,1,0.1,1,39,47,0.472834068,366.76,1,924000,B,7642
8,0,0.3,2,8,25,0.461820852,341.32,1,862400,C,957
7,0,0.28,3,19,82,0.468428781,344.5,1,827200,B,8495
9,1,0.24,3,15,93,0.714390602,368.88,1,853600,B,2045
6,1,0,2,7,16,0.399412628,362.52,1,1012000,B,9643
9,0,0.5,2,17,29,0.284140969,337.08,1,985600,D,5721
6,1,0,2,7,12,0.399412628,367.82,1,968000,B,2278
6,1,0.09,2,7,19,0.347283407,368.88,1,1003200,B,2112
10,1,0.34,2,21,59,0.546989721,345.56,1,906400,C,4364
8,1,0.06,2,22,42,0.279001468,354.04,0,985600,C,11829
7,1,0,2,7,16,0.172540382,364.64,1,1135200,D,6653
6,0,0,2,3,14,0.39133627,356.16,1,880000,C,1366
9,1,0.26,2,32,133,0.599118943,290.44,1,809600,B,10678
8,0,0.57,2,9,41,0.285609398,319.06,1,1135200,C,2124
7,1,0.02,2,15,39,0.378120411,365.7,1,1029600,D,12140
8,0,0.51,2,15,40,0.235682819,358.28,1,1073600,C,2984
7,1,0.08,2,8,16,0.464757709,384.78,1,915200,C,9382
12,1,0.66,2,6,14,0.501468429,318,1,897600,B,4194
9,0,0.65,8,13,25,0.625550661,343.44,1,818400,C,4764
7,1,0.08,3,42,110,0.482378855,339.2,0,827200,B,5194
12,0,0.51,4,5,14,0.802496329,339.2,1,968000,B,7473
7,1,0,4,25,61,0.538179148,354.04,1,836000,B,3617
7,1,0.18,2,13,31,0.420704846,355.1,1,853600,B,9578
9,1,0.18,2,10,31,0.552863436,332.84,1,880000,B,4635
8,1,0,2,7,16,0.449339207,358.28,1,906400,C,838
8,0,0.4,2,6,15,0.435389134,350.86,1,1003200,C,9747
9,1,0.49,3,41,141,0.582232012,364.64,1,853600,B,10350
10,0,0.34,2,9,36,0.46328928,338.14,1,968000,D,7180
5,0,0,2,16,24,0.107929515,394.32,1,1047200,D,565
8,0,0.44,3,8,18,0.472099853,365.7,1,932800,C,11429
7,1,0.02,2,5,10,0.450073421,365.7,1,827200,B,1506
11,0,0.42,2,6,16,0.491189427,330.72,1,959200,D,4906
8,0,0.32,3,29,58,0.494126285,355.1,0,985600,C,5895
12,0,0.53,3,29,68,0.69236417,321.18,1,844800,B,4036
8,1,0,2,9,22,0.538179148,351.92,0,862400,A,367
10,1,0.28,3,26,77,0.648311307,334.96,1,871200,B,5250
7,1,0.26,2,17,91,0.425110132,334.96,1,827200,C,6648
6,1,0.05,2,9,37,0.52349486,374.18,1,862400,B,2366
8,0,0.4,2,34,98,0.356093979,352.98,1,1020800,D,8265
16,1,0.68,3,6,15,0.670337739,303.16,1,932800,B,1128
8,0,0.48,2,5,10,0.46989721,341.32,1,915200,C,5992
7,1,0.13,2,15,20,0.395741557,348.74,1,871200,C,11742
8,1,0.14,2,17,63,0.442731278,329.66,0,836000,C,9214
7,1,0,1,22,31,0.479441997,379.48,1,950400,C,2108
9,0,0.31,2,21,39,0.502936858,339.2,1,906400,B,3023
8,1,0.22,2,20,114,0.464757709,345.56,1,836000,B,12377
7,0,0.18,2,18,24,0.179882526,361.46,1,1073600,C,10994
10,0,0.43,3,4,10,0.508810573,342.38,1,968000,F,507
8,1,0.22,2,14,81,0.530837004,339.2,1,827200,B,8969
7,1,0.31,2,13,105,0.447136564,347.68,1,862400,C,270
7,0,0.25,2,4,15,0.334067548,360.4,1,959200,B,11481
7,1,0.17,5,52,140,0.450807636,311.64,0,827200,B,11406
6,0,0,2,7,20,0.306901615,371,1,1003200,D,3676
10,1,0.26,3,8,21,0.552863436,343.44,1,924000,B,2594
11,0,0.44,4,6,28,0.703377386,331.78,1,792000,C,11939
6,1,0.1,3,16,99,0.245227606,375.24,0,1003200,A,10985
8,0,0.4,2,6,17,0.437591777,351.92,1,1047200,D,677
9,1,0.14,3,9,54,0.640969163,355.1,1,827200,B,10402
8,1,0.7,5,6,19,0.508810573,340.26,1,871200,B,344
8,0,0.11,2,9,49,0.435389134,337.08,0,844800,C,4250
9,0,0.56,2,16,44,0.473568282,360.4,1,906400,D,12035
6,1,0.09,2,15,26,0.241556535,365.7,1,1126400,C,4390
8,2,0.03,2,27,87,0.435389134,358.28,1,853600,C,1591
8,1,0.21,2,7,28,0.395741557,345.56,1,897600,B,857
12,0,0.56,2,15,40,0.420704846,320.12,1,1047200,D,10140
7,1,0.03,3,21,90,0.530837004,354.04,1,924000,C,9167
6,1,0,2,28,60,0.501468429,369.94,1,853600,B,1493
7,1,0.15,2,13,29,0.42804699,358.28,1,906400,C,2905
8,1,0.24,2,5,28,0.479441997,345.56,1,862400,B,3850
7,0,0.6,2,24,121,0.156387665,330.72,1,1012000,C,8399
8,1,0.24,2,8,21,0.450073421,339.2,0,880000,B,7397
7,0,0.24,2,19,36,0.347283407,355.1,1,932800,B,2018
11,0,0.41,2,27,47,0.552863436,316.94,1,880000,C,9815
7,0,0.36,2,18,31,0.341409692,354.04,1,994400,D,11926
11,0,0.43,2,16,39,0.736417034,336.02,1,809600,B,9272
9,1,0.21,2,8,28,0.655653451,361.46,1,888800,B,8966
6,1,0.15,5,29,73,0.486049927,364.64,1,818400,B,5663
7,0,0.28,2,26,61,0.508810573,364.64,1,853600,C,9562
7,1,0.17,5,52,140,0.582966226,374.18,1,897600,B,1998
7,1,0.06,6,15,29,0.240088106,359.34,1,976800,B,917
6,1,0.31,13,66,92,0.353157122,364.64,1,1073600,C,2531
9,0,0.48,4,3,10,0.633627019,347.68,1,1047200,C,5290
10,1,0.28,3,35,147,0.582232012,333.9,0,809600,B,1704
8,0,0.29,2,13,28,0.42804699,341.32,1,880000,C,12351
7,0,0.36,2,13,87,0.501468429,333.9,1,844800,B,1634
8,0,0.44,4,25,104,0.57195301,352.98,1,924000,B,3705
8,1,0.15,3,33,71,0.482378855,339.2,1,862400,B,12281
9,0,0.49,3,18,98,0.671806167,348.74,1,827200,B,445
7,0,0.37,2,13,58,0.5969163,363.58,1,871200,C,247
6,1,0.21,2,14,47,0.500734214,379.48,1,897600,B,8925
6,1,0,4,23,52,0.414831131,369.94,0,950400,C,4037
8,1,0.22,2,12,86,0.486784141,345.56,1,818400,B,8289
7,1,0.03,2,17,42,0.52349486,366.76,1,827200,A,6282
8,1,0.2,3,6,31,0.545521292,354.04,1,809600,C,7272
8,1,0.35,2,21,68,0.508810573,361.46,1,844800,B,5896
8,0,0.31,2,26,53,0.437591777,344.5,1,880000,C,9781
10,1,0.07,2,6,19,0.530837004,336.02,0,827200,A,7331
9,0,0.44,2,34,103,0.567547724,326.48,1,853600,B,8843
10,1,0.48,2,15,88,0.419236417,322.24,1,836000,B,4873
8,1,0.33,2,24,81,0.52349486,352.98,1,836000,B,2902
8,0,0.4,2,6,16,0.37958884,346.62,1,1038400,F,2557
7,1,0.14,2,13,27,0.286343612,360.4,1,1038400,C,6544
7,1,0.09,2,4,25,0.558737151,372.06,1,853600,B,5182
9,0,0.41,2,12,52,0.360499266,346.62,1,1091200,D,8128
10,1,0.32,2,21,59,0.582232012,340.26,0,880000,B,2980
10,0,0.4,3,10,37,0.535242291,337.08,1,1029600,D,4160
9,0,0.3,2,8,22,0.447136564,339.2,1,959200,D,5263
8,1,0.04,2,12,39,0.486784141,356.16,1,862400,B,11661
9,0,0.3,3,10,30,0.464757709,338.14,1,1064800,D,5326
8,1,0.18,2,24,105,0.450073421,350.86,0,871200,B,10028
8,1,0.11,2,11,44,0.417767988,354.04,1,827200,B,11535
8,1,0.22,2,33,141,0.464757709,340.26,0,862400,A,3721
11,0,0.48,2,7,24,0.633627019,336.02,1,800800,C,1521
9,1,0.24,3,29,139,0.582232012,343.44,1,827200,B,8194
8,0,0.26,2,1,45,0.528634361,340.26,1,792000,C,7432
16,1,0.63,2,15,49,0.773127753,320.12,1,809600,C,2235
8,1,0.2,2,7,31,0.558737151,350.86,1,836000,B,336
6,1,0.15,2,26,35,0.207782673,357.22,1,1038400,C,2866
8,0,0.14,2,9,49,0.453744493,336.02,0,836000,B,11711
8,1,0.1,2,7,22,0.450073421,354.04,1,959200,A,2562
8,0,0.42,2,11,27,0.574889868,356.16,1,906400,C,11809
7,1,0,2,39,54,0.406020558,373.12,1,1012000,D,9184
7,1,0.08,3,22,57,0.567547724,371,1,836000,B,3529
10,1,0.48,2,6,19,0.538179148,337.08,1,897600,A,6033
7,1,0.26,2,23,48,0.582232012,365.7,1,844800,B,713
8,0,0.28,2,27,65,0.504405286,369.94,1,836000,C,1699
7,1,0.17,2,6,31,0.43979442,352.98,1,809600,B,8288
6,1,0,2,7,19,0.303230543,365.7,1,1012000,D,5073
8,1,0.21,2,32,119,0.420704846,344.5,0,871200,B,937
9,1,0.13,2,12,53,0.502936858,339.2,1,871200,B,3764
9,1,0.12,2,9,31,0.60866373,345.56,1,924000,C,11668
13,0,0.72,3,17,53,0.831864905,318,1,924000,C,4551
8,0,0.34,2,16,38,0.339941263,346.62,1,976800,D,5243
6,0,0.2,2,3,9,0.406020558,340.26,1,871200,C,2927
8,0,0.42,2,12,19,0.30763583,329.66,1,976800,D,1978
8,1,0.24,2,15,63,0.447136564,348.74,1,836000,B,10003
10,0,0.43,2,34,103,0.54845815,337.08,1,941600,B,8045
7,0,0.32,9,28,121,0.599853157,349.8,1,827200,B,7274
12,1,0.59,2,3,10,0.582232012,329.66,1,871200,B,4419
7,1,0,2,21,28,0.604258443,391.14,1,862400,B,8850
8,0,0.35,2,35,70,0.529368576,346.62,1,809600,B,769
8,1,0.03,2,14,57,0.54185022,350.86,1,844800,A,1463
7,1,0,4,17,38,0.450073421,362.52,1,906400,A,10643
9,1,0.05,2,24,49,0.655653451,351.92,1,897600,C,12189
8,1,0,2,3,10,0.344346549,354.04,1,950400,C,6493
7,1,0.09,2,16,24,0.369309838,358.28,1,950400,C,12156
8,1,0.1,2,5,13,0.52349486,339.2,0,827200,B,4657
8,0,0.6,2,27,59,0.450073421,322.24,1,906400,B,8750
10,0,0.5,2,13,19,0.445668135,343.44,1,976800,F,82
10,0,0.49,5,11,37,0.508810573,336.02,1,1073600,D,1602
7,1,0.14,2,15,29,0.372246696,362.52,1,950400,B,6175
10,1,0.36,15,40,121,0.919970631,336.02,1,985600,A,6816
7,1,0.54,2,27,122,0.475770925,364.64,1,862400,B,1184
8,0,0.31,2,13,58,0.529368576,365.7,1,880000,C,7980
7,0,0.32,2,15,45,0.434654919,342.38,1,888800,D,9236
8,1,0,3,6,10,0.626284875,360.4,0,792000,A,7744
6,1,0.21,2,15,105,0.21071953,351.92,1,1126400,C,69
12,0,0.63,2,7,23,0.670337739,336.02,1,915200,C,7911
8,0,0.25,2,4,15,0.363436123,340.26,1,915200,C,3542
8,1,0.26,2,16,56,0.423641703,334.96,1,871200,B,949
10,1,0.25,2,6,77,0.640969163,350.86,1,827200,B,5050
13,0,0.55,2,7,24,0.670337739,332.84,1,959200,C,7963
10,0,0.45,2,11,67,0.5969163,340.26,0,827200,B,5251
9,0,0.39,2,19,46,0.345814978,343.44,1,976800,D,10191
12,0,0.52,2,6,21,0.685022026,338.14,1,906400,A,2460
9,0,0.57,2,27,65,0.458883994,352.98,1,976800,C,1389
7,1,0,2,3,8,0.582232012,364.64,0,809600,A,8906
12,1,0.71,3,10,41,0.699706314,337.08,1,1003200,B,5661
7,1,0.13,2,15,29,0.286343612,360.4,1,994400,B,12044
7,1,0,2,10,31,0.472099853,368.88,1,994400,C,1478
7,1,0,2,9,17,0.374449339,360.4,1,1012000,C,11769
8,1,0.31,2,26,88,0.435389134,355.1,1,818400,B,11344
9,0,0.57,4,6,19,0.552863436,340.26,1,1179200,D,1696
8,0,0.39,2,17,39,0.256240822,347.68,1,1196800,D,2310
9,1,0.26,2,5,62,0.552863436,340.26,1,871200,B,5814
7,1,0.05,2,19,42,0.380323054,372.06,1,932800,C,7319
13,1,0.45,2,6,37,0.773127753,323.3,1,809600,C,757
8,1,0.09,6,6,31,0.626284875,363.58,1,968000,A,10807
8,0,0.44,2,28,48,0.357562408,354.04,1,1020800,D,6992
6,1,0.1,2,12,80,0.317914831,379.48,1,924000,B,8760
7,1,0.05,2,18,49,0.464757709,366.76,1,976800,C,7666
8,1,0.11,3,18,40,0.567547724,350.86,1,836000,B,6555
10,1,0.32,2,7,17,0.419236417,338.14,1,985600,C,2253
7,1,0.07,2,16,82,0.426578561,347.68,1,827200,B,10870
8,0,0.12,3,6,21,0.545521292,358.28,0,844800,C,5393
9,1,0.26,2,7,42,0.567547724,330.72,1,844800,B,462
9,1,0.5,3,23,81,0.699706314,355.1,1,853600,C,1619
10,0,0.42,2,7,15,0.538179148,340.26,1,1003200,B,11927
8,0,0.4,6,3,8,0.204845815,352.98,1,1170400,C,6759
8,1,0.25,2,19,59,0.444199706,340.26,0,932800,B,5710
8,1,0,3,26,44,0.464757709,349.8,1,906400,C,4130
9,0,0.39,2,4,17,0.494126285,350.86,1,836000,C,9335
10,0,0.31,3,24,49,0.580763583,345.56,1,924000,B,4384
8,0,0.53,3,23,75,0.494126285,349.8,1,827200,B,1639
6,1,0.1,3,18,30,0.382525698,369.94,1,1117600,C,1515
8,1,0.61,2,12,66,0.442731278,344.5,1,1091200,D,11830
10,0,0.47,1,6,20,0.471365639,342.38,1,1020800,C,8350
10,1,0.43,2,26,88,0.52349486,347.68,1,836000,B,8353
12,0,0.52,2,7,19,0.699706314,330.72,1,906400,C,5090
9,0,0.4,3,6,12,0.418502203,349.8,1,1082400,D,10211
10,0,0.63,2,7,45,0.66886931,350.86,1,809600,C,4666
9,1,0.68,5,10,24,0.639500734,345.56,1,1012000,D,2448
7,0,0.32,2,31,47,0.483847283,366.76,1,836000,C,12427
8,0,0.31,2,8,17,0.435389134,350.86,1,968000,D,2845
7,1,0,2,50,64,0.355359765,380.54,1,968000,B,4401
7,1,0.08,2,42,89,0.420704846,311.64,0,836000,B,2375
11,0,0.53,3,11,51,0.758443465,325.42,1,880000,C,11724
9,0,0.45,2,6,16,0.450073421,337.08,1,1003200,B,8628
9,1,0.09,2,10,108,0.567547724,348.74,1,853600,B,7982
7,0,0.49,2,21,116,0.552863436,373.12,1,809600,B,6777
14,0,0.44,4,16,43,0.960352423,309.52,2,976800,B,4936
8,1,0.2,1,17,96,0.450073421,358.28,0,809600,B,10304
9,1,0.27,2,4,28,0.60866373,358.28,1,915200,C,974
8,1,0,2,9,15,0.464757709,354.04,1,959200,D,12210
8,1,0,1,3,11,0.48825257,371,0,836000,A,943
8,0,0.39,2,12,45,0.510279001,350.86,1,932800,C,11286
6,1,0.08,2,24,36,0.290014684,376.3,1,1100000,C,12091
7,1,0.21,2,11,75,0.479441997,348.74,1,818400,B,404
6,1,0,2,7,20,0.113803231,365.7,1,1196800,C,4271
9,1,0.31,3,25,147,0.582232012,342.38,1,844800,B,5396
6,0,0.21,2,24,67,0.266519824,364.64,1,1038400,C,7643
8,1,0,2,30,48,0.398678414,357.22,0,973866.6667,C,2992
5,1,0.04,1,19,42,0.128487518,425.06,1,1117600,D,7104
10,0,0.34,2,6,16,0.563142438,336.02,0,818400,B,6231
9,1,0.24,2,10,30,0.574889868,354.04,1,880000,C,11982
10,0,0.46,2,5,13,0.685022026,339.2,1,827200,B,9510
8,1,0.02,2,17,87,0.501468429,346.62,1,844800,B,9753
11,0,0.45,6,9,28,0.703377386,330.72,1,809600,C,4123
7,0,0.25,2,5,36,0.248898678,352.98,1,1012000,B,2266
11,0,0.33,2,15,27,0.626284875,322.24,1,897600,C,6879
7,0,0.32,2,9,29,0.444933921,342.38,1,871200,D,11624
8,1,0.4,6,3,10,0.495594714,341.32,1,968000,C,3005
8,0,0.34,2,27,60,0.520558003,350.86,1,985600,C,5684
7,1,0.21,4,51,98,0.472099853,356.16,0,968000,B,2878
7,0,0.27,2,3,11,0.285609398,360.4,1,1091200,C,8603
8,0,0.42,2,8,18,0.295888399,345.56,1,1003200,D,3784
8,0,0.35,3,21,122,0.494126285,333.9,1,827200,B,4292
13,1,0.63,4,6,37,0.552863436,332.84,1,1056000,B,4394
8,0,0.4,5,25,91,0.57195301,346.62,1,924000,C,3691
7,1,0.08,4,5,11,0.538179148,360.4,0,844800,B,9370
10,1,0.24,2,6,48,0.530837004,345.56,1,836000,B,7167
7,0,0.33,2,12,28,0.424375918,356.16,1,888800,C,10025
10,0,0.43,3,5,20,0.699706314,332.84,1,932800,B,10468
7,1,0.29,7,66,92,0.649779736,365.7,1,827200,C,6827
8,0,0.29,2,13,33,0.248898678,346.62,1,1029600,C,8619
7,1,0.03,8,30,124,0.5969163,358.28,0,827200,A,12
7,0,0.02,2,28,38,0.494126285,366.76,1,862400,C,12417
7,1,0,2,3,19,0.285609398,359.34,1,1029600,B,3603
7,0,0.32,2,31,47,0.430983847,354.04,0,809600,A,8498
10,1,0.24,2,35,73,0.569016153,344.5,1,888800,C,10035
10,0,0.39,2,3,10,0.484581498,343.44,1,924000,C,7773
7,0,0.36,2,12,58,0.453010279,367.82,1,888800,C,2817
10,0,0.37,2,14,47,0.629221733,333.9,1,880000,C,4957
5,0,0.25,3,5,32,0.188693098,390.08,1,1135200,B,3224
8,1,0.22,3,10,69,0.490455213,333.9,1,809600,B,2169
8,1,0.13,2,7,37,0.494126285,345.56,1,906400,C,9064
11,0,0.44,3,27,70,0.582232012,336.02,1,809600,B,10972
9,1,0.22,2,10,89,0.633627019,355.1,1,836000,B,7410
7,1,0.28,3,23,54,0.516152717,366.76,1,897600,B,2790
7,0,0.24,2,18,45,0.404552129,355.1,1,827200,C,9157
8,1,0.19,2,10,73,0.530837004,339.2,1,800800,B,7023
8,1,0.22,2,10,63,0.5,354.04,1,836000,B,10228
7,1,0.08,2,42,44,0.378120411,330.72,0,818400,B,1471
7,1,0.05,4,10,27,0.450073421,368.88,1,959200,C,11420
9,1,0.31,2,5,15,0.417767988,349.8,1,1038400,D,7360
8,1,0,2,19,28,0.556534508,359.34,1,800800,B,972
8,1,0,3,26,61,0.552863436,354.04,1,800800,B,9772
13,0,0.74,3,6,47,0.633627019,322.24,1,950400,C,4823
9,0,0.48,2,29,42,0.473568282,361.46,1,906400,C,4317
8,0,0.7,6,3,11,0.622613803,324.36,1,1170400,D,4795
7,1,0,2,18,27,0.580763583,369.94,1,862400,B,4219
7,1,0.06,2,4,11,0.441262849,358.28,1,994400,B,8284
9,1,0.18,3,9,104,0.611600587,358.28,1,924000,B,7498
12,1,0.5,2,13,49,0.60866373,331.78,1,871200,C,6601
9,0,0.4,1,15,54,0.360499266,318,1,950400,D,5367
7,0,0.32,2,43,74,0.37958884,334.96,1,985600,C,10568
8,0,0.34,2,15,28,0.339941263,354.04,1,888800,C,11410
8,1,0.16,2,6,33,0.444199706,350.86,1,1020800,C,12000
10,0,0.49,3,5,13,0.582232012,345.56,1,994400,B,8326
7,1,0.09,2,16,61,0.479441997,362.52,1,932800,B,549
13,0,0.52,3,5,21,0.670337739,315.88,1,950400,D,10605
8,0,0.7,3,32,119,0.552863436,326.48,1,809600,B,422
7,0,0.21,2,7,24,0.479441997,361.46,1,924000,B,3825
8,0,0.4,6,3,8,0.622613803,324.36,1,1047200,C,7820
9,1,0.2,4,12,93,0.670337739,355.1,1,853600,B,3336
8,0,0.31,2,26,45,0.430983847,350.86,0,827200,B,6705
7,1,0.03,2,10,27,0.361967695,365.7,1,994400,C,6130
9,1,0.14,2,10,54,0.475036711,307.4,1,836000,B,9797
8,1,0.1,3,18,40,0.494126285,356.16,1,880000,C,11712
8,1,0.01,3,25,94,0.530837004,354.04,1,880000,B,10451
8,1,0.23,3,4,18,0.410425844,348.74,0,968000,B,10911
8,1,0.02,3,15,33,0.584434655,368.88,1,897600,C,11755
9,0,0.36,3,13,27,0.383994126,345.56,1,1108800,D,3680
7,1,0,2,32,64,0.496328928,354.04,1,836000,C,6851
8,1,0.22,2,10,28,0.558737151,363.58,1,880000,C,8213
8,1,0.13,3,12,39,0.685022026,357.22,1,888800,C,8613
8,1,0.21,2,4,11,0.494126285,339.2,1,853600,B,7673
8,0,0.4,2,8,20,0.435389134,345.56,1,1003200,B,691
12,0,0.52,2,6,21,0.674008811,338.14,1,906400,B,6454
7,1,0,2,15,39,0.479441997,364.64,1,853600,C,7127
8,1,0.25,2,21,38,0.52349486,354.04,1,836000,D,9128
7,0,0.35,2,21,49,0.430983847,356.16,1,836000,B,730
9,0,0.29,3,35,67,0.5969163,328.6,1,827200,B,7184
9,0,0.44,2,11,33,0.446402349,361.46,1,1056000,C,10581
10,0,0.4,2,13,21,0.4030837,332.84,1,915200,C,8036
11,1,0.67,2,12,41,0.517621145,324.36,1,1029600,C,10122
8,0,0.63,3,3,10,0.342143906,324.36,1,1073600,D,10928
8,0,0.49,4,26,63,0.538179148,344.5,1,968000,B,6363
10,0,0.43,2,7,20,0.410425844,337.08,1,897600,C,8156
7,0,0.21,2,46,135,0.294419971,330.72,0,880000,C,4945
12,0,0.55,3,25,68,0.69236417,328.6,1,871200,C,339
7,1,0.08,2,19,101,0.406020558,347.68,1,897600,B,11117
8,0,0.34,3,6,11,0.538179148,350.86,1,924000,F,2533
8,1,0.23,2,12,20,0.545521292,337.08,0,827200,B,6915
7,0,0.28,2,19,42,0.329662261,351.92,1,1056000,C,67
9,0,0.45,2,6,12,0.438325991,349.8,1,1082400,C,9634
9,0,0.38,3,6,11,0.425110132,355.1,1,1064800,D,2588
8,1,0.22,2,17,94,0.398678414,352.98,1,862400,B,9114
7,0,0.27,2,23,54,0.522026432,368.88,1,853600,C,151
10,0,0.34,2,24,72,0.665932452,349.8,1,888800,C,515
8,1,0,2,3,10,0.344346549,374.18,1,1012000,B,8439
7,1,0.16,2,11,73,0.494126285,346.62,1,836000,B,7637
8,0,0.32,2,17,144,0.494126285,339.2,1,862400,B,1874
9,1,0.14,3,6,32,0.685022026,364.64,1,968000,B,9361
8,1,0.61,2,27,144,0.464757709,326.48,1,1091200,D,1340
13,0,0.55,3,5,47,0.707048458,323.3,1,897600,B,6609
7,1,0.2,8,31,95,0.655653451,357.22,1,844800,C,12215
7,1,0.04,2,6,14,0.36784141,365.7,1,1029600,C,375
13,0,0.62,3,6,15,0.737885463,334.96,1,853600,C,9381
11,0,0.43,2,27,41,0.533773862,349.8,1,950400,C,3011
7,1,0.07,1,15,45,0.544052863,372.06,1,836000,B,12075
6,1,0.11,3,18,45,0.290014684,377.36,0,1038400,C,11378
8,0,0.2,3,15,67,0.494126285,339.2,1,841866.6667,C,2824
6,1,0,2,17,46,0.273127753,369.94,1,1020800,C,3793
8,0,0.34,2,15,58,0.582232012,354.04,1,924000,B,1307
8,1,0.52,2,3,6,0.392804699,356.16,1,1091200,C,72
8,0,0.29,3,30,55,0.494126285,365.7,0,968000,B,10415
7,1,0.17,2,12,39,0.56020558,364.64,1,827200,B,7037
8,0,0.37,2,23,35,0.446402349,357.22,1,985600,D,8026
8,1,0.17,2,13,39,0.508810573,354.04,1,800800,B,5931
8,1,0.05,2,17,40,0.427312775,334.96,1,862400,B,5197
7,0,0.34,2,14,74,0.420704846,345.56,1,809600,C,891
7,1,0.03,2,21,92,0.54185022,368.88,1,809600,C,1947
11,0,0.47,2,6,21,0.736417034,345.56,1,809600,C,5769
10,0,0.2,3,10,49,0.582232012,327.54,2,880000,C,9535
7,1,0.03,2,7,15,0.360499266,354.04,1,888800,C,8878
7,1,0.23,2,32,73,0.382525698,330.72,0,862400,A,5529
9,0,0.51,2,9,23,0.450073421,346.62,1,1020800,C,5604
11,0,0.46,3,5,23,0.640969163,331.78,1,897600,B,7525
8,1,0.33,2,28,65,0.420704846,354.04,1,985600,C,6485
12,0,0.49,3,19,41,0.685022026,328.6,1,932800,D,10076
11,1,0.55,3,10,22,0.611600587,336.02,1,924000,C,7265
7,1,0.15,2,22,49,0.317914831,355.1,1,994400,C,10347
10,0,0.54,3,15,49,0.714390602,334.96,1,924000,C,4888
9,0,0.46,2,6,14,0.28267254,340.26,0,985600,D,10447
8,0,0.26,2,23,71,0.503671072,333.9,1,836000,B,7539
8,0,0.32,3,7,24,0.508810573,358.28,1,924000,B,2398
12,0,0.48,2,5,15,0.582232012,325.42,1,915200,B,969
8,1,0.31,2,11,29,0.582232012,363.58,1,871200,B,8589
