ID,Estimated_Insects_Count,Crop_Type,Soil_Type,Pesticide_Use_Category,Number_Doses_Week,Number_Weeks_Used,Number_Weeks_Quit,Season,Crop_Damage
F00152306,531,1,1,3,35,36,0,2,A
F00152307,531,1,1,3,45,33,0,3,A
F00152308,531,1,1,3,60,30,0,1,A
F00152309,531,1,1,3,40,31,0,1,B
F00152312,577,1,0,3,15,28,0,1,A
F00152313,577,1,0,3,15,36,0,2,A
F00152314,577,1,0,3,20,20,0,2,A
F00152315,577,1,0,3,25,39,0,2,A
F00152316,577,1,0,3,40,29,0,2,A
F00152317,577,1,0,3,40,31,0,1,A
F00152318,577,1,0,3,30,30,0,2,B
F00152319,577,1,1,3,25,35,0,3,A
F00152320,577,1,1,3,5,24,0,1,A
F00152323,577,1,1,3,20,17,0,3,A
F00152325,577,1,1,3,20,32,0,2,A
F00152327,577,1,1,3,40,5,0,2,A
F00152328,577,1,1,3,40,18,0,3,A
F00152329,577,1,1,3,45,30,0,3,A
F00152332,625,1,0,3,10,8,0,2,A
F00152333,625,1,0,3,30,32,0,2,A
F00152336,626,1,0,3,20,32,0,1,B
F00152339,626,1,1,3,20,42,0,2,A
F00152341,625,1,1,3,35,34,0,2,A
F00152342,626,1,1,3,40,20,0,2,A
F00152343,626,1,1,3,5,32,0,2,B
F00152345,625,1,1,3,20,34,0,2,C
F00152346,677,1,0,3,10,13,0,2,A
F00152348,677,1,0,3,15,26,0,3,A
F00152349,677,1,0,3,30,29,0,3,A
F00152350,677,1,0,3,35,22,0,2,A
F00152352,677,1,0,3,25,31,0,2,B
F00152355,677,1,1,3,20,,0,2,A
F00152358,677,1,1,3,40,22,0,1,A
F00152360,677,1,1,3,40,33,0,2,B
F00152361,677,1,1,3,40,35,0,2,B
F00152362,677,1,1,3,20,28,0,3,B
F00152363,677,1,1,3,50,34,0,2,B
F00152364,731,1,0,3,10,16,0,2,A
F00152365,731,1,0,3,20,16,0,1,A
F00152367,732,1,0,3,25,35,0,1,A
F00152368,731,1,0,3,30,27,0,2,A
F00152369,731,1,0,3,15,,0,1,B
F00152372,731,1,1,3,30,31,0,2,A
F00152376,731,1,1,3,20,31,0,2,B
F00152378,789,1,0,3,25,32,0,2,A
F00152380,789,1,0,3,40,34,0,2,A
F00152381,790,1,0,3,40,41,0,3,A
F00152384,789,1,0,3,10,32,0,2,C
F00152385,789,1,0,3,15,38,0,1,C
F00152386,790,1,1,3,15,12,0,1,A
F00152387,789,1,1,3,20,8,0,2,A
F00152390,790,1,1,3,35,39,0,1,A
F00152391,789,1,1,3,40,37,0,1,A
F00152398,851,1,0,3,40,34,0,1,A
F00152401,851,1,0,3,20,36,0,2,B
F00152405,851,1,1,3,25,27,0,1,A
F00152406,851,1,1,3,25,39,0,1,A
F00152407,850,1,1,3,60,39,0,1,A
F00152408,851,1,1,3,20,35,0,2,B
F00152409,851,1,1,3,30,38,0,2,C
F00152410,915,1,0,3,5,33,0,2,A
F00152413,915,1,0,3,25,34,0,2,A
F00152415,916,1,0,3,20,28,0,3,B
F00152417,915,1,0,3,15,28,0,1,B
F00152418,915,1,0,3,10,39,0,3,C
F00152419,916,1,0,3,40,41,0,2,C
F00152420,915,1,1,3,5,7,0,1,A
F00152424,915,1,1,3,40,,0,2,A
F00152426,915,1,1,3,50,39,0,2,A
F00152427,915,1,1,3,10,,0,2,B
F00152428,915,1,1,3,10,12,0,2,B
F00152429,915,1,1,3,20,20,0,1,B
F00152433,984,1,0,3,10,29,0,1,A
F00152434,984,1,0,3,10,34,0,2,A
F00152435,984,1,0,3,10,40,0,2,A
F00152437,984,1,0,3,20,12,0,3,A
F00152438,984,1,0,3,20,35,0,2,A
F00152439,984,1,0,3,20,40,0,2,A
F00152441,984,1,0,3,50,35,0,2,A
F00152442,984,1,0,3,10,38,0,2,B
F00152443,984,1,0,3,15,35,0,1,B
F00152450,1056,1,0,3,10,7,0,1,A
F00152453,1056,1,0,3,15,17,0,3,A
F00152454,1056,1,0,3,20,28,0,3,A
F00152455,1056,1,0,3,20,31,0,2,A
F00152456,1056,1,0,3,30,,0,1,A
F00152457,1056,1,0,3,30,38,0,3,A
F00152458,1056,1,0,3,30,,0,3,A
F00152459,1056,1,0,3,40,37,0,2,A
F00152461,1056,1,0,3,20,40,0,2,B
F00152462,1056,1,0,3,20,34,0,1,B
F00152463,1056,1,0,3,40,39,0,3,C
F00152464,1056,1,1,3,15,7,0,2,A
F00152466,1056,1,1,3,25,43,0,3,A
F00152467,1056,1,1,3,25,44,0,2,A
F00152472,1132,1,0,3,10,,0,1,A
F00152474,1132,1,0,3,15,41,0,2,A
F00152477,1132,1,0,3,10,27,0,1,B
F00152478,1132,1,0,3,10,35,0,2,B
F00152479,1132,1,0,3,20,23,0,2,B
F00152484,1132,1,1,3,20,22,0,1,A
F00152485,1132,1,1,3,25,16,0,2,A
F00152486,1132,1,1,3,25,20,0,3,A
F00152487,1132,1,1,3,30,42,0,1,A
F00152488,1132,1,1,3,10,,0,2,B
F00152489,1132,1,1,3,20,38,0,1,C
F00152490,1212,1,0,3,10,11,0,1,A
F00152491,1212,1,0,3,10,40,0,2,A
F00152492,1212,1,0,3,10,,0,1,A
F00152494,1212,1,0,3,20,30,0,2,A
F00152496,1212,1,0,3,15,43,0,2,B
F00152501,1212,1,1,3,10,35,0,1,A
F00152503,1212,1,1,3,20,,0,3,A
F00152505,1212,1,1,3,30,31,0,2,A
F00152507,1212,1,1,3,50,38,0,1,A
F00152509,1212,1,1,3,10,34,0,2,B
F00152510,1212,1,1,3,40,43,0,2,C
F00152512,1212,1,1,3,60,41,0,2,C
F00152513,1297,1,0,3,5,48,0,3,A
F00152514,1297,1,0,3,10,28,0,2,A
F00152515,1297,1,0,3,10,30,0,2,A
F00152516,1296,1,0,3,25,31,0,1,A
F00152521,1297,1,0,3,30,40,0,1,B
F00152522,1297,1,0,3,20,37,0,2,B
F00152525,1296,1,1,3,15,23,0,1,A
F00152526,1297,1,1,3,20,45,0,2,A
F00152527,1296,1,1,3,30,42,0,2,A
F00152528,1296,1,1,3,30,50,0,2,A
F00152529,1296,1,1,3,45,38,0,2,A
F00152532,1385,1,0,3,15,30,0,1,A
F00152534,1385,1,0,3,20,46,0,2,A
F00152535,1385,1,0,3,20,48,0,2,A
F00152537,1385,1,0,3,25,49,0,2,A
F00152538,1385,1,0,3,40,21,0,2,A
F00152545,1385,1,1,3,10,11,0,2,A
F00152546,1385,1,1,3,10,39,0,2,A
F00152547,1385,1,1,3,10,44,0,3,A
F00152549,1385,1,1,3,20,45,0,2,A
F00152550,1385,1,1,3,30,21,0,2,A
F00152551,1385,1,1,3,30,42,0,2,A
F00152554,1385,1,1,3,40,41,0,2,A
F00152555,1385,1,1,3,10,40,0,2,B
F00152556,1385,1,1,3,20,40,0,2,B
F00152557,1385,1,1,3,5,45,0,3,B
F00152558,1385,1,1,3,40,26,0,2,B
F00152560,1478,1,0,3,30,36,0,3,A
F00152561,1478,1,0,3,30,40,0,2,A
F00152562,1478,1,0,3,10,44,0,2,B
F00152563,1478,1,0,3,30,,0,1,B
F00152564,1478,1,0,3,60,42,0,2,B
F00152565,1478,1,0,3,30,44,0,2,B
F00152566,1478,1,0,3,20,25,0,2,C
F00152567,1478,1,1,3,5,30,0,2,A
F00152569,1478,1,1,3,15,33,0,3,A
F00152570,1478,1,1,3,30,,0,2,A
F00152571,1478,1,1,3,30,41,0,1,A
F00152572,1478,1,1,3,50,46,0,2,A
F00152573,1478,1,1,3,20,41,0,1,C
F00152575,1576,1,0,3,10,16,0,1,A
F00152576,1576,1,0,3,10,,0,2,A
F00152587,1575,1,1,3,40,44,0,3,B
F00152591,1678,1,0,3,15,,0,2,A
F00152592,1678,1,0,3,20,30,0,1,A
F00152593,1678,1,0,3,25,30,0,2,A
F00152596,1678,1,0,3,40,36,0,2,A
F00152597,1678,1,0,3,40,38,0,1,A
F00152598,1678,1,0,3,40,43,0,1,A
F00152600,1678,1,0,3,10,44,0,1,B
F00152601,1678,1,0,3,30,50,0,1,B
F00152602,1678,1,0,3,20,35,0,1,B
F00152604,1678,1,0,3,20,48,0,2,B
F00152605,1678,1,0,3,15,45,0,1,B
F00152606,1678,1,0,3,20,,0,2,C
F00152607,1678,1,1,3,10,31,0,2,A
F00152609,1678,1,1,3,25,,0,2,A
F00152613,1678,1,1,3,20,36,0,1,B
F00152614,1678,1,1,3,20,22,0,1,B
F00152615,1785,1,0,3,5,,0,2,A
F00152617,1785,1,0,3,35,48,0,1,A
F00152618,1786,1,0,3,45,,0,2,A
F00152619,1785,1,1,3,10,45,0,3,A
F00152622,1785,1,1,3,15,52,0,3,A
F00152624,1785,1,1,3,5,15,0,2,B
F00152625,1898,1,0,3,10,18,0,2,A
F00152627,1898,1,0,3,20,15,0,2,A
F00152628,1898,1,0,3,20,53,0,1,A
F00152631,1898,1,0,3,30,42,0,2,A
F00152632,1898,1,0,3,30,52,0,2,A
F00152634,1898,1,0,3,40,48,0,1,B
F00152637,1898,1,0,3,30,54,0,3,B
F00152638,1898,1,1,3,15,36,0,1,A
F00152641,1898,1,1,3,15,52,0,1,B
F00152645,2015,1,0,3,10,35,0,3,A
F00152648,2015,1,0,3,15,50,0,2,A
F00152649,2015,1,0,3,20,36,0,3,A
F00152650,2015,1,0,3,10,42,0,2,B
F00152651,2016,1,0,3,20,43,0,1,B
F00152652,2016,1,0,3,20,46,0,2,B
F00152653,2016,1,0,3,15,50,0,2,C
F00152655,2016,1,1,3,10,40,0,1,A
F00152656,2016,1,1,3,15,32,0,2,A
F00152657,2015,1,1,3,25,47,0,2,A
F00152658,2016,1,1,3,40,49,0,3,B
F00152659,2016,1,1,3,20,43,0,2,B
F00152661,2138,1,0,3,5,51,0,3,A
F00152662,2139,1,0,3,15,42,0,2,A
F00152663,2138,1,0,3,20,44,0,3,A
F00152664,2139,1,0,3,30,28,0,1,A
F00152666,2138,1,0,3,40,50,0,2,A
F00152667,2139,1,0,3,10,25,0,3,B
F00152670,2138,1,1,3,10,21,0,3,A
F00152672,2138,1,1,3,15,53,0,2,A
F00152673,2138,1,1,3,20,25,0,2,A
F00152676,2138,1,1,3,20,,0,2,B
F00152677,2139,1,1,3,10,40,0,2,B
F00152679,2267,1,0,3,20,,0,2,A
F00152680,2267,1,0,3,30,47,0,1,A
F00152682,2267,1,0,3,15,30,0,2,B
F00152684,2267,1,1,3,20,31,0,2,A
F00152686,2267,1,1,3,20,30,0,2,B
F00152688,2267,1,1,3,5,50,0,3,B
F00152690,2267,1,1,3,30,,0,2,C
F00152691,2401,1,0,3,10,37,0,2,A
F00152694,2401,1,0,3,20,52,0,1,A
F00152696,2401,1,0,3,15,30,0,2,B
F00152697,2402,1,0,3,10,20,0,3,B
F00152700,2401,1,0,3,20,,0,2,B
F00152701,2402,1,1,3,15,46,0,2,A
F00152702,2402,1,1,3,25,52,0,1,A
F00152703,2402,1,1,3,40,21,0,2,A
F00152709,2541,1,0,3,15,43,0,1,A
F00152710,2541,1,0,3,60,55,0,2,A
F00152711,2541,1,0,3,5,41,0,2,B
F00152712,2542,1,0,3,15,45,0,2,B
F00152717,2541,1,1,3,25,53,0,1,A
F00152718,2541,1,1,3,30,55,0,2,A
F00152720,2542,1,1,3,60,53,0,1,A
F00152721,2541,1,1,3,25,50,0,1,B
F00152724,2688,1,0,3,15,,0,3,A
F00152725,2687,1,0,3,40,20,0,2,A
F00152726,2688,1,0,3,10,40,0,2,B
F00152729,2688,1,1,3,30,46,0,3,A
F00152731,2687,1,1,3,20,54,0,2,B
F00152738,2840,1,1,3,15,,0,2,A
F00152739,2840,1,1,3,20,,0,3,B
F00152740,2999,1,0,3,10,35,0,1,A
F00152742,2999,1,0,3,20,48,0,1,A
F00152743,2999,1,0,3,20,56,0,2,A
F00152744,2999,1,0,3,40,36,0,1,A
F00152745,2999,1,1,3,15,39,0,1,A
F00152746,2999,1,1,3,10,50,0,2,B
F00152747,2999,1,1,3,10,37,0,2,B
F00152750,3164,1,0,3,10,30,0,1,B
F00152753,3336,1,0,3,20,26,0,2,A
F00152756,3337,1,0,3,20,48,0,2,C
F00152757,3336,1,1,3,5,24,0,1,A
F00152758,3337,1,1,3,10,51,0,2,A
F00152759,3337,1,1,3,25,46,0,2,B
F00152760,3336,1,1,3,10,,0,2,B
F00152762,3516,1,0,3,10,60,0,2,A
F00152763,3516,1,1,3,15,50,0,1,A
F00152764,3516,1,1,3,20,36,0,1,A
F00152766,3702,1,1,3,5,50,0,3,B
F00152769,3895,1,0,3,20,55,0,1,A
F00152770,3895,1,1,3,20,55,0,3,A
F00152772,4096,1,0,3,5,40,0,1,B
F00152773,4096,1,1,3,5,50,0,1,A
F00152775,168,0,0,2,5,20,2,1,A
F00152777,188,0,0,2,20,14,7,1,A
F00152778,188,0,0,2,30,19,1,3,A
F00152782,256,0,0,2,25,,10,2,A
F00152783,256,0,0,2,25,15,7,2,A
F00152785,283,0,0,2,20,17,6,2,A
F00152787,283,0,0,2,40,24,3,1,A
F00152788,283,0,0,2,50,25,0,2,A
F00152789,311,0,0,2,15,18,10,3,A
F00152790,311,0,0,2,10,9,12,3,A
F00152792,311,0,0,2,40,22,3,2,A
F00152793,342,0,0,2,20,22,5,2,A
F00152794,342,0,0,2,60,20,3,2,A
F00152795,375,0,0,2,20,18,9,3,A
F00152797,375,0,0,2,40,26,4,1,A
F00152798,410,0,0,2,10,21,6,2,A
F00152800,410,0,0,2,20,14,15,2,A
F00152802,411,0,0,2,20,22,5,2,A
F00152803,410,0,0,2,25,18,13,3,A
F00152805,411,0,0,2,30,,6,1,A
F00152806,410,0,0,2,40,,8,1,A
F00152807,410,0,0,2,40,24,9,2,A
F00152808,410,0,0,2,60,20,11,2,A
F00152809,411,0,0,2,60,28,1,2,A
F00152811,448,0,0,2,10,22,6,2,A
F00152813,448,0,0,2,20,16,14,3,A
F00152815,448,0,0,2,20,17,14,1,A
F00152818,448,0,0,2,20,26,2,1,A
F00152821,448,0,0,2,30,20,7,1,A
F00152822,448,0,0,2,30,23,5,2,A
F00152823,448,0,0,2,30,30,5,3,A
F00152824,448,0,0,2,40,15,15,1,A
F00152825,448,0,0,2,40,20,3,2,A
F00152826,448,0,0,2,40,,1,3,A
F00152828,448,0,0,2,50,20,11,1,A
F00152830,448,0,0,2,30,12,14,3,B
F00152832,489,0,0,2,5,,9,1,A
F00152834,488,0,0,2,10,18,17,1,A
F00152838,488,0,0,2,20,22,15,2,A
F00152839,488,0,0,2,20,25,13,2,A
F00152840,488,0,0,2,20,30,1,1,A
F00152841,488,0,0,2,25,12,15,2,A
F00152843,488,0,0,2,40,20,10,3,A
F00152844,488,0,0,2,40,32,1,2,A
F00152849,531,0,0,2,10,25,0,2,A
F00152850,531,0,0,2,10,27,0,1,A
F00152852,531,0,0,2,20,12,15,2,A
F00152855,531,0,0,2,20,,16,1,A
F00152858,531,0,0,2,20,30,4,1,A
F00152860,531,0,0,2,30,14,17,3,A
F00152861,531,0,0,2,30,15,3,3,A
F00152862,531,0,0,2,30,34,6,2,A
F00152863,531,0,0,2,40,24,2,2,A
F00152866,531,0,0,2,50,,7,1,A
F00152867,531,0,0,2,60,19,14,3,A
F00152870,577,0,0,2,5,10,19,2,A
F00152873,577,0,0,2,10,15,19,2,A
F00152874,577,0,0,2,15,18,17,1,A
F00152875,577,0,0,2,15,24,9,2,A
F00152876,577,0,0,2,15,25,8,3,A
F00152878,577,0,0,2,20,15,18,1,A
F00152879,577,0,0,2,20,27,7,2,A
F00152880,577,0,0,2,20,29,6,2,A
F00152884,577,0,0,2,25,24,9,1,A
F00152885,577,0,0,2,25,24,10,3,A
F00152889,577,0,0,2,35,28,8,2,A
F00152895,577,0,0,2,60,27,5,1,A
F00152896,577,0,0,2,80,35,0,1,A
F00152897,577,0,0,2,50,28,6,1,B
F00152898,625,0,0,2,20,30,5,2,A
F00152900,626,0,0,2,5,33,7,2,A
F00152903,625,0,0,2,20,12,20,2,A
F00152904,625,0,0,2,20,,16,2,A
F00152907,626,0,0,2,20,25,17,2,A
F00152909,625,0,0,2,20,28,0,1,A
F00152912,626,0,0,2,30,12,1,2,A
F00152916,625,0,0,2,40,,18,2,A
F00152917,626,0,0,2,40,21,14,2,A
F00152919,626,0,0,2,50,33,0,2,A
F00152920,626,0,0,2,60,11,14,2,A
F00152922,626,0,0,2,20,20,14,1,B
F00152923,677,0,0,2,50,22,12,3,A
F00152924,677,0,0,2,10,17,18,3,A
F00152925,677,0,0,2,10,30,6,3,A
F00152926,677,0,0,2,15,13,20,2,A
F00152929,677,0,0,2,20,22,13,3,A
F00152931,677,0,0,2,20,26,12,2,A
F00152932,677,0,0,2,20,28,2,1,A
F00152934,677,0,0,2,25,15,16,2,A
F00152936,677,0,0,2,30,18,17,1,A
F00152937,677,0,0,2,30,19,2,1,A
F00152939,677,0,0,2,30,26,13,2,A
F00152941,677,0,0,2,35,19,14,2,A
F00152943,677,0,0,2,50,20,16,2,A
F00152946,677,0,0,2,85,11,20,1,A
F00152947,677,0,0,2,20,23,11,2,B
F00152949,732,0,0,2,40,25,12,1,A
F00152950,731,0,0,2,5,15,17,1,A
F00152952,732,0,0,2,10,22,15,3,A
F00152953,731,0,0,2,15,12,22,1,A
F00152954,732,0,0,2,15,,4,3,A
F00152957,731,0,0,2,20,20,13,2,A
F00152958,732,0,0,2,20,21,11,2,A
F00152959,732,0,0,2,20,22,6,2,A
F00152960,732,0,0,2,20,26,14,2,A
F00152961,731,0,0,2,20,30,5,3,A
F00152962,731,0,0,2,25,,20,2,A
F00152964,732,0,0,2,25,26,10,1,A
F00152967,731,0,0,2,30,,19,2,A
F00152968,731,0,0,2,30,18,21,1,A
F00152969,732,0,0,2,30,,6,3,A
F00152971,731,0,0,2,40,14,17,3,A
F00152972,732,0,0,2,40,18,16,1,A
F00152976,731,0,0,2,60,18,18,1,A
F00152977,731,0,0,2,60,26,7,2,A
F00152979,731,0,0,2,30,14,22,2,C
F00152988,790,0,0,2,20,18,15,2,A
F00152991,790,0,0,2,20,23,1,2,A
F00152992,789,0,0,2,25,17,14,2,A
F00152993,790,0,0,2,30,24,10,2,A
F00152994,789,0,0,2,30,24,11,1,A
F00152997,789,0,0,2,40,15,22,2,A
F00152998,789,0,0,2,40,28,11,2,A
F00152999,790,0,0,2,40,37,2,1,A
F00153000,789,0,0,2,45,34,7,3,A
F00153001,789,0,0,2,50,32,6,2,A
F00153002,790,0,0,2,35,25,8,2,B
F00153004,851,0,0,2,5,,2,1,A
F00153007,851,0,0,2,15,20,17,2,A
F00153009,851,0,0,2,20,19,16,2,A
F00153010,851,0,0,2,20,21,17,1,A
F00153012,851,0,0,2,20,27,10,1,A
F00153013,851,0,0,2,20,28,10,2,A
F00153016,851,0,0,2,25,17,22,1,A
F00153019,851,0,0,2,30,22,16,1,A
F00153020,850,0,0,2,30,24,12,1,A
F00153022,851,0,0,2,40,21,16,1,A
F00153024,851,0,0,2,40,,17,1,A
F00153025,850,0,0,2,40,,13,2,A
F00153026,851,0,0,2,40,34,8,2,A
F00153030,851,0,0,2,60,20,19,2,A
F00153031,851,0,0,2,60,29,10,1,A
F00153032,851,0,0,2,60,,12,1,A
F00153036,851,0,0,2,40,32,6,2,B
F00153037,915,0,0,2,10,32,5,2,A
F00153039,916,0,0,2,20,14,21,2,A
F00153041,915,0,0,2,20,15,22,2,A
F00153042,915,0,0,2,20,24,13,2,A
F00153043,915,0,0,2,20,24,19,2,A
F00153044,916,0,0,2,20,28,12,1,A
F00153046,916,0,0,2,25,17,20,1,A
F00153047,915,0,0,2,30,20,18,2,A
F00153048,915,0,0,2,30,36,3,1,A
F00153049,916,0,0,2,35,26,21,1,A
F00153050,915,0,0,2,35,35,5,1,A
F00153053,916,0,0,2,40,18,20,2,A
F00153054,915,0,0,2,40,21,16,2,A
F00153056,916,0,0,2,40,23,5,2,A
F00153057,915,0,0,2,40,33,5,3,A
F00153058,916,0,0,2,40,37,3,1,A
F00153062,915,0,0,2,20,40,5,3,B
F00153066,915,0,0,2,50,40,0,2,B
F00153068,984,0,0,2,20,,16,1,A
F00153070,984,0,0,2,5,23,16,2,A
F00153073,984,0,0,2,10,25,8,1,A
F00153075,984,0,0,2,15,34,3,1,A
F00153077,984,0,0,2,20,25,9,1,A
F00153079,984,0,0,2,20,31,16,1,A
F00153081,984,0,0,2,20,37,1,2,A
F00153085,984,0,0,2,30,22,16,3,A
F00153086,984,0,0,2,30,,8,2,A
F00153087,984,0,0,2,30,32,7,2,A
F00153090,984,0,0,2,40,21,20,2,A
F00153094,984,0,0,2,40,30,4,1,A
F00153095,984,0,0,2,40,31,12,2,A
F00153097,984,0,0,2,50,35,10,1,A
F00153101,984,0,0,2,60,,1,2,A
F00153102,984,0,0,2,60,,8,1,B
F00153103,984,0,0,2,20,23,16,1,B
F00153104,984,0,0,2,20,34,2,3,B
F00153105,1056,0,0,2,5,13,27,2,A
F00153106,1056,0,0,2,10,35,7,3,A
F00153108,1056,0,0,2,10,39,5,2,A
F00153109,1056,0,0,2,15,,18,1,A
F00153115,1056,0,0,2,20,25,14,1,A
F00153119,1056,0,0,2,20,41,8,1,A
F00153120,1056,0,0,2,20,43,1,3,A
F00153121,1056,0,0,2,25,27,14,3,A
F00153122,1056,0,0,2,30,19,19,1,A
F00153123,1056,0,0,2,30,,3,2,A
F00153124,1056,0,0,2,30,42,3,3,A
F00153125,1056,0,0,2,35,24,3,2,A
F00153126,1056,0,0,2,40,25,20,2,A
F00153127,1056,0,0,2,40,27,15,2,A
F00153128,1056,0,0,2,40,35,12,2,A
F00153129,1056,0,0,2,40,40,2,2,A
F00153131,1056,0,0,2,40,44,0,1,A
F00153133,1056,0,0,2,60,30,2,2,A
F00153135,1056,0,0,2,60,40,1,3,A
F00153141,1132,0,0,2,10,13,28,3,A
F00153142,1132,0,0,2,10,,25,2,A
F00153143,1132,0,0,2,10,14,26,2,A
F00153144,1132,0,0,2,10,17,21,2,A
F00153145,1132,0,0,2,10,21,20,2,A
F00153146,1132,0,0,2,10,22,19,2,A
F00153148,1132,0,0,2,10,36,4,2,A
F00153150,1132,0,0,2,15,17,22,2,A
F00153151,1132,0,0,2,15,20,14,2,A
F00153153,1132,0,0,2,20,16,22,3,A
F00153156,1132,0,0,2,20,,2,3,A
F00153157,1132,0,0,2,20,30,11,1,A
F00153158,1132,0,0,2,20,31,4,2,A
F00153165,1132,0,0,2,40,13,27,1,A
F00153166,1132,0,0,2,40,18,16,3,A
F00153168,1132,0,0,2,40,,15,2,A
F00153171,1132,0,0,2,40,,7,1,A
F00153173,1132,0,0,2,40,35,11,2,A
F00153174,1132,0,0,2,40,36,6,2,A
F00153176,1132,0,0,2,60,25,13,1,A
F00153177,1132,0,0,2,60,,15,2,A
F00153181,1132,0,0,2,20,36,3,2,B
F00153182,1132,0,0,2,30,,13,1,B
F00153186,1132,0,0,2,40,50,0,3,B
F00153187,1212,0,0,2,5,17,24,2,A
F00153189,1212,0,0,2,5,29,14,2,A
F00153190,1212,0,0,2,10,,3,3,A
F00153192,1212,0,0,2,10,,12,2,A
F00153193,1212,0,0,2,10,28,14,1,A
F00153194,1212,0,0,2,10,40,5,3,A
F00153195,1212,0,0,2,15,24,18,1,A
F00153196,1212,0,0,2,15,30,6,2,A
F00153197,1212,0,0,2,20,14,17,2,A
F00153200,1212,0,0,2,20,20,13,2,A
F00153201,1212,0,0,2,20,23,14,2,A
F00153203,1212,0,0,2,20,26,13,1,A
F00153208,1212,0,0,2,30,17,20,1,A
F00153210,1212,0,0,2,30,31,1,2,A
F00153211,1212,0,0,2,30,32,9,2,A
F00153213,1212,0,0,2,40,21,18,2,A
F00153215,1212,0,0,2,40,25,4,2,A
F00153216,1212,0,0,2,40,30,7,3,A
F00153217,1212,0,0,2,80,41,2,3,A
F00153219,1212,0,0,2,20,12,26,2,B
F00153220,1212,0,0,2,30,,21,1,B
F00153224,1212,0,0,2,40,32,6,2,B
F00153229,1296,0,0,2,10,,13,2,A
F00153230,1297,0,0,2,10,37,2,3,A
F00153232,1296,0,0,2,10,41,3,2,A
F00153234,1297,0,0,2,20,13,28,3,A
F00153235,1297,0,0,2,20,15,12,1,A
F00153236,1297,0,0,2,20,15,30,2,A
F00153237,1296,0,0,2,20,17,27,1,A
F00153238,1297,0,0,2,20,20,22,2,A
F00153239,1296,0,0,2,20,23,9,2,A
F00153241,1297,0,0,2,20,25,6,3,A
F00153244,1297,0,0,2,20,38,3,2,A
F00153248,1296,0,0,2,30,16,20,2,A
F00153249,1296,0,0,2,30,25,5,1,A
F00153250,1297,0,0,2,30,34,7,2,A
F00153256,1296,0,0,2,40,27,13,2,A
F00153257,1296,0,0,2,40,28,5,1,A
F00153258,1297,0,0,2,40,29,12,3,A
F00153259,1296,0,0,2,40,33,12,1,A
F00153261,1297,0,0,2,50,22,20,1,A
F00153264,1296,0,0,2,55,16,30,2,A
F00153265,1297,0,0,2,55,,1,3,A
F00153266,1296,0,0,2,60,,19,2,A
F00153269,1296,0,0,2,60,28,20,2,A
F00153270,1296,0,0,2,60,,12,1,A
F00153271,1296,0,0,2,60,35,8,3,A
F00153273,1296,0,0,2,60,48,2,1,A
F00153274,1296,0,0,2,75,33,1,3,A
F00153275,1296,0,0,2,40,33,11,2,B
F00153279,1385,0,0,2,10,5,24,1,A
F00153283,1385,0,0,2,15,20,21,2,A
F00153285,1385,0,0,2,15,38,2,3,A
F00153286,1385,0,0,2,20,16,30,1,A
F00153287,1385,0,0,2,20,18,17,3,A
F00153288,1385,0,0,2,20,,1,1,A
F00153289,1385,0,0,2,20,22,21,2,A
F00153290,1385,0,0,2,20,23,24,1,A
F00153291,1385,0,0,2,20,24,4,2,A
F00153292,1385,0,0,2,20,30,20,1,A
F00153293,1385,0,0,2,20,31,7,2,A
F00153294,1385,0,0,2,20,32,21,1,A
F00153297,1385,0,0,2,25,12,31,2,A
F00153298,1385,0,0,2,25,,3,1,A
F00153299,1385,0,0,2,30,34,12,2,A
F00153303,1385,0,0,2,40,35,11,1,A
F00153305,1385,0,0,2,40,45,4,1,A
F00153306,1385,0,0,2,40,46,2,2,A
F00153307,1385,0,0,2,50,24,21,2,A
F00153309,1385,0,0,2,50,,3,2,A
F00153310,1385,0,0,2,55,47,2,3,A
F00153311,1385,0,0,2,60,22,8,2,A
F00153313,1385,0,0,2,60,35,7,2,A
F00153319,1385,0,0,2,40,38,9,2,B
F00153324,1478,0,0,2,10,15,22,1,A
F00153325,1478,0,0,2,15,35,7,2,A
F00153329,1478,0,0,2,20,25,28,1,A
F00153330,1478,0,0,2,20,36,13,3,A
F00153331,1478,0,0,2,20,52,0,1,A
F00153332,1478,0,0,2,25,27,19,2,A
F00153334,1478,0,0,2,30,23,13,2,A
F00153335,1478,0,0,2,30,27,14,2,A
F00153337,1478,0,0,2,35,27,22,1,A
F00153339,1478,0,0,2,40,22,18,2,A
F00153340,1478,0,0,2,40,,16,2,A
F00153341,1478,0,0,2,40,32,22,1,A
F00153342,1478,0,0,2,40,,6,1,A
F00153343,1478,0,0,2,40,37,15,2,A
F00153346,1478,0,0,2,40,42,6,2,A
F00153347,1478,0,0,2,40,44,6,2,A
F00153348,1478,0,0,2,50,34,12,2,A
F00153349,1478,0,0,2,50,43,1,2,A
F00153350,1478,0,0,2,60,26,6,1,A
F00153351,1478,0,0,2,70,30,22,2,A
F00153353,1478,0,0,2,20,31,14,2,B
F00153354,1478,0,0,2,40,28,18,3,B
F00153355,1478,0,0,2,20,39,0,1,B
F00153357,1478,0,0,2,40,33,17,3,C
F00153361,1576,0,0,2,10,23,26,1,A
F00153362,1576,0,0,2,10,26,12,2,A
F00153366,1576,0,0,2,20,19,26,2,A
F00153367,1576,0,0,2,20,21,17,1,A
F00153368,1576,0,0,2,20,,6,1,A
