"Severity","Safety_Score","Days_Since_Inspection","Total_Safety_Complaints","Control_Metric","Turbulence_In_gforces","Cabin_Temperature","Accident_Type_Code","Max_Elevation","Violations","Adverse_Weather_Metric","Accident_ID"
"Highly_Fatal_And_Damaging",46.8493150684931,14,3,50.820419325433,0.618313018391633,81.6,2,37572.3349371428,3,0.509526604628516,525
"Significant_Damage_And_Fatalities",46.8949771689498,18,0,57.7484047402006,0.356502704652002,76.35,4,36896.7612819041,3,0.0673084209630457,8202
"Minor_Damage_And_Injuries",40.0913242009132,16,5,69.4165907019143,0.337389830508475,75.14,2,25016.3637851441,2,0.338559667841261,3669
"Minor_Damage_And_Injuries",63.6529680365297,10,0,80.2643573381951,0.297721601153985,79.94,2,48139.7159902045,0,0.653318296764309,10420
"Significant_Damage_And_Serious_Injuries",33.2876712328767,15,2,58.9334548769371,0.399055896141363,77.35,4,33651.5805229688,1,0.0609647807572276,3424
"Highly_Fatal_And_Damaging",13.6986301369863,17,34,70.1458523245214,0.230646231518211,79.07,4,47182.8146074081,1,0.0867471686429157,2160
"Highly_Fatal_And_Damaging",4.93150684931507,20,1,76.0255241567913,0.309622069960331,76.44,4,31531.7961960508,2,0.0568993839144786,1433
"Significant_Damage_And_Fatalities",28.9497716894977,20,13,58.20419325433,0.554122610890732,78.61,7,28451.0147010119,2,0.00276636633650779,6719
"Highly_Fatal_And_Damaging",25.8447488584475,14,3,61.7593436645397,0.322243779300397,82.53,1,27108.1286016377,1,0.993891141184969,3132
"Significant_Damage_And_Fatalities",58.9954337899543,14,7,62.7164995442115,0.317916336098088,80.64,5,45881.8023814062,2,0.0309501756806459,10319
"Minor_Damage_And_Injuries",38.4018264840183,17,23,56.6545123062899,0.404104579877389,76.86,2,31546.4382673113,1,0.426352881331156,1927
"Significant_Damage_And_Fatalities",10.6392694063927,18,6,47.9033728350046,0.54402524341868,77.9,4,11063.8680478305,2,0.0193619574602432,11764
"Significant_Damage_And_Serious_Injuries",56.62100456621,8,6,65.587967183227,0.318276956364948,79.83,6,40754.7183275228,0,0.00989065639241996,10771
"Minor_Damage_And_Injuries",64.5662100456621,9,14,72.2424794895169,0.414201947349441,79.23,5,5573.65221329357,2,0.00451160449111055,1495
"Highly_Fatal_And_Damaging",22.3287671232877,15,27,57.8851412944394,0.467573746844573,78.59,4,46047.5076270262,1,0.0847856393439959,5014
"Significant_Damage_And_Serious_Injuries",26.1643835616438,17,0,62.6709206927985,0.400498377208799,80.35,3,26274.6928894615,2,0.130415663730182,9213
"Significant_Damage_And_Fatalities",37.5799086757991,11,6,52.5524156791249,0.629852866931121,80.13,4,5142.28607310439,2,0.0178040949925781,3408
"Significant_Damage_And_Fatalities",93.7899543378995,5,0,65.0865998176846,0.339553552109629,79.56,6,22248.3350362665,3,0.00574876068558583,3493
"Significant_Damage_And_Serious_Injuries",32.1004566210046,15,19,61.5770282588879,0.485965380454381,78.23,3,14797.0711532368,3,0.0714622900944116,2290
"Highly_Fatal_And_Damaging",39.2694063926941,10,3,59.2980856882407,0.334865488640461,80.37,4,38050.4413138882,2,0.0693300746864775,4641
"Significant_Damage_And_Fatalities",15.296803652968,17,8,51.5952597994531,0.444854670032455,77.75,1,20061.6577544012,1,0.741000085873413,12278
"Highly_Fatal_And_Damaging",33.8812785388128,11,6,72.8805834092981,0.336668589974756,81.74,4,21620.8716439398,1,0.0392021889100851,156
"Highly_Fatal_And_Damaging",57.2602739726027,11,7,55.9708295350957,0.409153263613415,82.01,6,4866.79854212583,2,0.00120635874796911,3001
"Highly_Fatal_And_Damaging",12.4657534246575,18,9,59.2525068368277,0.391482870537324,78.02,5,38017.7118627644,2,0.0266123032873258,7004
"Significant_Damage_And_Fatalities",46.5753424657534,8,10,53.9653600729262,0.605691309051569,81.72,3,39488.3014653357,3,0.197770829155602,7733
"Significant_Damage_And_Serious_Injuries",44.5205479452055,12,3,65.1321786690975,0.364796970789758,80.96,6,38801.3690549755,1,0.00981960279882369,4515
"Significant_Damage_And_Serious_Injuries",18.7214611872146,19,8,64.5396536007293,0.341717273710782,78.73,3,45004.8195801942,0,0.223615476753343,7215
"Highly_Fatal_And_Damaging",48.6301369863014,7,2,61.6226071103008,0.426102416155788,81.31,4,30372.7583025121,1,0.0561870785595682,8579
"Highly_Fatal_And_Damaging",19.1780821917808,16,1,76.6180492251596,0.327653083303281,86.56,2,24761.2566336851,4,0.338789779896926,10610
"Minor_Damage_And_Injuries",62.1461187214612,10,10,65.5423883318141,0.318276956364948,82.11,5,31152.238667477,2,0.0198897526403846,6743
"Minor_Damage_And_Injuries",20.8675799086758,19,14,38.7876025524157,0.556646952758745,77.78,3,23849.2248125527,1,0.119711370429235,10730
"Significant_Damage_And_Serious_Injuries",25.2511415525114,17,0,76.5724703737466,0.239661738189686,80.98,3,26632.0129708879,2,0.132638956145098,8188
"Significant_Damage_And_Serious_Injuries",18.7214611872146,19,1,59.1613491340018,0.48632600072124,79.81,3,19494.8587357381,0,0.0959492507511792,6334
"Highly_Fatal_And_Damaging",19.7716894977169,16,0,61.9872379216044,0.466131265777136,83.52,1,28817.1039612992,1,1.05500303749009,9762
"Highly_Fatal_And_Damaging",22.8310502283105,15,2,73.4275296262534,0.463246303642264,76.19,1,34544.1444583375,3,1.28056792439571,2115
"Minor_Damage_And_Injuries",49.2694063926941,14,3,72.151321786691,0.358305805986296,85.19,2,17090.3155124177,1,0.234689040083959,6131
"Significant_Damage_And_Serious_Injuries",32.0091324200913,15,7,62.0783956244303,0.361190768121168,78.09,7,33069.8621344115,2,0.0032238601136394,1074
"Minor_Damage_And_Injuries",45.4337899543379,15,10,77.5296262534184,0.355060223584565,79.07,2,41118.8952653631,2,0.556606594610154,5776
"Significant_Damage_And_Serious_Injuries",44.9315068493151,12,3,80.4010938924339,0.378139920663541,81.11,3,32185.6984169855,3,0.160231707920052,4924
"Highly_Fatal_And_Damaging",23.9269406392694,14,2,87.3746581586144,0.296279120086549,80.79,7,21790.7339062999,5,0.00172068366497551,10029
"Minor_Damage_And_Injuries",68.0365296803653,8,0,85.4147675478578,0.434757302560403,85.72,5,41870.0262217125,3,0.0281059369478195,12371
"Significant_Damage_And_Serious_Injuries",42.3287671232877,12,3,65.1321786690975,0.403022719076812,81.53,3,34987.9832316897,0,0.173891473900548,8676
"Highly_Fatal_And_Damaging",39.3607305936073,10,0,57.4749316317229,0.43583916336098,81.78,3,44882.6151076864,2,0.22568423147531,6201
"Significant_Damage_And_Serious_Injuries",56.7579908675799,8,4,65.0865998176846,0.339553552109629,78.85,6,27305.7293869438,2,0.00651040283031829,11382
"Minor_Damage_And_Injuries",57.2602739726027,11,0,68.8240656335461,0.254086548864046,82.38,2,28510.1224862741,3,0.383674121036191,8544
"Significant_Damage_And_Serious_Injuries",52.283105022831,6,24,79.8541476754786,0.271035701406419,75.61,1,17927.3384159879,2,0.647130362493558,4812
"Significant_Damage_And_Serious_Injuries",42.4200913242009,12,7,82.3154056517776,0.161046520014425,78.56,6,36929.4217155852,1,0.0092353588658826,12375
"Significant_Damage_And_Fatalities",44.703196347032,8,11,51.4129443938013,0.527436711143166,82.25,4,41018.7515716556,0,0.0750429331718821,6235
"Significant_Damage_And_Serious_Injuries",69.8630136986301,8,7,40.5195989061076,0.52960043274432,79.15,4,37237.1447369212,1,0.0688847896387925,7598
"Highly_Fatal_And_Damaging",28.6301369863014,13,2,99.9544211485871,0.370927515326361,82.49,4,27009.5953686171,3,0.0490314461556636,7597
"Significant_Damage_And_Serious_Injuries",38.5844748858447,13,6,72.0145852324522,0.33161990623873,81.86,6,22544.9814568305,2,0.0056033729569485,9299
"Highly_Fatal_And_Damaging",44.4748858447489,8,2,66.8641750227894,0.251201586729174,77.3,7,35468.9976035531,3,0.00332737623643381,10157
"Significant_Damage_And_Serious_Injuries",47.8995433789954,11,9,74.7037374658159,0.337029210241615,78.05,3,30361.8731058024,1,0.151103535537813,10997
"Minor_Damage_And_Injuries",21.324200913242,21,6,82.0419325432999,0.360108907320591,78.3,4,38634.4918369471,2,0.0710959797816375,7120
"Significant_Damage_And_Fatalities",58.0821917808219,14,7,61.8505013673656,0.491014064190407,81.71,6,52513.9126928886,3,0.0128097660558823,2666
"Significant_Damage_And_Fatalities",53.2876712328767,16,0,88.0127620783956,0.258774612333213,78.23,7,24842.6498966652,2,0.00241405163548066,2484
"Minor_Damage_And_Injuries",51.2328767123288,13,14,57.383773928897,0.440887847097007,80.81,3,29542.2935498954,4,0.147077299443035,7514
"Highly_Fatal_And_Damaging",52.2374429223744,13,1,55.5606198723792,0.604970068517851,77.3,2,33905.3514045601,3,0.458227397462646,9883
"Minor_Damage_And_Injuries",47.8538812785388,14,2,67.4567000911577,0.398334655607645,78.84,2,27650.3495758316,2,0.373623459926084,6163
"Significant_Damage_And_Serious_Injuries",77.3059360730594,4,2,56.9279854147676,0.487768481788677,77.74,7,28535.2624015247,2,0.00291873197749456,8874
"Highly_Fatal_And_Damaging",32.1917808219178,12,10,94.8495897903373,0.192781103498016,80.21,4,21267.7043733175,2,0.0388511850530627,7501
"Significant_Damage_And_Fatalities",80.5936073059361,8,7,87.2379216043756,0.28509989181392,80.75,1,40431.3115633387,0,1.49815531093095,4388
"Significant_Damage_And_Fatalities",22.1004566210046,15,3,55.6973564266181,0.39292535160476,76.51,4,20862.6343445671,3,0.0384517831023515,7531
"Significant_Damage_And_Serious_Injuries",16.986301369863,20,9,61.3491340018232,0.443051568698161,77.44,1,28746.8446050309,3,1.06012201014621,7083
"Minor_Damage_And_Injuries",31.689497716895,19,0,74.9316317228806,0.337750450775333,79.42,5,24905.0619902748,2,0.0165265950657187,2776
"Minor_Damage_And_Injuries",50.7762557077626,13,8,78.2588878760255,0.343159754778218,83.51,5,5573.65221329357,3,0.00259797974810656,2068
"Highly_Fatal_And_Damaging",41.7808219178082,16,7,55.6061987237922,0.369485034258925,79.73,3,8981.31545951776,1,0.0209268310262037,12231
"Minor_Damage_And_Injuries",33.6986301369863,18,10,54.5578851412944,0.605691309051569,81.66,2,32417.9301673667,4,0.437800105252872,10920
"Minor_Damage_And_Injuries",58.5844748858447,11,3,70.1914311759344,0.316834475297511,85.64,6,19100.8703857173,1,0.00477606636088931,4372
"Minor_Damage_And_Injuries",45.2054794520548,15,1,68.6417502278943,0.251922827262892,83.74,2,33951.338673945,2,0.459353706346865,12239
"Significant_Damage_And_Serious_Injuries",47.4885844748858,11,9,76.7547857793984,0.292672917417959,87.47,4,42282.7920364201,3,0.077011310665794,8765
"Minor_Damage_And_Injuries",44.337899543379,15,14,72.0145852324522,0.27788748647674,80.35,2,22253.1682025273,2,0.300683552375606,640
"Minor_Damage_And_Injuries",32.4657534246575,15,1,47.9033728350046,0.407710782545979,80.43,1,30380.8615154131,2,1.11090302185844,1085
"Significant_Damage_And_Serious_Injuries",57.3972602739726,8,3,69.8723792160438,0.382467363865849,78.59,7,32554.6018713331,1,0.00302335346036128,2796
"Highly_Fatal_And_Damaging",6.34703196347032,19,7,78.4867821330902,0.342438514244501,79.19,4,37616.4149312029,1,0.0680573980642769,5151
"Significant_Damage_And_Serious_Injuries",45.7990867579909,11,17,72.2424794895169,0.335586729174179,81.85,6,34924.7418304277,1,0.00892827044876468,7717
"Highly_Fatal_And_Damaging",28.4018264840183,13,5,67.2743846855059,0.298803461954562,81.26,5,28222.6869817888,2,0.0183426417789464,7314
"Minor_Damage_And_Injuries",58.4018264840183,11,4,69.5989061075661,0.421414352686621,82.73,2,38384.4318243461,0,0.519355070097568,11335
"Significant_Damage_And_Fatalities",37.2146118721461,10,3,52.5979945305378,0.456033898305084,77.91,4,32253.3806018104,1,0.0583398233039638,3
"Highly_Fatal_And_Damaging",12.4657534246575,18,2,75.432999088423,0.327292463036423,76,3,26734.0140324126,0,0.135445812857813,8094
"Highly_Fatal_And_Damaging",51.324200913242,13,1,45.4876937101185,0.478392354850342,76.48,5,48814.0867809123,2,0.0331848565099239,2009
"Highly_Fatal_And_Damaging",56.2557077625571,12,3,55.8340929808569,0.320440677966102,80.03,6,45399.1945658495,0,0.0112910935761171,7894
"Significant_Damage_And_Serious_Injuries",40.8675799086758,13,1,69.8268003646308,0.416005048683736,75.95,3,19872.4691787797,4,0.0989432469809368,7325
"Significant_Damage_And_Fatalities",25.5707762557078,14,2,50.8659981768459,0.527076090876307,76.27,4,49288.6355066503,3,0.0915074626693022,3727
"Minor_Damage_And_Injuries",53.8812785388128,12,17,73.7010027347311,0.294836639019113,75.33,5,42688.6369208672,1,0.0284866706906088,789
"Significant_Damage_And_Fatalities",58.9954337899543,14,7,64.3117593436645,0.40374395961053,79.35,1,34183.3511992209,1,1.25637083671277,8073
"Significant_Damage_And_Fatalities",58.7214611872146,14,7,79.9908842297174,0.308900829426614,82.53,2,8232.84365471706,3,0.116198848524886,10877
"Highly_Fatal_And_Damaging",22.2374429223744,15,1,73.6098450319052,0.384270465200144,76.05,1,38752.9477457052,2,1.42675995572906,5712
"Highly_Fatal_And_Damaging",31.1872146118721,12,5,66.4995442114859,0.463967544175982,81.72,4,21651.0494588669,2,0.039455404263157,9997
"Minor_Damage_And_Injuries",41.5068493150685,16,4,84.1385597082954,0.273199423007573,78.64,6,13710.446301435,3,0.0035568774101538,9799
"Significant_Damage_And_Fatalities",14.5205479452055,17,3,52.3245214220602,0.330177425171295,77.53,4,36172.7911889422,1,0.0664064222070882,12486
"Significant_Damage_And_Serious_Injuries",37.9908675799087,13,7,85.5970829535096,0.234973674720519,79.3,3,27724.2560137305,1,0.137231411214061,11247
"Highly_Fatal_And_Damaging",34.2465753424658,18,4,48.4958979033728,0.692240173097728,83.57,7,21741.0794070774,2,0.00201815311776992,8895
"Highly_Fatal_And_Damaging",22.7397260273973,14,0,60.4831358249772,0.244349801658853,84.15,1,21997.4295032142,2,0.815759669125553,8391
"Significant_Damage_And_Serious_Injuries",55.1141552511415,8,1,70.3737465815861,0.330898665705012,81.73,6,36989.0802344552,1,0.00855723481332363,5084
"Highly_Fatal_And_Damaging",52.7397260273972,13,7,54.147675478578,0.390761630003606,80.5,5,6740.55705429001,1,0.0085309014094308,6389
"Minor_Damage_And_Injuries",40.7305936073059,13,0,53.0993618960802,0.322604399567255,77.92,6,31487.5567418341,1,0.00768575712754597,3972
"Significant_Damage_And_Fatalities",31.1415525114155,12,2,54.6946216955333,0.448100252434187,77.21,6,27792.3921214436,5,0.00694639248650171,4023
"Minor_Damage_And_Injuries",51.2328767123288,13,13,57.383773928897,0.281133068878471,77.89,5,37713.772281611,1,0.0251101485805745,3633
"Minor_Damage_And_Injuries",60.5479452054795,11,2,76.8915223336372,0.428266137756942,80.85,2,27009.1612134643,2,0.364463009539701,6432
"Highly_Fatal_And_Damaging",44.4748858447489,8,3,62.1239744758432,0.330898665705012,77.29,4,36408.268565211,3,0.0664963794143816,1153
"Significant_Damage_And_Serious_Injuries",43.1506849315068,12,21,61.0300820419326,0.413120086548864,77,3,37974.6171677544,1,0.189127877173483,8607
"Significant_Damage_And_Serious_Injuries",34.7488584474886,14,6,74.7493163172288,0.263823296069239,77.36,7,40762.8132780568,2,0.00361736169989073,8158
"Significant_Damage_And_Serious_Injuries",55.8904109589041,8,9,78.9425706472197,0.361190768121168,79.88,2,33976.4553144446,3,0.458859033557303,5645
"Significant_Damage_And_Serious_Injuries",54.8401826484018,9,0,87.2835004557885,0.277526866209881,79.54,2,28707.3418656464,2,0.38932566963731,8636
"Highly_Fatal_And_Damaging",28.9041095890411,13,0,68.3682771194166,0.398695275874504,76.13,1,38752.9477457052,3,1.42618225353357,11033
"Significant_Damage_And_Serious_Injuries",47.351598173516,11,8,70.1914311759344,0.280411828344753,76.71,3,38924.6214354371,1,0.193090443884492,3301
"Minor_Damage_And_Injuries",35.3881278538813,18,3,63.9015496809481,0.262741435268662,78.4,4,26880.3421862433,3,0.049008374205047,11419
"Highly_Fatal_And_Damaging",33.8812785388128,11,3,64.3573381950775,0.324046880634692,76.56,1,45972.1359787677,2,1.70002688793202,7217
"Minor_Damage_And_Injuries",20.958904109589,19,2,35.8249772105743,0.611100613054453,80.9,5,15714.1901232461,2,0.0109511184797237,11045
"Highly_Fatal_And_Damaging",26.3013698630137,13,10,78.669097538742,0.397613415073927,88.74,4,30469.2343965727,2,0.0557625104986608,7896
"Significant_Damage_And_Serious_Injuries",40.8219178082192,13,1,69.8268003646308,0.324046880634692,78.55,3,38350.7195579992,2,0.190986047416388,3083
"Significant_Damage_And_Fatalities",32.5570776255708,12,0,41.4311759343665,0.553401370357014,80.6,1,37034.4056430355,1,1.34636408457868,9870
"Significant_Damage_And_Fatalities",46.8949771689498,18,11,66.1804922515953,0.377418680129823,81.76,5,27222.8941270034,1,0.0191324436332997,1614
"Minor_Damage_And_Injuries",57.6712328767123,11,9,83.9106654512306,0.294476018752254,79.36,5,35847.895873568,4,0.024495461619962,3773
"Significant_Damage_And_Serious_Injuries",33.6986301369863,15,16,61.5314494074749,0.467213126577713,80.51,2,26021.8604452718,3,0.352152738713723,7449
"Significant_Damage_And_Fatalities",74.2009132420091,10,1,53.6463081130356,0.387876667868734,82.97,7,30551.9144715984,2,0.00270436622546922,10669
"Significant_Damage_And_Fatalities",67.4429223744292,11,3,59.1157702825889,0.366960692390912,79.21,7,27034.8776966234,3,0.00250016144798474,2771
"Significant_Damage_And_Fatalities",57.9908675799087,15,7,75.2051048313583,0.237858636855391,79.96,7,33959.191621618,3,0.00323435392509764,2498
"Minor_Damage_And_Injuries",43.1963470319635,15,8,60.5287146763902,0.315752614496934,77.16,2,32158.5045387508,0,0.43265129710754,6881
"Significant_Damage_And_Fatalities",11.5068493150685,18,4,31.5405651777575,0.584775333573747,77.82,3,36350.8751542663,3,0.181056414605482,598
"Significant_Damage_And_Serious_Injuries",55.9360730593607,8,0,64.8131267092069,0.365518211323476,76.86,6,26006.0804589729,3,0.00686081877193683,10341
"Minor_Damage_And_Injuries",46.8949771689498,14,2,97.7666362807658,0.370927515326361,79.45,7,30664.9684488475,2,0.00260493974551828,10204
"Highly_Fatal_And_Damaging",47.8995433789954,7,6,67.5022789425707,0.257332131265777,75.35,5,21524.2012567384,3,0.0140645549945742,8014
"Minor_Damage_And_Injuries",39.3607305936073,13,0,45.4421148587056,0.698731337901189,78.87,5,24600.5650962669,1,0.0176558251102843,3332
"Highly_Fatal_And_Damaging",46.4840182648402,15,0,53.9653600729262,0.621558600793364,80.26,4,49696.2613236884,2,0.0905924441864506,903
"Significant_Damage_And_Serious_Injuries",27.1232876712329,17,0,61.4402917046491,0.48632600072124,80.76,5,19494.8587357381,3,0.0125835462103629,780
