ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
461922,Male,Yes,70,No,Lawyer,0.0,High,3.0,Cat_1,B
465421,Female,No,25,No,Engineer,1.0,Low,1.0,Cat_4,A
463617,Male,No,29,No,Marketing,1.0,Low,2.0,Cat_6,D
461574,Female,Yes,50,Yes,Artist,1.0,Average,3.0,Cat_6,C
467638,Male,Yes,71,Yes,Artist,1.0,Average,2.0,Cat_6,C
460762,Female,No,18,No,Healthcare,0.0,Low,5.0,Cat_4,D
467568,Male,No,42,Yes,Artist,8.0,Low,,Cat_6,A
462623,Male,No,35,No,Healthcare,,Low,1.0,Cat_4,D
459762,Female,Yes,45,Yes,Artist,8.0,Average,2.0,,B
460408,Female,No,41,Yes,Artist,2.0,Low,1.0,Cat_6,A
461089,Male,No,20,No,Marketing,0.0,Low,3.0,Cat_3,B
466866,Male,Yes,27,No,Entertainment,14.0,Average,2.0,Cat_6,A
467781,Male,Yes,27,Yes,Healthcare,1.0,High,2.0,Cat_6,D
467867,Female,No,18,No,Healthcare,0.0,Low,4.0,Cat_4,D
459309,Female,Yes,41,Yes,Artist,9.0,High,2.0,Cat_2,B
465040,Male,Yes,67,No,Lawyer,1.0,Average,2.0,Cat_6,A
462387,Female,Yes,28,Yes,Artist,0.0,Low,2.0,Cat_7,A
459621,Female,No,29,No,Healthcare,8.0,Low,,,D
463646,Male,Yes,45,No,Artist,1.0,Average,4.0,Cat_6,B
462810,Male,Yes,36,No,Executive,8.0,High,4.0,Cat_6,C
460065,Female,Yes,79,Yes,Artist,,Average,2.0,Cat_6,C
463999,Female,No,33,No,Engineer,1.0,Low,3.0,Cat_6,C
461785,Female,Yes,87,Yes,Artist,1.0,Average,2.0,Cat_6,C
461238,Female,Yes,52,Yes,Artist,3.0,Low,1.0,Cat_6,A
464200,Female,No,32,No,Healthcare,1.0,Low,3.0,Cat_6,D
465819,Female,No,42,Yes,Engineer,1.0,Low,7.0,Cat_4,A
462018,Male,No,22,No,Healthcare,8.0,Low,5.0,Cat_2,D
459275,Female,No,18,No,Doctor,2.0,Low,4.0,Cat_6,D
461498,Female,No,26,No,Doctor,1.0,Low,4.0,Cat_2,D
461894,Female,Yes,66,Yes,Artist,0.0,Average,2.0,Cat_6,C
461176,Female,Yes,66,No,Engineer,6.0,Average,4.0,Cat_5,B
460759,Male,Yes,69,No,Lawyer,1.0,Low,2.0,Cat_1,B
460570,Male,No,25,Yes,Marketing,,Low,5.0,Cat_3,C
463928,Male,Yes,55,Yes,Artist,1.0,Low,2.0,Cat_6,A
465753,Female,Yes,49,Yes,Artist,6.0,Low,2.0,Cat_6,C
467354,Male,Yes,61,Yes,Doctor,3.0,Low,2.0,Cat_6,A
467326,Female,No,47,Yes,Artist,0.0,Low,1.0,Cat_1,C
461331,Male,Yes,59,Yes,Executive,0.0,High,5.0,Cat_6,C
462744,Male,Yes,38,Yes,Artist,3.0,Average,4.0,Cat_6,B
461436,Male,Yes,55,Yes,Artist,8.0,Average,2.0,Cat_2,C
463057,Female,No,25,No,Homemaker,1.0,Low,1.0,Cat_2,D
467609,Male,No,36,No,Artist,2.0,Low,4.0,Cat_6,A
466451,Male,Yes,41,Yes,Entertainment,0.0,Low,1.0,Cat_6,A
463680,Female,No,39,No,Engineer,1.0,Low,3.0,Cat_3,A
463589,Female,No,20,No,Healthcare,1.0,Low,3.0,Cat_6,D
460459,Female,No,33,No,Engineer,0.0,Low,5.0,Cat_3,D
459128,Female,Yes,78,No,Lawyer,0.0,High,3.0,Cat_6,B
464957,Female,Yes,87,No,Lawyer,0.0,Low,1.0,Cat_4,A
464835,Male,No,19,No,Healthcare,1.0,Low,6.0,Cat_4,D
466428,Female,No,23,No,,0.0,Low,2.0,Cat_6,D
466210,Female,Yes,60,Yes,Artist,1.0,High,4.0,Cat_6,C
462351,Male,Yes,77,No,Lawyer,1.0,High,2.0,Cat_6,C
460015,Female,Yes,43,No,Entertainment,5.0,Low,1.0,Cat_3,D
463355,Female,Yes,51,Yes,Artist,6.0,Average,3.0,Cat_6,C
465354,Male,No,18,No,Doctor,0.0,Low,5.0,Cat_2,C
464373,Female,No,46,Yes,Artist,0.0,Low,2.0,Cat_6,B
459611,Female,No,20,No,Healthcare,1.0,Low,5.0,Cat_6,D
466487,Female,No,27,Yes,Healthcare,0.0,Low,5.0,Cat_4,A
462166,Male,Yes,26,Yes,Artist,0.0,Low,2.0,Cat_1,C
461056,Female,Yes,57,Yes,Artist,0.0,High,3.0,Cat_3,C
461488,Male,Yes,53,Yes,Artist,6.0,Average,2.0,Cat_6,C
465745,Male,Yes,38,Yes,Artist,2.0,Low,2.0,Cat_6,C
464415,Male,Yes,41,No,Doctor,1.0,Low,3.0,Cat_6,A
462727,Female,Yes,81,No,Lawyer,0.0,High,2.0,Cat_6,A
463268,Female,Yes,38,No,Engineer,0.0,Low,3.0,Cat_4,A
462085,Female,No,30,Yes,Healthcare,0.0,Low,1.0,Cat_6,D
465226,Male,Yes,37,No,Entertainment,2.0,Low,3.0,Cat_6,A
461465,Male,Yes,28,Yes,Artist,9.0,Average,2.0,Cat_6,A
461409,Male,Yes,43,No,Artist,1.0,High,3.0,Cat_6,B
467791,Male,No,21,No,Doctor,0.0,Low,5.0,Cat_7,D
463761,Male,Yes,33,Yes,Artist,1.0,Average,3.0,Cat_6,A
466098,Male,Yes,78,Yes,Lawyer,1.0,High,2.0,Cat_6,A
460471,Female,No,18,No,,0.0,Low,6.0,Cat_4,D
465783,Male,No,23,No,Healthcare,1.0,Low,5.0,Cat_3,D
467796,Female,No,27,No,Healthcare,9.0,Low,2.0,Cat_6,A
464859,Female,Yes,45,Yes,Artist,1.0,Average,3.0,Cat_6,B
467386,Male,No,31,No,Doctor,0.0,Low,1.0,Cat_6,D
461984,Male,Yes,42,Yes,Artist,2.0,Average,2.0,Cat_6,C
467205,Female,No,37,Yes,Healthcare,1.0,Low,3.0,Cat_6,C
464525,Male,No,33,Yes,Entertainment,9.0,Low,2.0,Cat_6,D
467103,Male,No,32,Yes,Healthcare,1.0,Low,3.0,Cat_6,A
461067,Male,No,21,No,Healthcare,1.0,Low,3.0,Cat_3,D
462569,Female,No,32,No,Doctor,7.0,Low,4.0,Cat_3,D
462069,Male,Yes,36,Yes,Artist,0.0,Average,2.0,Cat_6,B
465614,Male,Yes,43,Yes,Artist,9.0,Low,2.0,Cat_6,C
464822,Male,Yes,37,No,Entertainment,,Average,3.0,Cat_4,A
460252,Male,Yes,41,Yes,Artist,0.0,Low,2.0,Cat_6,A
466603,Male,Yes,41,Yes,Engineer,1.0,Average,2.0,Cat_6,C
462884,Female,Yes,55,No,Artist,1.0,Low,2.0,Cat_3,B
462418,Male,Yes,61,No,Engineer,9.0,Average,4.0,Cat_6,C
465699,Female,No,38,No,Artist,13.0,Low,2.0,Cat_4,D
466488,Male,Yes,62,Yes,Entertainment,0.0,Average,6.0,Cat_6,C
462783,Female,No,33,No,Marketing,0.0,Low,4.0,Cat_3,D
467063,Male,Yes,53,Yes,Entertainment,1.0,Average,2.0,Cat_6,B
461919,Male,No,38,Yes,Doctor,0.0,Low,3.0,Cat_6,A
461844,Male,Yes,51,No,Artist,2.0,Average,4.0,Cat_7,C
460600,Female,No,41,Yes,Artist,2.0,Low,,Cat_3,A
462636,Female,Yes,36,No,Marketing,,Low,4.0,Cat_4,D
464981,Male,Yes,45,Yes,Artist,0.0,Average,4.0,Cat_6,C
466034,Female,Yes,71,No,Engineer,2.0,Low,1.0,Cat_6,B
461078,Female,No,26,No,Homemaker,0.0,Low,6.0,Cat_3,A
465664,Female,Yes,84,Yes,Lawyer,1.0,Low,1.0,Cat_6,A
467037,Male,Yes,56,No,Lawyer,0.0,High,2.0,Cat_6,C
465474,Male,No,27,No,Marketing,8.0,Low,4.0,Cat_4,D
459158,Male,No,36,No,Engineer,3.0,Low,3.0,Cat_6,D
461545,Female,Yes,70,Yes,Artist,1.0,Low,3.0,Cat_7,B
463819,Male,Yes,25,,Artist,8.0,Low,,Cat_6,A
464397,Female,Yes,40,Yes,Engineer,0.0,Average,2.0,Cat_6,C
464003,Male,No,22,No,Healthcare,0.0,Low,4.0,Cat_2,D
466221,Male,Yes,48,Yes,Artist,4.0,Low,1.0,Cat_6,B
465172,Female,Yes,41,Yes,Artist,9.0,Average,2.0,Cat_6,C
460621,Male,Yes,77,Yes,Lawyer,0.0,Low,2.0,Cat_3,C
467702,Male,Yes,72,Yes,Artist,6.0,Low,1.0,Cat_6,D
461036,Female,No,21,No,Healthcare,1.0,Low,3.0,Cat_3,D
460376,Female,No,29,Yes,Healthcare,3.0,Low,4.0,Cat_2,C
467348,Female,Yes,33,Yes,Homemaker,,Average,3.0,Cat_6,D
462595,Female,No,29,Yes,Artist,7.0,Low,7.0,Cat_4,D
461195,Male,No,18,No,Healthcare,0.0,Low,2.0,Cat_4,D
466353,Female,Yes,38,Yes,Engineer,0.0,Average,2.0,Cat_6,B
466464,Female,Yes,48,Yes,Homemaker,3.0,Average,2.0,Cat_3,B
466287,Female,Yes,48,Yes,Doctor,1.0,Average,2.0,Cat_2,A
462035,Female,No,37,Yes,Artist,3.0,Low,1.0,Cat_6,C
463082,Male,No,32,Yes,Healthcare,9.0,Low,5.0,Cat_6,D
463600,Male,No,33,No,Healthcare,3.0,Low,5.0,Cat_2,B
463679,Male,No,31,No,Healthcare,,Low,8.0,Cat_4,D
465812,Male,Yes,47,No,Artist,0.0,Average,5.0,Cat_4,A
465048,Male,Yes,63,Yes,Artist,1.0,Average,3.0,Cat_4,C
460025,Female,No,26,Yes,Healthcare,5.0,Low,2.0,Cat_6,D
466764,Male,Yes,65,Yes,Lawyer,11.0,High,2.0,Cat_6,C
462125,Male,Yes,22,No,Healthcare,1.0,Average,4.0,Cat_7,D
459551,Female,Yes,42,No,Engineer,4.0,Low,1.0,Cat_6,B
467152,Male,Yes,43,No,Artist,8.0,Low,1.0,Cat_6,A
461174,Female,No,23,No,Marketing,,Low,4.0,Cat_3,B
466420,Male,No,27,Yes,Artist,5.0,Low,4.0,Cat_3,B
460051,Male,No,42,Yes,Artist,7.0,Low,1.0,Cat_6,A
463144,Male,Yes,45,Yes,Executive,1.0,High,3.0,Cat_6,C
465438,Male,No,33,Yes,Doctor,9.0,Low,6.0,Cat_4,D
460438,Male,Yes,58,No,Executive,0.0,High,4.0,Cat_3,B
459032,Male,No,21,No,Doctor,0.0,Low,3.0,Cat_6,A
461199,Female,No,85,Yes,Homemaker,4.0,Low,1.0,Cat_6,D
462061,Male,No,41,No,Doctor,1.0,Low,3.0,Cat_6,B
467623,Male,Yes,76,Yes,,1.0,High,2.0,Cat_6,A
466119,Female,Yes,57,No,Engineer,0.0,Low,1.0,Cat_3,B
460952,Male,Yes,38,No,Doctor,0.0,Average,5.0,Cat_6,A
459024,Male,Yes,50,Yes,Artist,0.0,Average,5.0,Cat_6,C
461632,Male,No,25,Yes,Artist,,Low,1.0,Cat_6,D
464010,Male,No,33,No,Healthcare,1.0,Low,4.0,Cat_6,C
464405,Male,No,62,Yes,Entertainment,,Low,1.0,Cat_6,D
459189,Male,No,26,No,Healthcare,1.0,Low,6.0,Cat_6,C
466972,Male,Yes,25,Yes,Artist,12.0,Low,2.0,Cat_6,A
467072,Male,Yes,63,No,Executive,1.0,High,3.0,Cat_6,C
462448,Male,No,19,No,Healthcare,,Low,3.0,Cat_6,D
467078,Female,Yes,26,No,Healthcare,,High,2.0,Cat_7,C
460437,Female,No,26,Yes,Artist,9.0,Low,1.0,Cat_6,A
463830,Female,No,30,Yes,Engineer,3.0,Low,3.0,Cat_6,D
463475,Female,Yes,36,Yes,Doctor,0.0,Low,1.0,Cat_6,B
462237,Female,No,22,No,Healthcare,1.0,Low,9.0,Cat_4,D
466804,Female,,40,Yes,Homemaker,4.0,Low,1.0,Cat_3,A
460184,Male,No,27,No,Doctor,9.0,Low,4.0,Cat_6,D
461287,Male,Yes,42,Yes,Executive,1.0,High,5.0,Cat_6,B
462039,Male,No,21,No,Healthcare,1.0,Low,2.0,Cat_2,D
467482,Male,Yes,38,Yes,Executive,0.0,High,3.0,Cat_6,C
459081,Male,Yes,63,Yes,Artist,0.0,Average,4.0,Cat_6,C
463048,Female,Yes,47,Yes,Homemaker,,High,5.0,Cat_6,A
460711,Female,No,25,Yes,Engineer,8.0,Low,3.0,Cat_6,D
462984,Female,Yes,69,Yes,Artist,1.0,High,2.0,Cat_6,B
459447,Male,Yes,53,Yes,Artist,9.0,Low,1.0,Cat_6,B
466008,Male,Yes,36,Yes,Artist,1.0,Low,2.0,Cat_6,C
467567,Male,No,27,Yes,Healthcare,1.0,Low,5.0,Cat_6,D
461001,Female,No,59,Yes,Artist,0.0,Low,,Cat_3,B
462836,Male,No,19,No,Healthcare,1.0,Low,3.0,Cat_6,D
462176,Male,Yes,29,No,Executive,0.0,Average,2.0,,D
459580,Female,No,51,Yes,Lawyer,6.0,Low,1.0,Cat_6,B
460160,Male,No,43,Yes,Entertainment,5.0,Low,1.0,Cat_3,D
460808,Male,No,42,Yes,Artist,1.0,Low,1.0,Cat_6,B
459640,Female,Yes,72,Yes,Doctor,,High,2.0,Cat_6,C
467199,Male,No,37,Yes,Artist,7.0,Low,2.0,Cat_6,A
466939,Male,Yes,66,No,Lawyer,0.0,High,2.0,Cat_6,B
461796,Male,Yes,39,Yes,Artist,1.0,Average,2.0,Cat_1,A
464686,Female,No,21,No,Entertainment,5.0,Low,5.0,Cat_4,D
460843,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_6,D
460370,Female,Yes,28,Yes,Executive,8.0,High,2.0,Cat_6,C
465059,Male,Yes,56,Yes,Artist,0.0,Average,4.0,Cat_6,C
465531,Female,No,40,Yes,Homemaker,9.0,Low,,Cat_6,D
465925,Male,No,26,Yes,Healthcare,1.0,Low,1.0,Cat_6,D
464828,Male,No,18,No,Healthcare,8.0,Low,6.0,Cat_4,D
462230,Male,No,23,No,Healthcare,1.0,Low,8.0,Cat_4,D
466154,Female,Yes,45,Yes,Artist,1.0,Average,5.0,Cat_3,B
462197,Female,Yes,65,No,Engineer,1.0,Average,3.0,Cat_4,A
461692,Female,Yes,87,No,Artist,0.0,Low,1.0,Cat_6,A
462019,Female,Yes,56,Yes,Artist,5.0,Average,4.0,Cat_6,C
460763,Male,No,47,Yes,Artist,1.0,Low,2.0,Cat_6,B
465740,Female,No,68,Yes,Doctor,1.0,Low,1.0,Cat_6,A
460865,Male,No,18,No,Healthcare,1.0,Low,3.0,Cat_4,D
459991,Male,Yes,40,Yes,Artist,6.0,Low,1.0,Cat_6,A
463564,Female,Yes,41,Yes,Doctor,0.0,Low,1.0,Cat_6,B
463749,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,D
464037,Male,No,35,Yes,Artist,9.0,Low,1.0,Cat_6,B
459180,Male,Yes,66,Yes,Executive,1.0,High,2.0,Cat_6,C
460901,Male,No,22,No,Doctor,8.0,Low,3.0,Cat_6,D
465312,Male,No,23,No,Healthcare,0.0,Low,4.0,Cat_6,D
466585,Male,No,18,No,Marketing,1.0,Low,4.0,Cat_1,D
460444,Male,Yes,60,No,Artist,0.0,Low,1.0,Cat_6,B
462209,Female,Yes,40,No,Artist,0.0,Low,1.0,Cat_4,D
462649,Female,Yes,30,No,Engineer,,Average,8.0,Cat_4,D
464132,Male,No,28,No,Entertainment,1.0,Low,2.0,Cat_6,D
467601,Male,Yes,42,No,Artist,6.0,Low,2.0,Cat_6,B
464458,Male,No,46,Yes,Artist,1.0,Low,2.0,Cat_6,B
466346,Female,No,23,No,Healthcare,9.0,Low,4.0,Cat_4,D
465471,Male,Yes,43,Yes,Artist,0.0,Low,1.0,Cat_6,B
460179,Female,No,20,No,Entertainment,0.0,Low,6.0,Cat_2,B
461833,Female,No,27,Yes,Healthcare,5.0,Low,,Cat_6,C
459801,Female,No,27,Yes,Engineer,4.0,Low,2.0,Cat_6,D
461719,Male,Yes,82,Yes,Lawyer,0.0,Low,1.0,Cat_6,D
460831,Male,No,21,No,Healthcare,0.0,Low,4.0,Cat_6,D
463833,Female,No,25,No,Doctor,,Low,4.0,Cat_4,A
464974,Male,Yes,60,No,Artist,0.0,Average,2.0,Cat_4,B
465344,Female,Yes,71,Yes,Lawyer,0.0,High,2.0,Cat_6,C
460398,Female,No,39,Yes,Entertainment,7.0,Low,1.0,Cat_6,A
463681,Male,Yes,83,Yes,Lawyer,,Low,1.0,Cat_6,D
459725,Female,Yes,35,Yes,Artist,1.0,Low,2.0,Cat_6,B
466580,Male,No,19,No,Healthcare,1.0,Low,4.0,Cat_7,D
464207,Male,No,53,Yes,Artist,0.0,Low,1.0,Cat_6,A
461281,Male,No,23,No,Healthcare,4.0,Low,9.0,Cat_2,D
465781,Male,No,20,No,Healthcare,8.0,Low,,Cat_3,D
461285,Male,No,20,No,Healthcare,,Low,3.0,Cat_6,D
463360,Female,Yes,50,Yes,Artist,4.0,Low,1.0,Cat_6,B
461622,Male,Yes,35,Yes,Executive,4.0,High,4.0,Cat_6,C
462911,Male,Yes,32,Yes,Doctor,11.0,Average,2.0,Cat_6,A
463963,Female,Yes,33,No,Engineer,5.0,High,3.0,Cat_6,D
467297,Female,Yes,53,Yes,Artist,1.0,Average,3.0,Cat_6,C
461744,Male,Yes,47,Yes,Artist,0.0,Average,4.0,Cat_6,B
464696,Female,No,37,Yes,Engineer,0.0,Low,1.0,Cat_4,A
460929,Male,Yes,50,Yes,Artist,0.0,Average,4.0,Cat_6,C
462840,Female,No,23,No,Healthcare,9.0,Low,3.0,Cat_6,D
460251,Female,No,30,Yes,Entertainment,9.0,Low,1.0,Cat_6,D
465476,Female,No,28,No,Healthcare,3.0,Low,2.0,Cat_6,A
461534,Male,Yes,39,Yes,Artist,1.0,Low,1.0,Cat_6,B
465097,Male,Yes,81,No,Lawyer,1.0,High,2.0,Cat_6,A
464391,Female,Yes,65,No,Engineer,0.0,Average,2.0,Cat_6,B
461619,Male,Yes,53,Yes,Executive,,High,3.0,Cat_6,C
466519,Male,Yes,37,,Entertainment,0.0,Low,,Cat_3,B
460833,Male,Yes,30,Yes,Healthcare,0.0,Low,2.0,Cat_6,A
464425,Male,No,40,Yes,Artist,8.0,Low,1.0,Cat_6,B
462231,Male,No,28,Yes,Artist,4.0,Low,6.0,Cat_4,B
464688,Male,Yes,28,Yes,Doctor,0.0,Low,9.0,Cat_4,D
466141,Female,Yes,60,Yes,Homemaker,1.0,Low,4.0,Cat_6,C
464435,Male,Yes,48,Yes,Entertainment,1.0,Low,3.0,Cat_6,A
467824,Male,Yes,70,Yes,Lawyer,3.0,Low,1.0,Cat_6,D
459670,Female,Yes,39,Yes,Entertainment,7.0,Average,2.0,Cat_6,B
462515,Male,Yes,42,No,Doctor,5.0,Average,5.0,Cat_6,B
461604,Male,Yes,38,No,Entertainment,1.0,Average,2.0,Cat_6,B
462472,Male,No,35,Yes,Artist,0.0,Low,1.0,Cat_6,C
465149,Male,Yes,43,Yes,Entertainment,1.0,Average,3.0,Cat_6,B
459673,Female,Yes,83,Yes,Lawyer,1.0,Low,1.0,Cat_6,B
465507,Male,Yes,43,Yes,Artist,8.0,Low,1.0,Cat_6,B
467393,Female,Yes,46,Yes,Artist,0.0,Average,4.0,Cat_6,C
460713,Male,Yes,50,Yes,Doctor,0.0,Average,3.0,Cat_6,B
465366,Female,No,38,Yes,Artist,8.0,Low,1.0,Cat_6,B
465073,Male,Yes,69,No,Executive,1.0,High,2.0,Cat_6,C
464626,Female,Yes,38,Yes,Artist,1.0,Average,2.0,Cat_6,C
465450,Female,No,26,Yes,Healthcare,0.0,Low,3.0,Cat_6,D
461157,Male,No,37,No,Healthcare,0.0,Low,5.0,Cat_3,A
465032,Male,Yes,72,Yes,Executive,0.0,High,2.0,Cat_6,C
460965,Male,Yes,52,Yes,Artist,1.0,Average,4.0,Cat_6,B
466166,Male,Yes,85,Yes,Lawyer,1.0,High,2.0,Cat_4,A
460131,Female,No,29,Yes,Healthcare,6.0,Low,3.0,Cat_6,D
465577,Male,No,26,No,Healthcare,0.0,Low,4.0,Cat_3,C
463334,Female,No,33,Yes,Doctor,0.0,Low,6.0,Cat_4,C
462100,Female,No,40,Yes,Healthcare,0.0,Low,1.0,Cat_2,D
459125,Female,No,32,Yes,Artist,,Low,7.0,Cat_6,A
467734,Male,Yes,79,Yes,Lawyer,2.0,High,2.0,Cat_6,B
462865,Female,No,25,Yes,Healthcare,,Low,1.0,Cat_6,D
465932,Male,No,35,No,Artist,1.0,Low,1.0,Cat_7,A
460377,Female,Yes,68,Yes,Lawyer,0.0,Low,1.0,Cat_6,C
463138,Female,No,28,No,Homemaker,,Low,,Cat_3,D
461202,Male,No,33,Yes,Healthcare,,Low,4.0,Cat_6,C
466288,Male,Yes,36,Yes,Artist,7.0,Average,5.0,Cat_2,B
459161,Male,Yes,51,Yes,Executive,3.0,High,5.0,Cat_6,C
466780,Female,No,36,Yes,Artist,11.0,Low,,Cat_6,A
466959,Male,Yes,25,Yes,Artist,8.0,Low,4.0,Cat_6,D
463786,Female,Yes,37,Yes,Artist,,Average,2.0,Cat_6,C
459093,Female,Yes,39,Yes,Doctor,8.0,Average,2.0,,C
463747,Female,Yes,35,Yes,Artist,0.0,Average,2.0,Cat_6,C
460259,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_2,D
464494,Female,Yes,55,Yes,Artist,1.0,Average,4.0,Cat_3,C
466563,Female,No,20,No,Marketing,,Low,4.0,Cat_6,D
466722,Male,Yes,35,No,Executive,1.0,High,3.0,Cat_6,C
460561,Female,No,39,No,Engineer,6.0,Low,1.0,Cat_3,C
461522,Male,Yes,83,No,Executive,1.0,High,2.0,Cat_6,D
459039,Male,Yes,45,Yes,Artist,1.0,Average,2.0,Cat_6,C
459452,Male,Yes,40,Yes,Artist,9.0,Low,2.0,Cat_6,C
461713,Female,No,27,Yes,Artist,1.0,Low,5.0,Cat_6,C
461567,Male,Yes,51,No,Entertainment,7.0,Average,3.0,Cat_6,C
461495,Male,Yes,35,Yes,Artist,1.0,Average,3.0,Cat_6,B
461602,Female,No,26,Yes,Artist,0.0,Low,,Cat_6,A
461781,Male,Yes,57,Yes,Artist,0.0,Low,2.0,Cat_6,C
462126,Male,Yes,20,No,Healthcare,1.0,Average,4.0,Cat_7,D
461247,Female,No,49,Yes,Artist,4.0,Low,1.0,Cat_6,A
461620,Male,No,52,Yes,Entertainment,1.0,Low,2.0,Cat_6,B
463286,Male,Yes,35,Yes,Artist,1.0,Average,3.0,Cat_6,C
466553,Male,Yes,39,Yes,Healthcare,1.0,Low,3.0,Cat_6,D
466239,Male,Yes,69,Yes,Executive,0.0,Low,2.0,Cat_4,B
462393,Female,No,26,Yes,Entertainment,6.0,Low,2.0,Cat_6,D
465502,Male,Yes,36,Yes,Artist,8.0,Low,4.0,Cat_4,D
459337,Female,Yes,25,Yes,Engineer,6.0,Average,2.0,Cat_6,A
466934,Female,Yes,60,Yes,Artist,0.0,Low,1.0,Cat_6,B
467965,Female,No,37,Yes,Healthcare,1.0,Low,2.0,Cat_6,A
465840,Female,No,42,No,Artist,0.0,Low,1.0,Cat_5,D
465689,Male,No,22,No,Healthcare,9.0,Low,4.0,Cat_3,D
462982,Male,Yes,41,No,Doctor,2.0,Average,4.0,Cat_6,A
464262,Male,Yes,75,No,Executive,0.0,Low,1.0,Cat_6,D
463095,Female,Yes,37,Yes,Homemaker,,High,2.0,Cat_6,A
461687,Female,Yes,77,Yes,Artist,0.0,High,2.0,Cat_6,B
467124,Male,Yes,57,No,,1.0,Average,2.0,Cat_4,B
464499,Male,Yes,43,Yes,Executive,1.0,High,4.0,Cat_6,B
467778,Female,No,31,Yes,Healthcare,8.0,Low,4.0,Cat_6,C
466280,Male,No,33,No,Doctor,1.0,Low,2.0,Cat_3,B
463523,Male,Yes,60,Yes,Executive,1.0,High,4.0,Cat_6,B
462937,Female,Yes,61,Yes,Artist,1.0,Low,2.0,Cat_6,C
460649,Female,No,29,No,Homemaker,8.0,Low,1.0,Cat_4,D
460911,Male,No,25,Yes,Healthcare,1.0,Low,4.0,Cat_6,D
462269,Male,Yes,83,Yes,Artist,2.0,High,2.0,Cat_6,A
459279,Female,No,38,Yes,Artist,7.0,Low,1.0,Cat_6,C
461566,Male,No,28,Yes,Artist,0.0,Low,4.0,Cat_7,C
462324,Male,Yes,65,Yes,Entertainment,0.0,High,2.0,Cat_6,A
463253,Female,Yes,61,Yes,Doctor,0.0,Average,4.0,Cat_7,B
465528,Female,Yes,46,Yes,,0.0,Low,2.0,Cat_6,C
464667,Female,Yes,51,No,Engineer,4.0,Low,2.0,Cat_4,D
462606,Male,Yes,36,No,Executive,2.0,High,3.0,Cat_4,D
466961,Female,Yes,55,Yes,Artist,2.0,Average,2.0,Cat_6,C
463431,Male,Yes,43,Yes,Artist,,Average,4.0,Cat_4,B
459585,Female,Yes,46,Yes,Artist,0.0,Average,4.0,Cat_6,A
459304,Female,Yes,43,Yes,Artist,8.0,Average,2.0,Cat_6,B
462523,Male,Yes,57,No,Doctor,4.0,Low,3.0,Cat_4,B
464805,Male,Yes,35,No,Doctor,0.0,Low,1.0,Cat_4,A
465036,Male,Yes,65,Yes,Artist,0.0,Average,2.0,Cat_6,C
467953,Female,Yes,37,Yes,Artist,0.0,Low,3.0,Cat_6,A
464381,Male,Yes,35,Yes,Artist,4.0,Average,2.0,Cat_6,A
466115,Male,Yes,37,No,Executive,1.0,Low,2.0,Cat_6,A
467606,Male,Yes,38,Yes,Executive,0.0,Average,3.0,Cat_6,B
466340,Male,No,19,No,Healthcare,1.0,Low,3.0,Cat_4,D
461453,Male,Yes,41,Yes,Artist,8.0,Low,,Cat_6,D
460628,Male,Yes,27,Yes,Entertainment,,Low,,Cat_3,B
459916,Male,No,36,Yes,Artist,0.0,Low,1.0,Cat_3,B
462341,Male,Yes,61,Yes,Artist,2.0,Average,2.0,Cat_6,C
467613,Male,Yes,53,No,Artist,1.0,Average,6.0,Cat_6,A
462706,Male,Yes,45,Yes,Artist,0.0,Low,1.0,Cat_6,C
466095,Female,,27,Yes,Healthcare,1.0,Low,6.0,Cat_6,C
466393,Female,Yes,42,No,Entertainment,1.0,Low,6.0,Cat_3,B
466735,Male,No,18,No,Healthcare,0.0,Low,,Cat_6,D
461296,Female,Yes,83,Yes,Lawyer,0.0,High,2.0,Cat_6,C
463987,Female,No,36,Yes,Artist,0.0,Low,1.0,Cat_6,B
462094,Female,No,37,Yes,Healthcare,,Low,1.0,Cat_6,D
463073,Male,Yes,42,Yes,Artist,1.0,Average,3.0,Cat_6,C
466539,Female,Yes,80,No,Lawyer,1.0,High,2.0,Cat_6,C
463311,Female,No,18,No,Healthcare,0.0,Low,5.0,Cat_3,D
462355,Male,Yes,61,No,Entertainment,1.0,Low,,Cat_6,A
461960,Male,Yes,57,Yes,Entertainment,0.0,Low,2.0,Cat_6,A
461848,Male,No,36,No,Marketing,0.0,Low,2.0,Cat_6,D
461963,Female,No,43,Yes,Artist,8.0,Low,1.0,Cat_6,A
459268,Female,No,33,No,Homemaker,7.0,Low,,Cat_6,D
465477,Male,No,31,No,Healthcare,1.0,Low,3.0,Cat_2,B
460619,Male,No,52,Yes,Entertainment,,Low,,Cat_3,C
466472,Male,No,38,Yes,Doctor,4.0,Low,1.0,Cat_2,B
467727,Male,Yes,45,Yes,Artist,7.0,High,4.0,Cat_3,A
459341,Male,Yes,72,Yes,Lawyer,0.0,High,2.0,Cat_6,C
466486,Female,Yes,43,Yes,Doctor,9.0,Low,2.0,Cat_4,A
460284,Female,No,29,Yes,Entertainment,8.0,Low,2.0,Cat_6,A
463704,Male,No,45,Yes,Artist,1.0,Low,2.0,Cat_6,A
