id,customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,communication_type,day_of_month,month,last_contact_duration,num_contacts_in_campaign,days_since_prev_campaign_contact,num_contacts_prev_campaign,prev_campaign_outcome,term_deposit_subscribed
id_31490,59.0,management,married,tertiary,no,5952.0,no,no,cellular,3,feb,559.0,1.0,,0,unknown,0
id_38678,57.0,services,married,secondary,no,948.0,yes,yes,cellular,6,aug,112.0,3.0,,0,unknown,0
id_35527,34.0,management,married,tertiary,no,1477.0,yes,no,cellular,20,apr,9.0,6.0,322.0,4,other,0
id_10181,54.0,management,married,tertiary,no,0.0,no,yes,cellular,19,nov,289.0,3.0,,0,unknown,0
id_22214,40.0,services,married,secondary,no,1.0,no,no,unknown,5,jun,248.0,1.0,,0,unknown,0
id_16597,32.0,management,single,tertiary,no,348.0,yes,no,cellular,18,may,210.0,1.0,264.0,6,failure,0
id_10304,50.0,unemployed,married,secondary,no,1054.0,no,no,cellular,25,aug,269.0,4.0,,0,unknown,0
id_43722,35.0,management,married,tertiary,no,1815.0,no,no,cellular,21,nov,66.0,1.0,,0,unknown,0
id_268,32.0,admin.,single,secondary,no,1583.0,no,no,unknown,23,may,337.0,3.0,,0,unknown,0
id_21919,31.0,blue-collar,married,secondary,no,-80.0,yes,no,cellular,29,jan,356.0,2.0,,0,unknown,0
id_42313,38.0,technician,married,secondary,no,1453.0,no,no,cellular,30,apr,298.0,1.0,,0,unknown,1
id_22117,44.0,services,married,secondary,no,149.0,yes,no,telephone,14,may,342.0,5.0,372.0,1,other,0
id_27096,31.0,admin.,single,tertiary,no,239.0,yes,no,cellular,18,may,519.0,1.0,,0,unknown,1
id_1546,33.0,self-employed,single,tertiary,no,1817.0,no,no,telephone,10,aug,254.0,1.0,102.0,2,failure,1
id_28325,39.0,management,single,tertiary,no,513.0,yes,no,cellular,19,nov,499.0,2.0,,0,unknown,0
id_16423,36.0,self-employed,married,secondary,no,112.0,no,no,unknown,6,jun,341.0,1.0,,0,unknown,0
id_24055,40.0,services,married,secondary,no,734.0,yes,no,unknown,14,may,748.0,2.0,,0,unknown,0
id_4613,42.0,admin.,married,secondary,no,3125.0,yes,no,cellular,12,may,206.0,2.0,,0,unknown,0
id_9894,27.0,technician,single,tertiary,no,821.0,no,no,telephone,3,feb,386.0,3.0,,0,unknown,0
id_29220,39.0,blue-collar,married,primary,no,-440.0,yes,no,cellular,5,may,338.0,1.0,,0,unknown,0
id_5263,31.0,services,married,secondary,no,52.0,yes,no,telephone,21,jul,326.0,9.0,,0,unknown,0
id_23715,46.0,admin.,single,secondary,no,2520.0,no,no,unknown,19,jun,77.0,1.0,,0,unknown,0
id_23632,49.0,unemployed,divorced,tertiary,no,782.0,no,no,cellular,8,nov,161.0,1.0,871.0,2,failure,0
id_26978,35.0,blue-collar,divorced,secondary,no,-174.0,yes,no,unknown,9,may,165.0,1.0,,0,unknown,0
id_24497,23.0,admin.,single,secondary,no,116.0,yes,no,cellular,18,may,137.0,1.0,,0,unknown,0
id_5178,26.0,technician,single,secondary,no,2088.0,no,no,unknown,8,may,164.0,1.0,,0,unknown,0
id_27289,39.0,management,single,tertiary,no,124.0,no,yes,cellular,24,mar,81.0,1.0,49.0,3,other,0
id_15563,49.0,services,married,secondary,no,259.0,no,no,telephone,9,jul,169.0,2.0,,0,unknown,0
id_1147,49.0,entrepreneur,married,primary,no,4711.0,no,no,unknown,19,jun,259.0,1.0,,0,unknown,0
id_42507,38.0,blue-collar,married,primary,no,94.0,yes,yes,cellular,17,apr,153.0,3.0,,0,unknown,0
id_10298,32.0,blue-collar,married,primary,no,949.0,yes,no,cellular,13,may,193.0,1.0,,0,unknown,0
id_10668,57.0,blue-collar,married,secondary,no,5440.0,no,yes,cellular,5,aug,272.0,2.0,,0,unknown,0
id_2009,33.0,admin.,single,secondary,no,-269.0,no,yes,cellular,7,jul,96.0,1.0,,0,unknown,0
id_36357,40.0,management,married,unknown,no,1250.0,no,no,cellular,2,feb,342.0,1.0,,0,unknown,0
id_9647,51.0,unemployed,divorced,secondary,no,1662.0,no,no,cellular,15,sep,100.0,1.0,105.0,3,success,1
id_10043,43.0,housemaid,single,secondary,no,5288.0,no,no,unknown,6,jun,266.0,2.0,,0,unknown,0
id_24005,36.0,technician,married,secondary,no,301.0,no,no,cellular,29,aug,136.0,5.0,,0,unknown,0
id_26701,24.0,technician,single,tertiary,no,,no,no,cellular,25,nov,300.0,2.0,97.0,7,success,1
id_3714,34.0,technician,married,secondary,no,163.0,yes,yes,cellular,28,jul,66.0,3.0,,0,unknown,0
id_2499,57.0,management,divorced,tertiary,no,-236.0,no,yes,cellular,16,jul,81.0,2.0,,0,unknown,0
id_44492,52.0,housemaid,single,secondary,no,799.0,no,no,telephone,28,jan,64.0,1.0,,0,unknown,0
id_11079,30.0,housemaid,married,secondary,no,1290.0,yes,no,cellular,8,jul,406.0,2.0,,0,unknown,0
id_1702,30.0,services,married,secondary,no,519.0,yes,no,unknown,12,may,128.0,7.0,,0,unknown,0
id_35888,33.0,technician,single,tertiary,no,660.0,yes,no,cellular,4,feb,164.0,1.0,,0,unknown,0
id_7648,31.0,admin.,single,tertiary,no,269.0,no,no,cellular,2,feb,135.0,1.0,,0,unknown,0
id_6366,45.0,blue-collar,married,secondary,no,-185.0,yes,yes,cellular,14,may,0.0,10.0,,0,unknown,0
id_13594,39.0,blue-collar,married,secondary,no,3.0,yes,no,cellular,11,may,,1.0,,0,unknown,0
id_6503,59.0,admin.,married,secondary,no,366.0,no,no,telephone,16,nov,117.0,2.0,,0,unknown,0
id_12547,37.0,services,married,tertiary,no,1357.0,no,no,unknown,17,jun,570.0,2.0,,0,unknown,0
id_36197,59.0,technician,married,primary,no,3.0,no,,unknown,5,may,115.0,1.0,,0,unknown,0
id_28648,42.0,blue-collar,single,primary,no,785.0,yes,no,unknown,30,may,569.0,2.0,,0,unknown,0
id_6527,28.0,management,,tertiary,no,94.0,no,no,cellular,2,jun,119.0,1.0,92.0,5,success,0
id_20680,27.0,technician,married,secondary,no,639.0,yes,no,unknown,26,may,645.0,1.0,,0,unknown,0
id_20996,38.0,management,married,tertiary,no,-300.0,yes,no,cellular,14,may,100.0,3.0,,0,unknown,0
id_33009,44.0,admin.,married,secondary,no,71.0,no,no,cellular,5,feb,321.0,2.0,,0,unknown,0
id_8915,40.0,blue-collar,married,secondary,no,3549.0,yes,no,cellular,15,may,1.0,5.0,,0,unknown,0
id_37265,34.0,blue-collar,married,secondary,no,1053.0,no,no,unknown,18,nov,130.0,2.0,,0,unknown,0
id_21073,53.0,admin.,married,secondary,no,1643.0,yes,no,cellular,19,nov,189.0,3.0,,0,unknown,0
id_8245,47.0,admin.,married,secondary,no,943.0,no,no,cellular,5,feb,72.0,2.0,8.0,1,other,0
id_21529,32.0,unemployed,single,secondary,no,501.0,yes,no,unknown,2,jun,163.0,2.0,,0,unknown,0
id_4173,56.0,entrepreneur,married,secondary,no,2428.0,no,yes,unknown,20,may,460.0,7.0,,0,unknown,0
id_21685,40.0,management,married,secondary,no,3199.0,yes,yes,unknown,19,may,175.0,3.0,,0,unknown,0
id_31380,32.0,blue-collar,married,primary,no,2953.0,yes,no,telephone,6,may,105.0,2.0,,0,unknown,0
id_4401,36.0,technician,married,secondary,no,113.0,no,no,cellular,22,may,542.0,2.0,,0,unknown,1
id_42249,57.0,housemaid,married,tertiary,no,2321.0,no,no,cellular,17,apr,371.0,1.0,,0,unknown,1
id_37257,43.0,admin.,single,tertiary,no,3464.0,yes,no,unknown,23,may,359.0,9.0,,0,unknown,0
id_430,57.0,management,married,tertiary,no,758.0,no,no,cellular,14,aug,127.0,2.0,,0,unknown,0
id_33597,34.0,admin.,single,primary,no,-261.0,yes,no,unknown,28,may,182.0,2.0,,0,unknown,0
id_22967,43.0,technician,married,secondary,no,1.0,no,yes,cellular,19,aug,424.0,2.0,,0,unknown,0
id_222,28.0,management,single,tertiary,no,,no,no,cellular,7,sep,217.0,1.0,94.0,3,success,1
id_24601,42.0,blue-collar,married,secondary,no,-191.0,no,yes,cellular,29,jul,813.0,3.0,,0,unknown,1
id_9651,32.0,self-employed,single,tertiary,no,2591.0,no,no,unknown,27,may,659.0,7.0,,0,unknown,0
id_14498,52.0,management,married,primary,no,744.0,no,no,unknown,16,jun,213.0,1.0,,0,unknown,0
id_1417,,self-employed,single,tertiary,no,228.0,no,yes,cellular,8,jul,182.0,1.0,,0,unknown,0
id_24506,36.0,blue-collar,married,primary,no,,yes,no,cellular,19,nov,204.0,5.0,,0,unknown,0
id_8067,44.0,self-employed,married,tertiary,no,6378.0,no,no,cellular,27,aug,110.0,5.0,,0,unknown,0
id_14270,36.0,admin.,married,secondary,no,-317.0,no,no,cellular,30,apr,116.0,1.0,21.0,1,failure,0
id_13529,29.0,unknown,single,unknown,no,330.0,no,no,cellular,11,oct,460.0,1.0,231.0,1,success,1
id_37560,57.0,admin.,divorced,secondary,no,163.0,no,no,unknown,20,jun,76.0,4.0,,0,unknown,0
id_2630,45.0,blue-collar,married,primary,no,94.0,yes,no,unknown,6,may,235.0,1.0,,0,unknown,0
id_5015,34.0,admin.,single,secondary,no,-417.0,yes,no,unknown,23,may,162.0,1.0,,0,unknown,0
id_43331,49.0,management,married,tertiary,no,1652.0,yes,no,cellular,5,may,235.0,2.0,,0,unknown,0
id_26414,41.0,admin.,single,secondary,no,466.0,yes,no,unknown,20,jun,27.0,2.0,,0,unknown,0
id_31320,54.0,services,married,primary,no,3018.0,yes,yes,cellular,3,feb,153.0,1.0,,0,unknown,0
id_38784,37.0,management,married,tertiary,no,100.0,yes,yes,cellular,27,aug,175.0,9.0,,0,unknown,0
id_41617,55.0,retired,married,unknown,no,1.0,no,no,cellular,20,aug,47.0,5.0,,0,unknown,0
id_41592,33.0,technician,single,secondary,no,5040.0,no,no,cellular,20,nov,191.0,6.0,,0,unknown,0
id_12304,53.0,technician,single,tertiary,no,12538.0,no,no,cellular,18,nov,256.0,1.0,,0,unknown,0
id_18313,28.0,management,single,tertiary,no,1843.0,no,no,cellular,28,dec,1465.0,1.0,143.0,10,other,0
id_35405,37.0,unemployed,married,secondary,no,281.0,yes,no,unknown,26,may,245.0,2.0,,0,unknown,0
id_11717,27.0,self-employed,single,tertiary,no,655.0,no,yes,cellular,17,mar,149.0,2.0,,0,unknown,0
id_24599,53.0,unemployed,divorced,tertiary,no,1.0,no,no,unknown,19,jun,287.0,1.0,,0,unknown,0
id_38857,27.0,blue-collar,single,secondary,no,1704.0,no,no,cellular,17,dec,414.0,2.0,,0,unknown,1
id_20796,52.0,management,married,tertiary,no,774.0,yes,yes,cellular,21,jul,198.0,2.0,,0,unknown,0
id_18492,29.0,technician,married,secondary,no,1179.0,yes,no,cellular,17,apr,356.0,3.0,323.0,3,failure,0
id_25325,48.0,entrepreneur,married,secondary,no,22.0,no,no,unknown,17,jun,150.0,6.0,,0,unknown,0
id_9255,61.0,technician,married,secondary,no,1.0,yes,no,unknown,6,jun,290.0,3.0,,0,unknown,0
id_2226,82.0,unknown,divorced,unknown,no,4.0,no,no,telephone,9,sep,258.0,5.0,,0,unknown,0
id_29496,32.0,blue-collar,married,secondary,no,2135.0,yes,no,cellular,15,may,1451.0,1.0,,0,unknown,0
id_31916,52.0,housemaid,married,secondary,no,1.0,no,no,cellular,2,feb,287.0,1.0,206.0,2,failure,0
id_43942,36.0,management,single,tertiary,no,167.0,yes,yes,cellular,7,aug,256.0,3.0,,0,unknown,0
id_19691,44.0,blue-collar,married,unknown,no,33.0,no,yes,cellular,23,jul,492.0,2.0,,0,unknown,0
id_36953,40.0,management,divorced,tertiary,no,931.0,no,no,cellular,4,aug,78.0,1.0,,0,unknown,0
id_1034,31.0,admin.,married,tertiary,no,75.0,yes,yes,cellular,13,oct,60.0,1.0,,0,unknown,0
id_11221,50.0,entrepreneur,married,tertiary,no,760.0,no,no,cellular,21,nov,143.0,4.0,,0,unknown,0
id_41481,32.0,admin.,single,tertiary,no,4132.0,no,no,cellular,2,mar,98.0,1.0,182.0,1,failure,0
id_10657,42.0,blue-collar,married,secondary,no,1439.0,yes,no,cellular,14,may,95.0,1.0,,0,unknown,0
id_2989,56.0,retired,divorced,tertiary,no,295.0,yes,no,cellular,29,jan,77.0,1.0,,0,unknown,0
id_14797,39.0,blue-collar,married,secondary,no,52.0,yes,no,telephone,20,apr,379.0,1.0,,0,unknown,0
id_22271,35.0,admin.,divorced,secondary,no,486.0,yes,no,cellular,2,feb,249.0,1.0,,0,unknown,0
id_42332,50.0,management,divorced,tertiary,no,152.0,no,no,cellular,12,aug,135.0,2.0,,0,unknown,0
id_31773,35.0,management,divorced,tertiary,no,783.0,yes,no,unknown,7,may,281.0,3.0,,0,unknown,0
id_32219,35.0,blue-collar,married,unknown,no,25.0,yes,no,cellular,14,may,540.0,1.0,,0,unknown,0
id_37580,31.0,blue-collar,married,secondary,no,280.0,no,yes,unknown,6,may,218.0,,,0,unknown,0
id_2438,38.0,blue-collar,married,primary,no,69.0,no,no,unknown,8,may,804.0,1.0,,0,unknown,1
id_29300,37.0,self-employed,married,primary,no,2072.0,yes,no,cellular,13,may,382.0,1.0,173.0,24,other,0
id_44378,42.0,unemployed,single,primary,no,2246.0,yes,no,cellular,9,feb,246.0,5.0,,0,unknown,0
id_8604,59.0,management,divorced,tertiary,no,110.0,no,no,cellular,12,aug,250.0,4.0,,0,unknown,0
id_15963,40.0,admin.,married,secondary,no,752.0,yes,no,cellular,25,may,519.0,1.0,97.0,1,success,0
id_8474,27.0,admin.,single,secondary,no,770.0,no,no,cellular,29,jan,596.0,2.0,,0,unknown,0
id_20751,40.0,management,married,tertiary,no,1144.0,yes,no,cellular,5,feb,146.0,1.0,8.0,2,other,0
id_5096,48.0,admin.,married,primary,no,29.0,yes,no,cellular,6,may,56.0,1.0,356.0,1,failure,0
id_20087,46.0,admin.,single,secondary,no,6.0,yes,no,cellular,20,nov,546.0,1.0,,0,unknown,0
id_22646,33.0,blue-collar,married,secondary,no,-214.0,yes,no,cellular,29,jan,126.0,2.0,184.0,5,failure,0
id_15445,35.0,management,married,tertiary,no,266.0,yes,no,cellular,13,nov,199.0,2.0,91.0,2,success,1
id_30900,28.0,student,single,unknown,no,143.0,no,no,cellular,5,feb,97.0,3.0,175.0,1,failure,0
id_34218,31.0,technician,divorced,secondary,no,853.0,yes,no,cellular,15,may,139.0,3.0,,0,unknown,0
id_5756,29.0,management,married,tertiary,no,3334.0,no,no,cellular,7,aug,107.0,6.0,,0,unknown,0
id_39691,28.0,blue-collar,married,primary,no,-234.0,yes,no,cellular,22,jul,179.0,1.0,,0,unknown,0
id_28994,35.0,management,married,tertiary,no,0.0,no,no,cellular,21,aug,98.0,2.0,,0,unknown,0
id_39641,46.0,services,married,secondary,no,2847.0,yes,no,cellular,6,aug,124.0,3.0,,0,unknown,0
id_15820,32.0,unemployed,married,secondary,no,2397.0,yes,yes,cellular,5,feb,448.0,3.0,,0,unknown,0
id_37389,54.0,technician,married,secondary,no,-5.0,no,no,cellular,18,aug,413.0,4.0,,0,unknown,0
id_2242,38.0,services,married,secondary,no,2.0,yes,no,cellular,6,may,225.0,3.0,280.0,3,failure,0
id_1002,37.0,services,married,secondary,no,400.0,yes,no,unknown,21,may,35.0,2.0,,0,unknown,0
id_25789,32.0,management,single,tertiary,no,1.0,no,no,cellular,26,may,108.0,1.0,,0,unknown,0
id_7223,54.0,blue-collar,single,primary,no,-117.0,yes,no,cellular,13,may,246.0,1.0,,0,unknown,0
id_21541,32.0,technician,single,secondary,no,197.0,yes,yes,cellular,15,may,1030.0,1.0,,0,unknown,1
id_24760,26.0,services,single,secondary,no,154.0,no,no,cellular,13,apr,61.0,3.0,,0,unknown,0
id_20765,37.0,blue-collar,married,secondary,no,1795.0,yes,yes,cellular,17,nov,154.0,1.0,181.0,2,failure,0
id_23988,36.0,housemaid,married,primary,no,192.0,no,no,cellular,30,apr,557.0,1.0,,0,unknown,1
id_32150,34.0,services,divorced,secondary,no,1194.0,yes,no,cellular,30,jan,153.0,1.0,,0,unknown,0
id_1155,37.0,unemployed,married,secondary,no,,yes,no,unknown,20,may,349.0,1.0,,0,unknown,0
id_25489,51.0,management,married,tertiary,no,5798.0,yes,no,cellular,17,apr,66.0,1.0,,0,unknown,0
id_16432,26.0,blue-collar,single,secondary,no,2699.0,no,no,cellular,3,feb,347.0,4.0,,0,unknown,0
id_7440,37.0,management,married,tertiary,no,3172.0,no,no,cellular,22,aug,28.0,30.0,,0,unknown,0
id_2076,51.0,management,married,tertiary,no,8205.0,yes,no,telephone,25,oct,311.0,3.0,508.0,1,other,0
id_35414,49.0,blue-collar,divorced,primary,no,-3.0,yes,no,cellular,29,jul,465.0,2.0,,0,unknown,0
id_4755,47.0,blue-collar,married,secondary,no,3696.0,yes,no,cellular,19,nov,637.0,3.0,170.0,2,failure,0
id_37680,44.0,services,married,tertiary,no,519.0,yes,no,cellular,17,apr,177.0,1.0,,0,unknown,0
id_25563,38.0,technician,single,secondary,no,122.0,yes,no,unknown,2,jun,153.0,1.0,,0,unknown,0
id_5241,26.0,admin.,single,secondary,no,851.0,no,no,cellular,20,jul,175.0,5.0,95.0,1,other,0
id_11070,74.0,retired,married,secondary,no,3771.0,no,no,telephone,16,apr,159.0,1.0,,0,unknown,0
id_5781,29.0,management,married,tertiary,no,29229.0,no,no,cellular,25,aug,34.0,9.0,,0,unknown,0
id_17535,39.0,technician,married,tertiary,no,-766.0,yes,yes,unknown,23,may,139.0,1.0,,0,unknown,0
id_33121,58.0,services,divorced,secondary,no,-756.0,yes,no,unknown,28,may,118.0,1.0,,0,unknown,0
id_25593,32.0,technician,single,tertiary,no,454.0,no,no,cellular,4,feb,83.0,3.0,,0,unknown,0
id_21520,,admin.,single,tertiary,no,3672.0,yes,no,cellular,15,may,164.0,2.0,351.0,5,failure,0
id_37500,54.0,retired,married,primary,no,5803.0,no,no,unknown,17,jun,102.0,1.0,,0,unknown,0
id_40766,51.0,services,married,secondary,no,1.0,no,no,cellular,21,aug,197.0,4.0,,0,unknown,0
id_18675,23.0,services,single,unknown,no,-497.0,yes,yes,unknown,18,jun,160.0,3.0,,0,unknown,0
id_36583,,services,married,primary,no,2467.0,no,yes,unknown,19,jun,198.0,2.0,,0,unknown,0
id_3000,46.0,admin.,married,secondary,no,383.0,yes,no,unknown,14,may,334.0,1.0,,0,unknown,0
id_24512,49.0,management,married,secondary,no,-4.0,yes,yes,cellular,7,may,39.0,1.0,,0,unknown,0
id_36847,36.0,unemployed,divorced,secondary,no,-5.0,yes,no,unknown,30,may,272.0,4.0,,0,unknown,0
id_14461,25.0,student,single,secondary,no,120.0,no,no,cellular,3,feb,228.0,3.0,,0,unknown,0
id_38093,53.0,retired,married,secondary,no,-2.0,no,no,cellular,4,aug,1111.0,1.0,,0,unknown,1
id_16080,50.0,admin.,married,tertiary,no,3.0,yes,yes,cellular,8,mar,115.0,2.0,,0,unknown,1
id_41829,25.0,admin.,single,secondary,no,1392.0,yes,no,unknown,27,may,301.0,1.0,,0,unknown,0
id_36648,60.0,retired,married,unknown,no,4.0,no,no,cellular,25,aug,224.0,4.0,,0,unknown,0
id_18041,37.0,admin.,married,secondary,no,67.0,yes,yes,unknown,6,may,216.0,2.0,,0,unknown,0
id_18903,54.0,retired,married,tertiary,no,360.0,yes,no,cellular,30,apr,893.0,1.0,,0,unknown,0
id_16944,45.0,management,married,tertiary,no,503.0,yes,yes,cellular,5,feb,51.0,1.0,,0,unknown,0
id_16058,33.0,management,married,tertiary,no,4948.0,no,no,cellular,11,aug,460.0,1.0,,0,unknown,0
id_40709,44.0,blue-collar,married,primary,no,7980.0,no,no,cellular,8,aug,249.0,5.0,,0,unknown,0
id_42832,35.0,management,married,secondary,no,335.0,no,no,cellular,26,aug,98.0,4.0,,0,unknown,0
id_35803,41.0,self-employed,married,tertiary,no,1122.0,yes,no,unknown,16,may,18.0,4.0,,0,unknown,0
id_38216,45.0,housemaid,divorced,secondary,no,-617.0,no,yes,cellular,14,jul,567.0,3.0,,0,unknown,0
id_36864,58.0,retired,married,primary,no,1518.0,yes,no,cellular,15,apr,236.0,2.0,,0,unknown,0
id_13405,57.0,housemaid,married,primary,no,48.0,no,no,cellular,18,aug,82.0,3.0,,0,unknown,0
id_8743,50.0,services,divorced,secondary,no,3245.0,no,no,unknown,16,jun,47.0,3.0,,0,unknown,0
id_41140,29.0,blue-collar,married,primary,no,1013.0,yes,no,unknown,27,may,44.0,1.0,,0,unknown,0
id_34929,46.0,admin.,divorced,tertiary,no,2.0,yes,no,cellular,7,jul,87.0,3.0,,0,unknown,0
id_5702,35.0,unemployed,married,secondary,no,2223.0,no,no,unknown,19,jun,452.0,2.0,,0,unknown,0
id_24361,57.0,retired,married,secondary,no,2293.0,no,yes,cellular,19,nov,198.0,1.0,128.0,3,failure,0
id_41059,29.0,self-employed,single,tertiary,no,52.0,no,no,cellular,21,nov,156.0,1.0,,0,unknown,0
id_11884,38.0,management,single,tertiary,no,0.0,yes,no,unknown,29,may,204.0,6.0,,0,unknown,0
id_34791,35.0,admin.,married,secondary,no,-114.0,no,no,cellular,29,jul,410.0,4.0,,0,unknown,0
id_10341,27.0,technician,single,secondary,no,2782.0,no,no,cellular,14,aug,214.0,2.0,,0,unknown,0
id_7357,34.0,technician,married,secondary,no,789.0,yes,no,unknown,21,may,786.0,2.0,,0,unknown,1
id_43741,34.0,services,single,secondary,no,512.0,yes,yes,unknown,23,may,480.0,1.0,,0,unknown,0
id_28673,31.0,management,married,tertiary,no,1657.0,yes,no,cellular,11,jul,1373.0,2.0,,0,unknown,0
id_26907,30.0,management,married,tertiary,no,141.0,yes,no,cellular,4,feb,556.0,2.0,238.0,7,other,1
id_31134,48.0,management,married,tertiary,no,5111.0,yes,no,cellular,5,apr,869.0,2.0,108.0,3,success,0
id_34265,41.0,admin.,divorced,secondary,no,401.0,yes,yes,cellular,18,nov,147.0,3.0,96.0,2,failure,0
id_4158,41.0,technician,married,secondary,no,373.0,yes,no,unknown,30,may,199.0,2.0,,0,unknown,0
id_30601,37.0,admin.,married,secondary,no,643.0,yes,no,unknown,6,may,195.0,1.0,,0,unknown,0
id_4259,29.0,student,single,tertiary,no,1092.0,no,no,cellular,28,jan,67.0,2.0,,0,unknown,0
id_1741,28.0,services,single,secondary,no,11389.0,yes,no,cellular,20,nov,353.0,1.0,,0,unknown,0
id_9775,50.0,technician,divorced,tertiary,yes,-1012.0,no,yes,cellular,7,jul,167.0,1.0,,0,unknown,0
id_26674,40.0,blue-collar,married,unknown,no,871.0,no,no,unknown,14,may,55.0,1.0,,0,unknown,0
id_8731,34.0,self-employed,married,tertiary,no,2423.0,no,no,telephone,11,aug,88.0,3.0,70.0,3,failure,0
id_32111,28.0,self-employed,married,tertiary,no,108.0,yes,yes,cellular,5,may,134.0,1.0,,0,unknown,0
id_22163,36.0,services,married,tertiary,no,2164.0,yes,yes,unknown,12,may,105.0,2.0,,0,unknown,0
id_43147,55.0,services,married,secondary,no,193.0,no,no,cellular,8,aug,585.0,4.0,,0,unknown,0
id_35059,45.0,management,married,tertiary,no,862.0,no,no,cellular,29,jan,146.0,2.0,,0,unknown,0
id_4589,25.0,blue-collar,married,secondary,no,63.0,yes,yes,unknown,23,may,278.0,2.0,,0,unknown,0
id_82,37.0,management,married,tertiary,no,139.0,yes,no,unknown,6,may,148.0,2.0,,0,unknown,0
id_45201,38.0,management,single,tertiary,no,253.0,yes,no,unknown,3,jun,159.0,6.0,,0,unknown,0
id_40716,56.0,blue-collar,married,primary,no,620.0,no,no,cellular,4,feb,269.0,3.0,215.0,2,other,0
id_14335,26.0,services,single,secondary,no,-248.0,no,no,cellular,25,jul,85.0,1.0,,0,unknown,0
id_20763,49.0,management,married,tertiary,no,453.0,yes,no,cellular,14,may,449.0,3.0,,0,unknown,0
id_30825,45.0,unemployed,married,secondary,no,288.0,yes,no,unknown,5,may,259.0,1.0,,0,unknown,0
id_44085,44.0,technician,single,secondary,no,627.0,no,no,telephone,22,jul,182.0,2.0,413.0,3,failure,0
id_16576,58.0,blue-collar,married,primary,no,3204.0,no,no,cellular,18,aug,146.0,3.0,,0,unknown,0
id_43837,51.0,entrepreneur,married,secondary,no,55.0,yes,no,unknown,15,may,41.0,3.0,,0,unknown,0
id_25830,,housemaid,married,primary,no,-371.0,yes,yes,telephone,7,jul,368.0,2.0,,0,unknown,0
id_33373,18.0,student,single,unknown,no,346.0,no,no,cellular,5,may,423.0,4.0,,0,unknown,1
id_12604,35.0,management,married,tertiary,no,626.0,no,no,cellular,2,sep,371.0,1.0,388.0,3,other,1
id_34467,42.0,services,married,secondary,no,-2.0,yes,yes,cellular,2,feb,226.0,2.0,,0,unknown,0
id_3550,45.0,blue-collar,married,secondary,yes,106.0,yes,no,cellular,20,apr,580.0,1.0,,0,unknown,1
id_32414,52.0,admin.,divorced,secondary,no,2720.0,no,no,unknown,9,jun,561.0,2.0,,0,unknown,0
id_44728,54.0,services,married,secondary,no,1463.0,no,no,cellular,25,aug,278.0,6.0,,0,unknown,0
