Title,Author,Edition,type,Date,Reviews,Ratings,BookCategory,Synopsis_Polarity_score,Synopsis_subjectivity_score,Price
5583,4240,13,20,2/10/2017,4.1,10,10,0.099848485,0.490357143,118
12,576,13,20,11/4/2014,4,3,6,0.071428571,0.5,1199
4128,3295,13,20,7/30/2010,4,2,7,0.240959596,0.431161616,120
4347,2450,12,20,10/1/1961,4.4,13,7,0.145730028,0.344352617,304
4357,2075,13,20,6/1/1976,4,2,6,0.311278195,0.518859649,349.9
3368,4147,13,20,8/18/2015,4.1,1563,6,0.122619048,0.533549784,181
5865,1896,13,20,10/25/2017,3.7,95,5,0.199090909,0.608636364,202
32,843,13,11,1/4/2018,5,1,7,0.189700577,0.358459596,356
2660,4268,13,20,3/30/2000,4.3,18,9,0.147066667,0.4496,239
1018,1973,13,20,10/20/1994,3.9,120,0,0.138480392,0.447303922,319
2342,74,8,20,12/12/2017,4.6,20,2,0.350961538,0.7,621
1304,1258,13,20,7/5/1905,4,16,4,0.222424242,0.506969697,1020
5707,228,13,20,4/21/2017,4.9,11,0,0.091785038,0.507575758,111
6702,2143,13,20,7/3/2017,4.2,69,6,0.197902098,0.56993007,337
5785,1531,13,20,9/27/2011,3.4,3,6,0.398313492,0.575198413,263
4090,3398,13,20,3/1/2005,5,3,8,0.189475309,0.526265432,199
3819,161,13,11,1/20/2015,4,1,0,-0.4,0.6,479
5073,4272,13,20,11/13/2012,4.7,122,3,0.312396694,0.537534435,4175
2677,1537,13,20,7/1/2017,4.8,17,4,0.3,0.45,474.5
6565,2919,13,20,3/3/2011,4.4,11,6,0.62,0.555,248
4485,1449,13,20,2/12/2018,3.2,74,2,0.008307453,0.46873706,166
2003,1375,13,20,6/15/2016,4.4,37,3,0.156666667,0.373333333,210
19,2323,13,20,8/7/2013,5,1,10,0.070402893,0.555076741,338
1003,3822,8,20,1/31/2017,4.2,26,9,0.276842752,0.631552007,719
1654,385,8,20,10/17/2016,4.3,42,2,0.18030303,0.606818182,359
2127,1469,13,20,3/26/2013,4.5,2,10,0.279008838,0.565958694,445
3437,1830,13,20,4/25/2012,4.6,19,10,0.272222222,0.594444444,245
943,217,13,20,4/19/2018,4.5,61,9,0.295479798,0.524747475,378
1464,905,8,20,12/26/2017,4.9,13,6,0.159270335,0.590789474,533
4715,2747,13,20,12/1/2010,3.2,2,1,0.545,0.67,199
4229,1474,13,20,10/4/2016,5,1,10,0.356647116,0.522336266,385
5250,3356,13,20,5/24/2012,4.4,3,0,-0.0375,0.420833333,130
1998,1375,13,20,12/20/2016,4.5,36,3,-0.031298701,0.735194805,236
940,2179,13,11,6/6/2019,4.7,5,0,0.1875,0.4275,224
6180,310,13,11,5/24/2018,4.1,15,5,0.211746497,0.623712936,237
1273,2866,12,20,8/1/1996,1.5,2,9,0.094742883,0.465725436,267.54
4196,1210,13,20,2/3/2011,5,1,0,0.16015625,0.294270833,50
1068,3546,13,20,7/1/1905,4.5,22,4,0.098371212,0.449015152,445
756,2288,13,20,5/7/2015,4.2,41,5,0.27479828,0.685767196,311
5554,1907,13,20,10/4/2016,4.4,54,6,0.150831848,0.541770648,611
4958,1340,13,20,11/10/2016,5,1,0,0.072916667,0.413541667,583.1
2245,843,13,20,5/19/2014,3.6,2,4,0.220568182,0.502310606,1261
3989,2493,13,20,1/4/2016,5,1,10,0.108268943,0.485396825,1699
5919,1143,13,20,2/25/2016,4.6,2,5,-0.030769231,0.580769231,479
6769,1330,13,20,11/11/2014,4.8,136,6,0.304570707,0.623449525,443
6434,990,13,20,3/2/2006,4.7,4,10,0.169786096,0.462102114,454
315,4293,13,20,3/10/1989,3,3,6,0.190178571,0.475,1251
4410,186,8,4,11/7/2013,4.4,121,0,0.158918919,0.526216216,1849
5747,892,13,20,10/1/2001,3.9,3,7,0.064701965,0.432126207,242
4323,3953,13,20,11/29/2005,4.4,79,1,0.331122449,0.470408163,559
4475,3779,13,20,5/5/2008,4.4,10,2,0.083528837,0.453115836,497.56
6572,1336,13,20,5/20/2019,3.6,15,5,-0.039992184,0.360464767,278
5161,2352,13,20,1/27/2017,2.5,2,9,-0.138831019,0.54537037,113
3633,1217,13,20,2/14/2013,3.6,5,9,0.253463203,0.589718615,159
1427,843,8,20,9/1/2015,4.5,25,4,0.416666667,0.683333333,936
2972,2514,13,11,2/22/2018,4,1,8,0.236837121,0.542234848,45
49,4353,8,20,8/30/2018,4.1,163,2,0.152797203,0.477913753,466
4373,2549,13,19,8/4/2006,3.9,10,0,0.213492063,0.58968254,242
255,3417,13,20,2/27/2001,5,3,0,0.359435262,0.573898072,149
2428,789,13,20,5/16/2017,4.2,24,0,0.093068182,0.531477273,335
6488,2732,13,20,7/12/1996,5,1,10,0.134469697,0.606666667,233
6549,2736,13,20,10/31/2014,4.6,3,4,0.166666667,0.561666667,269
4158,3312,8,11,11/23/2018,5,1,4,0.029234654,0.474270174,4500
4505,2040,13,20,1/1/2008,3.8,11,4,0,0,345
1519,2498,13,20,9/29/2006,4,1,1,0.265151515,0.535281385,425
1023,462,13,20,9/1/2003,5,2,6,-0.018518519,0.611111111,463
68,2161,13,20,5/15/2017,3.7,57,6,0.355193237,0.763647343,155
1899,330,8,20,7/31/2017,3.5,8,8,0.090714286,0.287142857,539
6484,3970,13,20,9/19/2008,4.6,7,3,0.271611111,0.392222222,1038
3503,4056,13,11,5/31/2018,3.8,4,4,0.13436853,0.461801242,1169
2109,1440,8,20,8/29/2017,3.9,11,6,0.321580351,0.56388185,1000
1617,2038,13,20,1/1/2011,4,8,10,0.115151515,0.450649351,349
2332,1737,8,20,6/28/2016,4,1,6,0.379699675,0.606578283,224
5166,2242,12,20,9/30/2016,4,16,9,0.092752525,0.366212121,199
5473,2912,13,20,5/5/2011,4.3,33,2,0.236799543,0.534535835,255
951,526,13,20,11/7/1991,4,1,1,0.29,0.68,470
150,887,13,20,10/22/2009,5,7,9,-0.072727273,0.470909091,282
549,122,13,20,4/21/2005,3.7,18,3,0.0875,0.733333333,414
6712,583,13,20,2/16/2016,5,1,6,-0.003030303,0.568560606,990
498,2707,13,20,6/30/1905,5,1,1,0.115451389,0.3375,746
1570,538,8,20,10/3/2013,5,2,6,0.133388219,0.536923315,748
3999,1704,13,20,9/12/2013,4,4,5,-0.156862745,0.36372549,110
914,3104,13,20,10/5/2016,3.6,5,7,0.125347222,0.343005952,213
542,1402,13,11,11/1/2018,5,2,5,0.468181818,0.777272727,262
5456,1468,13,20,11/10/2002,4.2,5,5,0.147008547,0.65954416,99
4132,2757,8,20,3/29/2018,4.7,68,0,0.0587236,0.404499541,387
1875,581,13,20,10/10/2017,5,1,3,0.154807692,0.438461538,737
452,2438,13,20,5/3/2012,4.4,5,3,0.280606061,0.534242424,308
6438,2919,13,20,5/1/2008,4.3,8,6,0.101428571,0.53452381,237
2938,2703,13,11,8/31/2017,4.2,4,4,0.288813131,0.442445887,1679
3758,2785,13,20,9/15/2017,4.6,14,7,0,0,523
6628,1363,12,20,9/2/2004,4.5,9,7,0.316666667,0.566666667,188
4480,3833,13,20,5/31/2018,3.6,10,5,0.006136364,0.525454545,318
5103,3032,13,11,5/3/2018,4.5,2,0,0.182424242,0.676969697,728
1940,2418,13,20,8/4/2014,4.1,44,7,0.094646465,0.467525253,1128.8
5390,4186,13,20,10/10/2007,5,2,6,0.099191919,0.363510101,905
3562,2774,13,17,1/21/2010,3.5,7,8,0.427548209,0.638292011,646.52
1933,659,13,20,6/1/2019,4.5,2,5,0.072351421,0.464857881,311
3720,856,13,20,11/15/2018,4.1,1259,5,0.133739177,0.578138528,201
3180,843,13,20,3/2/2015,4.7,3,3,0.423717949,0.674358974,276
569,1768,13,20,10/11/2016,4.4,57,6,0.344848485,0.59986532,448
4688,3990,8,20,3/23/2018,4.8,10,2,0.289955357,0.419494048,348
2506,3872,8,20,4/12/2011,4,3,4,0.285026042,0.582552083,608
4728,1067,13,20,2/12/2009,4.5,28,2,0.327159091,0.588560606,559
3475,2534,13,4,7/9/2003,4.8,15,3,0.214583333,0.602083333,515
5840,873,13,20,7/15/2016,4,1,9,-0.044903274,0.554910714,110
3512,2801,13,20,10/8/2015,4.8,21,3,0.258333333,0.691666667,624
2191,1649,8,20,10/4/2016,4.6,76,1,0.388429752,0.728099174,1030
5308,3736,13,20,10/18/2017,4.6,221,2,0.103125,0.4171875,339
2439,2649,13,11,2/28/2019,4.4,8,2,0.159501263,0.441161616,373.24
4507,3405,13,20,4/1/2009,4.5,15,4,0.0625,0.353525641,655
4183,2919,13,20,8/7/2008,5,5,6,0.152910053,0.572619048,274
1589,1261,8,20,5/30/2017,4.6,6,9,0.280157343,0.508041958,912
4259,3706,13,20,2/15/2006,3.4,20,4,0.151785714,0.533333333,270
5861,3845,13,20,5/15/2008,3,1,5,-0.042857143,0.425,379
5989,1002,8,20,3/15/2019,5,3,2,0.152083333,0.430654762,394
4154,1101,13,20,7/9/1905,3.8,16,1,0.525,0.616666667,152
274,2326,13,20,2/6/2013,4,49,2,0.201041667,0.40625,120
1494,101,13,20,9/3/2013,5,2,3,0.208134921,0.476455026,747
6695,1868,13,11,12/5/2018,4,5,0,0.368383838,0.666464646,479
4240,3531,13,20,4/9/2013,4.5,10,10,0.081461039,0.307824675,428
6536,563,13,20,2/28/2019,5,1,8,0.219090909,0.493636364,479
185,3751,12,11,7/24/2018,3,1,5,0.347135218,0.515100586,374
5090,2646,8,20,4/3/2003,5,5,2,0.422222222,0.616666667,824
5845,4066,13,20,6/12/2003,4.5,2,10,0.299479167,0.589583333,724
354,2713,13,20,11/1/1994,5,1,1,0,0.1375,490
4143,4237,13,20,9/25/2018,3.2,9,5,0.074010943,0.50719697,474
3555,2494,13,20,10/14/2000,3.7,20,2,0.07477904,0.456092172,203
825,1904,13,20,2/16/2009,4,1,10,0.010103265,0.338740079,1389
3317,3205,8,20,12/10/2018,4.3,12,8,0.166287879,0.388015152,456
1937,3213,13,20,7/6/1905,3.5,7,4,0.08812381,0.437050794,518
6185,2919,13,20,10/2/2008,5,2,6,0.302477679,0.530089286,524
3095,675,13,20,11/16/2016,4.3,27,9,0.207407407,0.474884259,207
6315,2332,12,20,9/1/1984,4.7,4,0,0.076790634,0.685261708,359
2825,2431,13,20,9/1/2013,4.2,3,2,-0.144444444,0.338888889,48
928,3609,13,20,6/16/2019,4,2,4,0.033333333,0.575,297
4256,1869,13,20,11/29/2018,4.1,9,10,0.1,0.74,299
5194,4016,12,20,8/22/2017,4.8,7,9,0.292604618,0.50452484,529
6401,3611,13,20,9/17/2013,5,1,6,0.123148148,0.346296296,664
4339,4231,13,20,6/15/2016,3.9,200,5,0.011458333,0.5875,158
878,621,13,20,1/1/1987,3.9,2,7,0.195887446,0.555753968,100
3064,2228,13,20,9/17/2013,4.4,42,9,0.064583333,0.453231293,437
5377,375,13,20,7/27/2016,2.5,97,8,-0.057906336,0.446473829,263
2092,3394,13,20,12/17/2008,4.5,2,2,0.288742424,0.48669697,454
5310,3356,13,20,7/3/2008,4.4,8,5,0.251893939,0.409090909,256
1552,802,13,20,1/14/2016,4.5,2,7,0.191666667,0.411741644,989
6671,3392,13,20,9/2/2004,3.8,15,6,0.159090909,0.650135281,449
1741,2092,8,20,10/18/2018,4,2,0,0.642523057,0.778623188,227
2468,1193,13,11,2/8/2018,4,1,5,-0.140625,0.54375,248
1636,3152,13,20,1/1/2018,3.1,2,7,0.1921875,0.475446429,170
4646,4326,13,20,5/28/1905,4.8,13,2,0.2125,0.35,70
606,2901,13,20,6/9/2001,4.6,35,2,0.1515625,0.465029762,440
4863,341,13,20,5/13/2019,4.1,9,7,0.114102564,0.498717949,183
4573,3563,13,11,11/22/2017,4,5,7,0.264027778,0.480505952,1499
2018,98,13,20,10/27/2014,3,3,4,0.107509158,0.46025641,375
4763,3890,13,20,6/1/2012,3.9,215,9,0.173763955,0.434110845,131
6009,1896,13,20,2/4/1999,3.8,9,5,-0.1,0.525,215
1851,1227,13,20,8/18/1994,4.2,26,0,0.268541667,0.478333333,295
1310,3327,13,20,7/23/2018,5,4,9,0.282505176,0.532280883,166
3385,79,13,20,10/5/2017,4.3,21,5,-0.153125,0.632291667,238
3551,687,13,20,4/25/2019,4.5,2,10,0.011538462,0.454487179,247
1662,1522,13,20,5/18/2001,4.3,37,7,0.052380952,0.425340136,102
6743,1674,8,20,11/16/2016,4.1,15,6,0.148737374,0.567909868,380
2123,1508,13,20,5/20/2018,4.7,7,4,0.162103175,0.646130952,366
3388,79,13,20,10/5/2017,4.1,10,5,0.146031746,0.441865079,179
5289,2178,13,20,2/22/2017,4.2,17,4,0.127859848,0.29487013,470
4218,2340,13,11,10/4/2018,5,3,2,0.135576923,0.317948718,311
3918,79,13,20,10/5/2017,4.4,21,5,0.231818182,0.64469697,179
5117,2604,13,20,10/6/2016,4.2,15,0,0.100198413,0.397420635,349
5246,3814,13,20,2/28/2019,3.9,12,5,0.150462963,0.545833333,336
4097,1485,13,20,1/1/2012,3.9,53,7,0.177215233,0.435335498,90
343,1704,13,20,9/30/2010,4,1,5,-0.037719298,0.372807018,130
4615,2336,13,20,4/7/2011,4,6,5,0.130397727,0.614867424,373
2062,2801,12,20,11/28/2006,4.3,46,6,0.231894841,0.591865079,563
4682,3272,13,20,4/29/2014,3.8,5,3,0.025597698,0.477489177,649
3019,1591,13,20,10/4/2012,4,3,5,-0.170959596,0.583838384,399
5765,1697,13,20,11/3/2009,5,2,3,0.21729798,0.528030303,1000
78,2254,13,20,9/2/2010,4.2,34,5,0.099025974,0.557142857,213
141,2385,13,11,10/14/2017,4.3,30,5,0.154761905,0.42202381,199
4739,1493,13,20,5/28/2009,4.2,18,5,-0.023214286,0.346428571,450
3910,3526,13,20,7/4/1905,4.3,38,2,0.285555556,0.588461538,154
5181,375,13,20,4/22/2019,3.9,12,2,0.208602151,0.506182796,205
1655,3091,13,20,8/15/2018,4.5,2,8,0.070238095,0.347619048,282
4170,1084,13,20,11/5/2015,3,1,0,0.210275482,0.50707989,599
734,22,13,20,5/5/2016,4.4,70,2,0.25530303,0.410454545,186
4855,3792,8,20,4/24/2018,5,2,3,0.074458874,0.57775974,2533
2285,1651,13,20,7/25/2014,4.8,8,3,0.256313131,0.537066315,479
4934,627,13,20,6/30/2017,5,1,9,0.133987603,0.691322314,131.35
5257,2083,13,20,5/5/2015,4.7,4,9,0.051734694,0.56,388
1734,2129,13,20,6/3/2011,4.5,49,5,0.2125,0.393055556,365
5307,807,13,20,9/1/2011,3.8,6,0,0.0675,0.618333333,268
2886,3198,13,20,7/11/1905,4.7,9,7,0.145080214,0.52526738,285
671,4192,13,20,9/11/2012,4.7,10,3,-0.039171123,0.49548001,1403
4930,925,13,11,6/7/2018,4.7,5,5,0.166666667,0.698015873,374
1356,1266,13,11,11/30/2017,4,20,4,0.101731602,0.522835498,949
6288,210,13,20,6/28/1905,3.8,3,3,0.5,0.15,76
1293,3265,13,20,6/11/2014,4.4,62,4,0.04375,0.41875,260
5458,2554,13,20,3/26/2013,4,1,0,0.101284722,0.614444444,719
4082,2208,8,20,7/3/1905,5,1,1,0.352472527,0.596520147,1850
4315,4193,13,20,3/1/2010,4.6,3,7,0.466666667,0.566666667,373
6154,1896,13,20,10/28/2016,3.9,120,5,0.303846154,0.455431235,247
5203,519,13,20,4/1/2014,5,2,7,0.194962121,0.405984848,499
5120,2814,13,20,9/22/2009,4.3,4,0,-0.009722222,0.611111111,658
6480,2534,13,20,11/3/2015,4.3,6,3,0.445833333,0.616666667,776
5101,843,8,20,10/1/2010,4.7,4,5,0.380896187,0.538313145,1430
3585,2195,8,11,9/18/2018,4.4,80,2,0.160606061,0.461742424,338
3684,1160,13,20,3/2/2010,5,2,6,0.45375,0.627916667,702
3466,1433,13,11,11/1/2001,5,1,1,0.030555556,0.583333333,920
773,3152,13,20,7/8/1905,3.7,7,2,0.311111111,0.451388889,25
3151,3530,13,20,7/5/2017,4.3,49,9,0.11,0.514444444,153
1463,905,8,20,1/5/2017,4.8,16,5,0.157900433,0.590746753,390
4212,1021,13,20,12/14/2011,4.2,51,2,0.35625,0.64375,361
6644,4104,13,20,11/7/2002,4.5,2,5,0.083333333,0.642857143,375
3121,1577,13,20,2/3/2015,4.6,32,8,0.004323308,0.536340852,857
496,2508,13,20,11/30/2018,3.9,3,4,-0.042906336,0.497951102,1119
503,2549,13,20,1/1/2010,4.4,13,5,0.048888889,0.531111111,280
4685,3272,13,20,8/18/2015,5,1,3,0.063181818,0.335909091,616
1566,1785,13,20,7/8/1905,5,1,4,0.131200898,0.371492705,800
4588,1477,13,20,1/1/1986,4.8,9,1,0.4,0.4,418
1141,3798,13,20,1/1/2018,5,1,4,0.142698413,0.508095238,199
4206,445,12,20,6/14/2005,3.9,46,7,0.22872669,0.481540127,299
6076,1461,13,20,10/7/2010,4.7,6,0,0.104924242,0.463636364,499
6067,2549,13,20,12/14/2018,4.5,29,5,0.242708333,0.671875,387
3462,4370,13,20,7/10/1905,4,15,7,0.13968254,0.413492063,503
4231,523,13,20,4/10/2012,4.8,14,10,0.205143541,0.335566188,322
926,117,13,20,6/30/1905,4.7,3,4,0.116666667,0.633333333,316
2596,2986,13,11,5/31/2018,3.5,80,0,0.171634615,0.606410256,295
1646,843,13,11,1/4/2018,3.9,3,5,0.185555556,0.310555556,559
1297,2639,13,20,7/8/1905,4,3,4,0.175,0.385416667,576
1861,2424,13,20,5/1/2013,4.5,2,2,0.016145833,0.527604167,285
566,122,13,20,2/20/2003,4.4,5,6,0.133636364,0.577954545,324
3592,1602,13,20,2/14/2017,4.2,26,10,-0.093772137,0.516971665,254
1437,1765,13,20,6/8/2010,3.9,16,8,0.279166667,0.484722222,299
4955,1708,13,20,1/21/2016,4.2,15,0,0.076533189,0.463510101,399
4827,560,13,20,10/4/2011,4.4,5,10,0.175601251,0.458044733,1130
85,2491,8,20,10/6/2016,4.5,2,10,0.165,0.52125,299
6650,16,13,20,6/21/1905,4.6,2255,2,0.116868687,0.427373737,247
6146,2897,13,20,12/4/2007,4,2,10,0.282217262,0.411681548,1099
4436,3741,13,20,6/14/2018,3.8,57,5,-0.201044932,0.538375131,224
2462,1708,13,20,6/24/2010,3.9,6,0,0.009370016,0.494976077,1399
5687,893,13,20,10/28/2016,4.5,17,1,0.424857955,0.756818182,334
4705,2136,13,20,12/1/2001,4.7,15,0,0.3,0.425,5600
6693,2129,13,20,10/4/2017,4.3,28,0,0.01453168,0.406818182,359
2614,1914,13,20,1/15/2017,4.8,6,3,0.226623377,0.570068027,170
1135,4319,13,20,11/6/1998,4.3,3,6,0.237962963,0.511574074,280
1496,101,13,20,3/4/2014,5,4,3,-0.08125,0.15,738
5368,298,13,20,5/29/2018,4.7,59,9,0.164583333,0.435,299
808,3857,12,11,1/31/2017,5,1,0,0.060044643,0.488169643,206
225,1364,13,20,1/5/2016,4.5,727,0,0.124769433,0.45942029,2403
6345,350,13,20,11/19/2013,4.6,31,1,0.025,0.45,440
5000,1294,13,19,8/23/2005,4,1,9,0.240151515,0.604545455,276
2208,2541,13,20,7/30/2013,2,1,3,0.329375,0.56125,580
5381,258,13,20,4/6/2017,4.6,43,5,0.239356061,0.532992424,299
3057,1695,13,20,6/4/2015,4,25,0,0.231538462,0.533846154,352.36
4284,3543,12,20,6/1/1993,4.2,133,2,0.122519841,0.540542328,319
2493,3981,13,20,9/30/2013,1,1,7,0.213333333,0.506666667,185
2171,651,13,20,12/1/2011,3.8,4,7,0.0975,0.435714286,400
3825,1025,13,1,12/1/2011,3.8,52,2,0.38548951,0.665734266,180
447,3058,13,20,6/20/2013,4,1,10,0.294211018,0.473646125,505
6360,252,13,20,6/12/2014,4.4,3,5,-0.044444444,0.466666667,250.15
13,791,13,20,10/28/2016,3,2,8,0.091238095,0.432047619,423.45
6359,4237,13,20,5/26/2011,4.7,5,5,0.067859147,0.419921437,399
5420,4091,12,20,9/7/2010,4.1,16,0,0.189867424,0.46969697,427
2259,2866,13,20,6/5/2008,5,1,0,-0.081666667,0.465757576,157
809,816,13,20,9/9/2015,3.9,8,0,0.201666667,0.551666667,418
788,79,13,20,10/5/2017,4.2,26,5,0.122668998,0.508041958,179
5815,3127,13,20,10/24/2006,4.9,15,2,0.195543478,0.528007246,380
4522,100,13,20,5/12/1983,4.4,11,2,0.253571429,0.5,479
3955,2949,13,20,9/2/2010,3.6,4,5,0.038174326,0.498126873,337
2531,1448,13,20,9/29/2015,4.3,111,2,0.312878788,0.580776515,377
6251,1009,13,20,7/1/2014,5,1,7,0.143500481,0.472250281,500
6259,3487,13,20,2/25/2019,4.5,2,1,0.133333333,0.425,621
5315,3780,13,20,1/1/2012,3.8,45,9,0.251964286,0.434345238,156
6108,1212,13,11,9/5/2017,4.4,4,7,0.04,0.44,5177.66
1571,1942,13,20,7/1/2011,4,13,10,0.189734848,0.675227273,309
3231,1825,13,20,5/18/2017,5,1,9,0.259669913,0.609733045,423
3681,1160,13,20,10/1/2013,5,1,3,0.198636364,0.455909091,702
6622,1144,13,20,5/3/2001,4.4,7,1,0,0,275
648,243,13,20,6/24/2014,5,4,0,-0.038352273,0.514867424,1044
5204,3380,8,20,4/19/2017,4.1,10,4,0.07979798,0.486132155,4093
5860,416,13,20,10/10/2017,3.5,2,8,-0.039009139,0.436375661,501
3425,2184,13,20,4/3/2018,4.5,2,3,0.275173611,0.670138889,339
2806,342,13,20,5/15/2019,4.5,5,2,0.075,0.2625,224
2887,3132,13,20,6/13/2002,4.4,26,6,0.206645022,0.45955267,195
4329,1122,8,10,7/15/2011,4,1,10,0.355555556,0.691111111,599
4912,2816,13,20,7/2/2012,4.4,30,9,0.131186869,0.324789562,282
3233,2877,13,20,3/16/2019,4.4,90,9,0.125573192,0.324955908,191
2815,2169,13,20,7/10/2017,3.4,8,2,0.078,0.303111111,352.36
1644,843,7,20,10/4/2016,5,1,7,0.187310606,0.4308171,550
6779,2012,13,11,9/7/2017,5,2,0,0.179166667,0.675,259
2624,2203,13,20,7/1/1905,5,2,4,0.139583333,0.413541667,380
4007,1704,13,20,1/31/2013,2.9,2,5,0.222222222,0.443518519,142
4885,2088,12,20,4/1/1976,2.6,3,6,0.197064394,0.416950758,250
2401,3948,13,20,12/26/2016,3.4,545,8,0.045833333,0.629166667,210
1694,2087,8,11,2/6/2018,3.4,11,2,0.110178433,0.539130592,406
5727,3738,13,20,6/27/1905,3.8,37,7,0.068722944,0.218073593,390
5955,133,13,20,7/15/2019,4.4,16,5,-0.025595238,0.663095238,299
1973,1831,13,20,4/24/2012,5,2,6,0.6,0.916666667,479
3408,904,13,20,11/27/2017,4.7,4,0,0.036666667,0.485,556
5932,3994,13,20,5/29/2018,4.5,8,9,0.2034375,0.5840625,1044
3209,1325,13,20,12/7/2015,4.1,32,2,0.041666667,0.562770563,179
5903,1219,13,20,1/26/2016,4.4,12,4,0.175584416,0.319805195,820
1015,1591,13,20,8/2/2012,4.6,14,0,-0.129829545,0.495359848,346.68
563,122,13,20,4/21/2005,4.1,12,6,0.090909091,0.518506494,399
3235,72,8,19,2/20/1925,4.1,568,8,0.135628342,0.425623886,1029
4075,3364,13,20,7/7/1905,4,7,4,0.086363636,0.287878788,571
2403,3727,13,20,2/16/2019,4.3,80,9,0.016666667,0.536904762,159
326,2840,13,20,5/24/2015,4.1,54,9,0.136834596,0.479472222,166
2746,1290,13,20,2/26/2018,5,1,1,-0.007777778,0.368373016,271
6754,3755,13,20,1/11/2007,4.6,2,0,0.125,0.468452381,317
1925,3186,13,20,12/17/2014,4.4,15,4,0.19012987,0.519031802,231
939,1202,13,20,12/4/2015,4.4,3,4,0.23145933,0.529425837,2129
3393,2224,13,20,12/21/2018,4.7,7,0,0.175606061,0.602575758,624
5843,3072,13,20,9/17/2015,4.1,6,5,-0.038720539,0.497011785,299
465,1608,8,20,4/22/2014,4,1,10,0.433333333,0.635416667,1618
2387,225,13,20,12/14/2015,3,1,8,0.09536408,0.373122433,284
1540,843,13,20,9/3/2012,5,1,7,0.30462963,0.605555556,357
5394,2012,13,11,7/7/2016,5,3,0,0.1875,0.8125,299.52
3327,641,13,20,2/17/1999,4.3,34,2,0.100874126,0.567657343,907
1469,669,13,20,7/5/1905,3.3,8,4,0.108623737,0.532171717,862
2876,2231,1,15,7/5/1905,5,1,7,0.5,0.5,657
4637,843,13,20,12/1/2009,4.9,11,10,0.183333333,0.4638322,559
950,526,13,20,4/23/1992,4.2,15,3,0.264285714,0.557142857,272
2929,3150,13,20,7/3/1905,4.3,7,7,0.151388889,0.472222222,176
2988,3883,8,20,3/1/2018,5,2,6,0.283333333,0.671428571,282
6381,4135,17,20,6/6/2017,5,1,1,0,0,743
5739,1935,13,20,1/10/2008,2,1,9,0.153314394,0.553409091,276
2571,1836,13,20,4/5/2006,4.7,11,3,-0.089478114,0.702356902,1455
2099,3249,13,20,11/15/2016,4.5,27,2,0.071969697,0.495833333,227
1251,4184,8,20,8/1/2017,5,2,4,0.2,0.513333333,1399
1471,2379,13,20,1/1/2013,3.7,33,2,0.066073781,0.528675889,199
4826,1927,13,20,10/14/2008,4.3,32,1,0.393269231,0.653525641,818
3608,4199,13,20,7/3/1905,4,4,4,0.160833333,0.405833333,259
2552,2795,13,11,5/1/2015,4.5,40,1,0,0.5,275
907,2933,13,20,2/8/2018,5,2,8,0.122222222,0.504761905,572
2383,2143,13,20,5/26/2011,4.5,8,6,0.49,0.76,373
2153,389,13,20,4/9/2019,5,5,8,0.03047619,0.675873016,398
6246,2143,13,20,3/3/2011,5,2,6,0.06,0.573333333,399
3603,705,13,20,7/5/1905,3.8,9,4,0.098636364,0.624621212,480
4413,3048,13,20,5/18/2019,4.5,429,2,0.213235294,0.518067227,262
4779,3572,13,20,7/16/2015,4,370,8,0.14375,0.410416667,228
558,122,13,20,5/19/2005,5,9,6,0.1,0.15,324
2759,197,8,10,1/22/2008,3.9,14,3,0.094480519,0.318506494,799
2178,616,13,20,11/1/1986,5,1,1,0,0,461
1107,2431,13,20,8/1/2014,4.1,23,1,0.2,0.475,36
6583,4358,13,20,9/7/2000,4.1,4,10,0.128125,0.372470238,395
1216,1588,13,20,4/6/2017,5,2,10,0.20530303,0.627380952,374
4072,1965,13,20,10/23/2012,3.3,2,4,0.11780303,0.312954545,1150
3036,916,13,20,11/23/2018,3.7,11,5,0.07600469,0.395564574,373
6340,177,13,20,3/1/2012,4.1,7,0,0.029459922,0.554472141,324.16
3421,2184,13,20,2/5/2019,5,1,3,0.129675663,0.815672348,373
238,3515,13,20,9/27/2016,4.2,21,0,0.112121212,0.651515152,310
4061,4321,13,20,9/19/2000,5,1,10,0.13531746,0.419387755,897
2192,1649,8,20,6/28/2018,4.8,30,0,0.385381944,0.510277778,425
5721,3672,13,20,11/14/2007,4.5,4,7,0.020238095,0.500238095,265
4843,2225,8,20,5/19/2009,3.8,11,1,0.018666667,0.329,579
4402,4133,13,20,5/10/2005,4.4,3,5,0.125617284,0.549074074,383
5504,3386,13,11,2/25/2019,5,32,9,0.3,0.445555556,250
2411,4365,13,20,6/3/2014,4.4,3,10,0.19025389,0.53515561,838
1650,3922,8,20,1/12/2015,4.2,296,7,0.091633598,0.389219577,482
6728,1267,13,20,6/3/2004,4,2,10,0.111428571,0.474285714,363
3212,2563,13,4,6/3/2004,5,1,9,0.185,0.66,899
5197,3755,13,20,6/5/2002,5,1,9,-0.048686869,0.679191919,250
6031,4088,8,20,10/10/2017,3,2,10,0.148352273,0.515787338,767
1400,1025,13,20,5/7/2017,4.4,60,2,0.347222222,0.676388889,118
3558,2616,13,20,4/14/2011,4,1,10,0.026666667,0.41,469
1506,101,13,20,6/3/2008,5,2,3,0.185168651,0.550727513,747
4971,2901,13,11,8/5/2014,3.1,2,0,0.292105263,0.569298246,263
4474,565,13,20,12/15/2018,5,8,0,0.095766488,0.517914439,419
