Trip_ID,Surge_Pricing_Type
T0005897500,2
T0005897502,2
T0005897504,3
T0005897507,3
T0005897510,3
T0005897517,1
T0005897518,2
T0005897520,2
T0005897521,2
T0005897523,2
T0005897524,2
T0005897527,2
T0005897531,1
T0005897532,2
T0005897534,2
T0005897537,2
T0005897538,3
T0005897539,2
T0005897541,2
T0005897542,2
T0005897543,2
T0005897546,2
T0005897548,3
T0005897552,3
T0005897555,3
T0005897556,3
T0005897558,2
T0005897561,2
T0005897562,2
T0005897565,3
T0005897569,2
T0005897570,2
T0005897574,2
T0005897578,3
T0005897579,3
T0005897580,2
T0005897583,2
T0005897584,2
T0005897592,3
T0005897593,3
T0005897594,3
T0005897595,2
T0005897596,3
T0005897597,3
T0005897598,2
T0005897599,3
T0005897600,2
T0005897603,3
T0005897607,2
T0005897611,2
T0005897612,3
T0005897616,2
T0005897617,2
T0005897623,2
T0005897624,2
T0005897625,2
T0005897627,2
T0005897630,3
T0005897632,3
T0005897638,1
T0005897644,2
T0005897645,2
T0005897646,1
T0005897647,3
T0005897648,2
T0005897649,2
T0005897652,3
T0005897654,2
T0005897655,3
T0005897656,2
T0005897658,2
T0005897660,3
T0005897666,1
T0005897667,2
T0005897670,2
T0005897676,2
T0005897677,3
T0005897678,2
T0005897681,2
T0005897682,2
T0005897684,3
T0005897685,3
T0005897687,2
T0005897688,2
T0005897690,3
T0005897695,2
T0005897704,2
T0005897705,2
T0005897708,3
T0005897712,1
T0005897713,3
T0005897714,2
T0005897715,1
T0005897716,3
T0005897718,1
T0005897720,2
T0005897721,2
T0005897722,2
T0005897723,1
T0005897728,3
T0005897730,2
T0005897732,2
T0005897733,2
T0005897736,3
T0005897737,3
T0005897739,2
T0005897745,2
T0005897749,3
T0005897752,2
T0005897753,2
T0005897758,1
T0005897759,3
T0005897760,3
T0005897762,3
T0005897764,2
T0005897765,2
T0005897770,2
T0005897771,1
T0005897772,2
T0005897777,3
T0005897778,3
T0005897781,2
T0005897785,1
T0005897788,1
T0005897792,3
T0005897793,1
T0005897795,3
T0005897798,2
T0005897801,1
T0005897803,3
T0005897805,3
T0005897811,3
T0005897813,2
T0005897815,3
T0005897819,3
T0005897825,2
T0005897830,2
T0005897833,3
T0005897837,2
T0005897842,2
T0005897847,3
T0005897848,2
T0005897850,2
T0005897851,3
T0005897854,2
T0005897856,2
T0005897858,1
T0005897859,3
T0005897862,3
T0005897867,2
T0005897870,2
T0005897873,3
T0005897874,2
T0005897876,1
T0005897877,1
T0005897884,1
T0005897885,3
T0005897887,2
T0005897889,3
T0005897890,3
T0005897896,2
T0005897897,2
T0005897901,3
T0005897902,3
T0005897903,1
T0005897907,3
T0005897910,3
T0005897911,3
T0005897912,2
T0005897915,2
T0005897917,2
T0005897918,3
T0005897921,3
T0005897922,2
T0005897923,3
T0005897924,2
T0005897925,3
T0005897926,3
T0005897936,2
T0005897938,3
T0005897940,2
T0005897942,2
T0005897945,3
T0005897946,1
T0005897949,3
T0005897951,2
T0005897952,3
T0005897954,2
T0005897959,2
T0005897963,1
T0005897967,3
T0005897968,2
T0005897969,3
T0005897970,2
T0005897972,2
T0005897973,3
T0005897974,2
T0005897975,2
T0005897976,3
T0005897978,3
T0005897981,2
T0005897982,3
T0005897984,2
T0005897986,2
T0005897988,3
T0005897995,1
T0005897998,3
T0005898000,3
T0005898001,2
T0005898005,2
T0005898006,2
T0005898009,2
T0005898020,3
T0005898022,3
T0005898028,3
T0005898031,2
T0005898033,3
T0005898034,3
T0005898041,1
T0005898043,2
T0005898044,3
T0005898045,2
T0005898047,2
T0005898048,3
T0005898050,2
T0005898051,2
T0005898052,2
T0005898053,2
T0005898056,1
T0005898062,2
T0005898064,3
T0005898065,1
T0005898067,3
T0005898072,3
T0005898073,3
T0005898074,3
T0005898080,2
T0005898081,2
T0005898082,1
T0005898083,2
T0005898085,2
T0005898088,2
T0005898089,3
T0005898091,2
T0005898092,2
T0005898098,2
T0005898100,1
T0005898102,1
T0005898103,3
T0005898107,1
T0005898108,2
T0005898109,2
T0005898112,1
T0005898115,1
T0005898116,2
T0005898118,3
T0005898120,2
T0005898121,2
T0005898124,2
T0005898126,2
T0005898128,3
T0005898132,2
T0005898133,3
T0005898137,2
T0005898138,2
T0005898139,2
T0005898141,2
T0005898144,2
T0005898147,2
T0005898153,3
T0005898156,2
T0005898160,2
T0005898161,2
T0005898163,2
T0005898164,3
T0005898166,1
T0005898168,1
T0005898171,3
T0005898173,3
T0005898177,2
T0005898179,3
T0005898180,1
T0005898182,3
T0005898188,3
T0005898189,3
T0005898190,1
T0005898194,2
T0005898195,3
T0005898196,2
T0005898200,1
T0005898202,2
T0005898203,2
T0005898207,3
T0005898212,3
T0005898217,3
T0005898224,2
T0005898225,3
T0005898226,2
T0005898227,3
T0005898228,2
T0005898229,2
T0005898230,2
T0005898233,2
T0005898235,3
T0005898238,3
T0005898243,3
T0005898244,2
T0005898245,3
T0005898246,2
T0005898252,2
T0005898254,2
T0005898255,2
T0005898259,2
T0005898261,3
T0005898263,3
T0005898265,2
T0005898271,1
T0005898273,1
T0005898275,2
T0005898277,2
T0005898278,1
T0005898279,3
T0005898281,2
T0005898285,3
T0005898288,2
T0005898290,3
T0005898291,3
T0005898292,3
T0005898296,2
T0005898298,3
T0005898300,2
T0005898303,2
T0005898306,2
T0005898307,2
T0005898311,3
T0005898314,3
T0005898320,1
T0005898321,3
T0005898323,3
T0005898326,3
T0005898329,2
T0005898331,2
T0005898332,2
T0005898339,2
T0005898340,2
T0005898341,3
T0005898344,1
T0005898345,1
T0005898346,1
T0005898348,3
T0005898350,3
T0005898356,1
T0005898358,2
T0005898359,2
T0005898364,2
T0005898365,2
T0005898366,3
T0005898368,3
T0005898369,3
T0005898370,3
T0005898375,2
T0005898378,3
T0005898379,1
T0005898381,2
T0005898382,2
T0005898385,3
T0005898386,2
T0005898390,2
T0005898391,2
T0005898394,1
T0005898396,2
T0005898398,2
T0005898410,3
T0005898411,2
T0005898413,3
T0005898415,2
T0005898416,1
T0005898418,3
T0005898421,3
T0005898423,2
T0005898424,3
T0005898426,3
T0005898427,2
T0005898430,1
T0005898431,3
T0005898432,3
T0005898437,2
T0005898438,2
T0005898440,2
T0005898442,2
T0005898445,2
T0005898446,3
T0005898447,2
T0005898448,1
T0005898452,3
T0005898455,3
T0005898457,2
T0005898459,3
T0005898460,3
T0005898462,3
T0005898467,3
T0005898472,2
T0005898478,2
T0005898479,3
T0005898481,2
T0005898484,2
T0005898485,2
T0005898488,3
T0005898490,3
T0005898494,3
T0005898496,2
T0005898498,1
T0005898501,3
T0005898502,1
T0005898509,2
T0005898512,3
T0005898516,3
T0005898518,2
T0005898519,2
T0005898521,3
T0005898523,2
T0005898526,2
T0005898529,1
T0005898530,3
T0005898534,1
T0005898535,3
T0005898538,2
T0005898539,3
T0005898542,2
T0005898546,2
T0005898547,2
T0005898548,1
T0005898549,1
T0005898550,3
T0005898551,2
T0005898552,3
T0005898553,3
T0005898554,3
T0005898557,1
T0005898559,2
T0005898560,2
T0005898561,2
T0005898566,2
T0005898568,2
T0005898570,2
T0005898573,3
T0005898576,2
T0005898579,2
T0005898580,3
T0005898581,2
T0005898583,1
T0005898586,1
T0005898587,2
T0005898588,2
T0005898590,3
T0005898596,3
T0005898597,2
T0005898600,3
T0005898603,2
T0005898605,2
T0005898608,3
T0005898611,2
T0005898613,3
T0005898615,2
T0005898616,2
T0005898618,2
T0005898619,1
T0005898620,3
T0005898625,3
T0005898626,2
T0005898627,3
T0005898628,3
T0005898629,3
T0005898631,2
T0005898632,1
T0005898633,1
T0005898634,2
T0005898635,2
T0005898637,2
T0005898638,3
T0005898647,2
T0005898648,2
T0005898652,2
T0005898653,1
T0005898657,3
T0005898664,2
T0005898667,3
T0005898668,1
T0005898669,2
T0005898670,3
T0005898673,3
T0005898676,3
T0005898677,3
T0005898679,2
T0005898681,3
T0005898684,3
T0005898686,1
T0005898689,2
T0005898691,2
T0005898694,3
T0005898698,1
T0005898701,2
T0005898703,2
T0005898707,2
T0005898709,3
T0005898710,3
T0005898712,2
T0005898714,3
T0005898716,2
T0005898719,2
T0005898722,1
T0005898724,2
T0005898725,2
T0005898727,3
T0005898729,2
T0005898732,3
T0005898736,3
T0005898738,2
T0005898739,3
T0005898740,1
T0005898745,3
T0005898746,2
T0005898747,2
T0005898748,1
T0005898749,2
T0005898751,2
T0005898757,2
T0005898758,3
T0005898759,3
T0005898760,1
T0005898761,2
T0005898762,3
T0005898765,1
T0005898766,1
T0005898767,2
T0005898769,2
T0005898772,2
T0005898773,2
T0005898774,2
T0005898778,3
T0005898781,3
T0005898783,2
T0005898788,2
T0005898791,3
T0005898792,3
T0005898795,1
T0005898796,2
T0005898798,3
T0005898801,2
T0005898808,3
T0005898810,3
T0005898811,3
T0005898812,3
T0005898813,3
T0005898814,2
T0005898819,2
T0005898820,2
T0005898821,3
T0005898823,2
T0005898824,3
T0005898826,3
T0005898827,2
T0005898828,2
T0005898833,2
T0005898836,1
T0005898837,3
T0005898839,2
T0005898843,2
T0005898846,3
T0005898849,2
T0005898850,2
T0005898855,1
T0005898861,1
T0005898869,3
T0005898875,2
T0005898878,2
T0005898879,3
T0005898880,2
T0005898882,3
T0005898884,2
T0005898886,2
T0005898887,2
T0005898889,2
T0005898891,3
T0005898894,2
T0005898895,3
T0005898896,2
T0005898901,2
T0005898902,2
T0005898904,1
T0005898910,2
T0005898913,2
T0005898914,3
T0005898915,2
T0005898916,2
T0005898918,3
T0005898923,2
T0005898924,3
T0005898929,2
T0005898931,2
T0005898932,2
T0005898935,2
T0005898938,2
T0005898940,2
T0005898941,2
T0005898943,2
T0005898947,2
T0005898949,3
T0005898950,3
T0005898951,2
T0005898952,2
T0005898954,3
T0005898955,2
T0005898960,3
T0005898962,3
T0005898963,3
T0005898964,1
T0005898971,3
T0005898975,1
T0005898977,2
T0005898979,3
T0005898980,1
T0005898982,2
T0005898985,1
T0005898989,2
T0005898990,3
T0005898993,2
T0005898995,2
T0005898997,3
T0005898999,2
T0005899000,3
T0005899004,2
T0005899005,3
T0005899007,2
T0005899009,2
T0005899010,3
T0005899011,1
T0005899016,1
T0005899021,3
T0005899023,3
T0005899024,2
T0005899028,3
T0005899031,2
T0005899032,3
T0005899035,2
T0005899042,2
T0005899045,3
T0005899047,3
T0005899049,2
T0005899054,2
T0005899059,2
T0005899061,1
T0005899062,2
T0005899065,3
T0005899066,3
T0005899069,2
T0005899070,2
T0005899074,3
T0005899077,2
T0005899081,3
T0005899085,3
T0005899092,2
T0005899094,3
T0005899095,2
T0005899098,2
T0005899099,2
T0005899100,2
T0005899101,3
T0005899103,3
T0005899104,3
T0005899105,1
T0005899110,3
T0005899112,3
T0005899117,1
T0005899118,2
T0005899119,2
T0005899120,2
T0005899122,2
T0005899123,1
T0005899126,1
T0005899127,2
T0005899129,2
T0005899136,3
T0005899140,2
T0005899147,2
T0005899151,2
T0005899156,2
T0005899157,2
T0005899158,2
T0005899159,3
T0005899161,1
T0005899162,3
T0005899164,3
T0005899166,2
T0005899169,3
T0005899172,2
T0005899173,3
T0005899174,2
T0005899175,3
T0005899176,2
T0005899177,2
T0005899178,3
T0005899181,1
T0005899189,2
T0005899193,1
T0005899194,2
T0005899198,1
T0005899199,3
T0005899200,3
T0005899202,2
T0005899204,2
T0005899206,2
T0005899209,2
T0005899213,2
T0005899215,2
T0005899216,1
T0005899217,2
T0005899219,3
T0005899220,2
T0005899222,2
T0005899227,2
T0005899230,2
T0005899231,2
T0005899234,3
T0005899235,2
T0005899237,3
T0005899238,3
T0005899239,2
T0005899240,1
T0005899250,2
T0005899252,2
T0005899253,1
T0005899255,3
T0005899256,2
T0005899259,3
T0005899265,2
T0005899267,1
T0005899270,1
T0005899272,3
T0005899273,3
T0005899275,2
T0005899276,2
T0005899278,2
T0005899279,2
T0005899280,3
T0005899282,2
T0005899287,2
T0005899289,2
T0005899291,2
T0005899294,2
T0005899297,1
T0005899299,2
T0005899302,2
T0005899305,3
T0005899309,2
T0005899310,1
T0005899312,2
T0005899316,3
T0005899317,3
T0005899318,2
T0005899319,2
T0005899321,2
T0005899322,3
T0005899324,3
T0005899325,2
T0005899326,1
T0005899329,3
T0005899331,3
T0005899332,1
T0005899333,1
T0005899338,3
T0005899340,3
T0005899341,2
T0005899346,2
T0005899349,2
T0005899352,3
T0005899356,3
T0005899364,3
T0005899365,3
T0005899366,3
T0005899371,3
T0005899372,2
T0005899378,2
T0005899381,2
T0005899382,3
T0005899384,3
T0005899385,1
T0005899387,2
T0005899390,2
T0005899392,2
T0005899393,2
T0005899397,2
T0005899399,3
T0005899404,1
T0005899408,2
T0005899412,2
T0005899413,2
T0005899414,3
T0005899415,2
T0005899417,3
T0005899418,3
T0005899436,3
T0005899437,1
T0005899438,2
T0005899439,2
T0005899440,3
T0005899448,2
T0005899450,3
T0005899453,2
T0005899454,3
T0005899455,2
T0005899458,2
T0005899462,3
T0005899464,3
T0005899468,2
T0005899469,3
T0005899471,3
T0005899472,3
T0005899474,3
T0005899475,2
T0005899476,2
T0005899477,1
T0005899485,3
T0005899487,2
T0005899489,2
T0005899490,1
T0005899491,2
T0005899494,2
T0005899495,3
T0005899496,2
T0005899498,1
T0005899499,2
T0005899502,2
T0005899511,3
T0005899513,2
T0005899514,3
T0005899526,1
T0005899528,1
T0005899530,2
T0005899534,3
T0005899540,3
T0005899541,2
T0005899544,1
T0005899545,3
T0005899546,3
T0005899548,2
T0005899551,3
T0005899552,2
T0005899553,2
T0005899555,3
T0005899556,3
T0005899560,2
T0005899561,3
T0005899562,3
T0005899564,2
T0005899565,3
T0005899566,2
T0005899568,2
T0005899570,3
T0005899571,2
T0005899573,2
T0005899575,2
T0005899578,1
T0005899580,3
T0005899581,2
T0005899584,2
T0005899585,3
T0005899587,2
T0005899588,3
T0005899592,2
T0005899594,1
T0005899595,1
T0005899596,2
T0005899603,1
T0005899604,1
T0005899607,2
T0005899608,2
T0005899612,2
T0005899614,3
T0005899616,2
T0005899617,2
T0005899619,3
T0005899628,2
T0005899634,2
T0005899635,1
T0005899639,1
T0005899641,3
T0005899642,1
T0005899644,3
T0005899645,2
T0005899646,1
T0005899649,2
T0005899650,2
T0005899652,3
T0005899656,3
T0005899659,2
T0005899664,3
T0005899666,2
T0005899669,3
T0005899671,3
T0005899672,2
T0005899677,1
T0005899679,2
T0005899683,1
T0005899687,2
T0005899689,2
T0005899691,2
T0005899694,2
T0005899696,1
T0005899698,2
T0005899699,2
T0005899701,2
T0005899703,2
T0005899705,3
T0005899707,2
T0005899712,2
T0005899713,3
T0005899716,2
T0005899717,2
T0005899718,2
T0005899719,3
T0005899737,2
T0005899739,3
T0005899740,3
T0005899744,3
T0005899745,1
T0005899746,3
T0005899747,2
T0005899749,2
T0005899754,2
T0005899756,2
T0005899758,2
T0005899762,3
T0005899763,2
T0005899766,3
T0005899769,3
T0005899771,2
T0005899778,3
T0005899779,2
T0005899780,1
T0005899784,2
T0005899785,3
T0005899788,3
T0005899790,2
T0005899796,2
T0005899801,2
T0005899803,1
T0005899804,2
T0005899807,2
T0005899810,1
T0005899811,2
T0005899816,3
T0005899824,2
T0005899827,1
T0005899828,2
T0005899829,2
T0005899830,3
T0005899836,1
T0005899839,3
T0005899840,1
T0005899842,2
T0005899844,2
T0005899845,1
T0005899846,3
T0005899848,2
T0005899849,3
T0005899853,2
T0005899854,3
T0005899862,3
T0005899871,1
T0005899872,2
T0005899873,2
T0005899879,3
T0005899880,1
T0005899883,1
T0005899884,3
T0005899886,2
T0005899887,2
T0005899888,3
T0005899889,2
T0005899891,3
T0005899892,3
T0005899895,3
T0005899898,2
T0005899901,2
T0005899902,3
T0005899905,2
T0005899910,1
T0005899922,2
T0005899923,3
T0005899929,2
T0005899932,2
T0005899934,2
T0005899935,2
T0005899936,3
T0005899942,1
T0005899943,3
T0005899945,2
T0005899946,2
T0005899950,3
T0005899951,2
T0005899955,3
T0005899957,2
T0005899960,2
T0005899961,1
T0005899963,2
T0005899964,2
T0005899965,3
T0005899969,2
T0005899972,1
T0005899977,2
T0005899979,3
T0005899980,3
T0005899983,1
T0005899987,2
T0005899990,1
T0005899994,2
T0005899998,2
T0005900004,2
T0005900007,2
T0005900011,3
T0005900019,3
T0005900021,2
T0005900024,2
T0005900027,2
T0005900030,3
T0005900034,3
T0005900035,3
T0005900040,1
T0005900044,2
T0005900047,2
T0005900053,3
T0005900057,1
T0005900067,1
T0005900068,3
T0005900069,2
T0005900070,3
T0005900073,3
T0005900078,3
T0005900082,1
T0005900084,2
T0005900088,3
T0005900090,3
T0005900091,2
T0005900095,2
T0005900100,2
T0005900108,2
T0005900109,2
T0005900115,1
T0005900116,3
T0005900120,3
T0005900124,2
T0005900127,2
T0005900128,1
T0005900129,1
T0005900131,1
T0005900133,2
T0005900135,3
T0005900136,3
T0005900147,3
T0005900149,3
T0005900151,1
T0005900155,1
T0005900156,2
T0005900165,2
T0005900168,3
T0005900170,3
T0005900171,2
T0005900178,3
T0005900181,1
T0005900182,1
T0005900186,2
T0005900191,1
T0005900192,3
T0005900197,1
T0005900200,2
T0005900203,2
T0005900207,2
T0005900208,3
T0005900209,3
T0005900212,2
T0005900213,2
T0005900216,1
T0005900218,2
T0005900222,2
T0005900223,3
T0005900225,2
T0005900227,3
T0005900229,3
T0005900232,2
T0005900238,1
T0005900239,3
T0005900240,3
T0005900242,3
T0005900243,3
T0005900244,3
T0005900245,1
T0005900250,3
T0005900254,1
T0005900258,3
T0005900261,2
T0005900262,3
T0005900265,2
T0005900270,3
T0005900272,3
T0005900274,2
T0005900278,2
T0005900279,1
T0005900280,3
T0005900282,2
T0005900283,1
T0005900287,2
T0005900291,2
T0005900293,3
T0005900297,2
T0005900298,3
T0005900299,2
T0005900300,2
T0005900303,2
T0005900304,3
T0005900309,3
T0005900315,2
T0005900316,2
T0005900317,2
T0005900319,2
T0005900321,2
T0005900322,2
T0005900326,2
T0005900327,3
T0005900332,3
T0005900333,2
T0005900334,2
T0005900337,2
T0005900339,2
T0005900343,2
T0005900345,2
T0005900346,3
T0005900348,3
T0005900350,2
T0005900353,1
T0005900355,1
T0005900357,3
T0005900358,2
T0005900361,3
T0005900362,2
T0005900364,1
T0005900369,2
T0005900377,1
T0005900379,2
T0005900380,2
T0005900385,2
T0005900391,1
T0005900392,2
T0005900395,3
T0005900398,2
T0005900400,3
T0005900401,2
T0005900403,2
T0005900405,3
T0005900407,3
T0005900413,2
T0005900414,2
T0005900415,2
T0005900416,3
T0005900421,1
T0005900423,2
T0005900425,2
T0005900427,3
T0005900433,2
T0005900434,3
T0005900437,2
T0005900438,2
T0005900439,2
T0005900443,2
T0005900446,2
T0005900449,2
T0005900453,1
T0005900456,3
T0005900457,2
T0005900467,2
T0005900472,1
T0005900476,2
T0005900483,1
T0005900486,2
T0005900489,3
T0005900490,1
T0005900492,3
T0005900494,3
T0005900497,3
T0005900498,3
T0005900502,2
T0005900504,2
T0005900509,3
T0005900510,3
T0005900511,3
T0005900512,2
T0005900513,2
T0005900514,3
T0005900515,2
T0005900517,2
T0005900520,2
T0005900525,2
T0005900529,3
T0005900531,3
T0005900535,1
T0005900538,3
T0005900539,3
T0005900543,2
T0005900551,3
T0005900553,3
T0005900563,3
T0005900565,1
T0005900569,2
T0005900570,2
T0005900577,1
T0005900578,2
T0005900579,2
T0005900580,1
T0005900581,3
T0005900582,2
T0005900586,3
T0005900588,2
T0005900589,3
T0005900593,2
T0005900594,2
T0005900595,3
T0005900596,1
T0005900598,3
T0005900603,3
T0005900607,3
T0005900608,2
T0005900610,3
T0005900613,2
T0005900617,3
T0005900619,3
T0005900620,2
T0005900621,3
T0005900622,2
T0005900623,2
T0005900624,2
T0005900626,2
T0005900628,1
T0005900633,2
T0005900634,2
T0005900635,3
T0005900638,3
T0005900640,2
T0005900641,2
T0005900642,1
T0005900651,1
T0005900654,3
T0005900656,2
T0005900657,3
